47,45,19,33,47,19,15,24,15,31,35,35,30,42,27,5,11,9,27,44
46,15,15,35,16,11,20,42,36,19,30,42,15,38,27,38,35,23,5,13
20,12,42,33,10,30,23,7,33,25,39,21,16,47,17,14,18,20,26,9
25,6,10,26,40,40,10,14,38,35,19,25,14,29,32,30,15,14,33,12
38,42,16,20,26,47,31,37,46,6,37,18,6,15,45,23,44,41,47,35
44,21,46,43,33,48,29,16,7,40,11,44,25,19,16,15,9,34,30,43
45,50,38,18,17,12,38,32,34,10,30,20,41,6,39,19,21,30,8,41
34,27,37,9,49,7,6,27,33,18,39,40,32,18,14,9,9,40,49,31
23,18,38,28,6,41,18,47,47,50,16,28,12,45,21,40,30,19,38,25
23,36,20,31,18,44,41,26,13,40,26,30,15,21,16,19,37,31,11,37
