4,5,5,6,3,4,8,5,6,10,4,5,5,4,10,6,12,13,3,11
5,6,5,9,5,12,2,9,8,3,4,6,2,10,2,8,4,3,7,4
2,6,8,5,6,13,8,5,13,2,12,10,10,2,6,12,4,2,10,3
8,4,2,2,13,9,9,9,4,5,4,3,2,4,7,7,12,5,8,9
4,10,4,12,7,5,12,5,10,3,3,7,3,5,5,8,5,6,8,5
10,6,10,3,5,13,9,7,5,1,6,5,5,3,4,9,10,9,10,5
6,1,6,6,7,10,7,12,8,7,5,5,3,5,10,3,8,11,2,5
7,2,3,3,9,3,13,3,3,4,11,3,3,13,4,4,10,4,6,4
6,5,4,3,4,3,6,5,7,4,8,3,9,7,5,3,6,5,8,7
2,3,5,6,4,4,7,11,5,11,8,5,3,9,8,10,4,5,1,4
4,9,7,3,7,4,5,11,4,3,3,11,2,4,3,2,3,3,3,8
2,4,8,8,8,6,4,8,14,7,4,3,9,5,8,6,3,4,4,4
7,6,8,7,3,5,4,2,3,2,4,4,5,5,7,2,4,3,13,3
5,8,2,4,5,13,7,3,3,5,6,9,3,13,2,8,3,9,11,5
5,8,6,4,4,8,6,7,4,2,5,4,10,7,9,9,4,8,5,8
4,3,8,5,7,3,10,5,8,5,4,6,3,14,3,6,9,13,8,6
6,6,3,9,3,10,4,9,7,3,11,6,11,4,6,4,7,4,2,2
2,2,6,7,9,2,12,5,9,4,7,9,3,7,5,7,6,4,5,13
10,2,7,2,5,5,6,10,3,7,3,7,8,10,11,6,9,7,5,6
2,7,5,7,7,13,6,3,7,2,6,3,3,4,5,7,3,9,9,5
