3,11,7,6,4,11,6,6,9,1,4,5,7,3,5,3,3,10,2,4,3,3,7,2,14,3,8,6,5,12
7,5,4,6,13,6,4,2,6,6,9,2,3,2,3,3,12,5,3,8,6,7,2,6,6,4,7,5,2,2
8,3,15,10,5,1,5,9,5,4,4,9,6,8,5,6,2,4,8,9,5,2,5,3,1,6,7,15,5,7
6,1,9,5,7,15,7,7,4,2,8,4,6,5,2,2,4,3,5,3,2,3,8,10,6,4,9,5,2,5
11,8,3,4,5,3,4,5,12,7,13,10,3,3,7,4,12,2,10,10,3,5,5,9,4,6,6,4,3,7
9,3,6,11,9,1,7,2,6,3,6,1,11,9,4,7,1,4,6,6,10,9,5,4,9,3,2,14,4,11
5,6,5,4,7,4,4,11,9,5,15,4,5,10,2,10,4,4,2,3,5,5,5,6,2,9,13,6,6,2
2,12,6,4,2,2,4,3,4,6,6,8,4,9,7,5,10,8,10,4,6,5,10,5,10,7,4,9,4,10
5,4,7,4,8,9,2,5,3,10,10,6,9,4,2,13,2,8,12,10,2,10,6,7,11,2,2,6,7,7
13,7,8,11,11,6,1,6,2,8,3,9,11,9,4,5,7,3,6,10,4,8,9,8,10,4,2,9,2,6
8,7,7,3,8,6,1,4,3,4,7,5,5,4,5,3,5,2,7,6,5,4,6,4,3,4,10,11,4,8
6,11,5,8,10,13,6,6,9,7,3,5,7,7,11,8,3,14,6,10,11,2,6,4,7,7,7,5,8,3
7,3,3,4,10,8,6,3,5,3,5,6,3,3,4,6,5,7,7,6,9,3,2,4,3,7,4,8,5,3
4,5,3,7,9,7,5,7,5,2,5,8,6,5,3,4,3,5,8,8,5,5,14,8,7,6,6,5,6,4
7,3,10,8,3,4,3,3,12,7,6,3,11,3,7,1,11,4,9,3,6,8,8,13,7,3,12,12,10,8
2,3,7,14,8,3,5,4,10,9,2,7,3,5,5,13,3,14,2,7,9,9,5,5,5,11,11,5,6,3
2,3,8,2,7,5,8,6,11,9,13,6,5,6,7,6,6,6,2,2,2,6,7,6,5,10,2,10,12,4
3,5,8,11,6,3,12,2,8,4,3,5,6,9,4,12,10,8,6,4,4,7,8,5,12,2,4,5,8,7
10,8,4,12,3,6,6,14,5,7,5,14,9,3,6,7,2,6,7,5,6,8,11,10,3,3,5,4,12,8
10,8,9,6,12,2,3,9,3,11,5,6,5,1,4,10,10,3,8,11,4,5,12,12,3,4,13,5,3,8
