22,12,15,28,31,12,26,33,16,18,38,8,6,13,27,36,25,8,50,24,35,35,9,26,7,21,36,22,44,17,14,46,30,41,13,20,36,40,48,43
45,37,43,25,43,44,16,33,44,23,31,22,13,22,29,27,36,20,28,10,14,21,35,32,38,33,21,11,20,21,20,23,8,49,39,44,43,36,34,28
46,34,13,47,36,8,36,11,28,46,27,25,47,24,8,39,45,37,28,38,38,30,38,8,13,15,26,9,10,44,11,35,21,10,45,43,20,8,48,6
34,14,25,50,38,12,20,7,13,48,36,11,46,33,24,16,32,46,27,8,7,8,44,30,27,49,21,25,28,9,30,19,49,17,29,40,40,42,11,16
38,9,18,45,16,16,44,27,11,17,27,36,38,28,39,6,39,22,38,7,9,19,15,12,37,19,12,12,27,34,11,9,6,26,16,42,20,49,48,38
16,34,44,13,32,49,7,15,27,17,16,34,23,41,31,11,45,11,36,11,22,13,32,44,22,38,15,35,8,39,47,49,44,38,34,20,29,32,9,33
25,25,8,46,47,20,13,35,35,19,9,14,41,26,8,42,29,18,17,44,28,29,23,9,31,27,5,13,22,16,18,43,49,33,47,7,17,25,20,39
28,15,42,38,45,39,8,11,50,44,45,22,10,40,17,28,21,23,6,14,10,27,26,33,12,32,33,48,26,28,49,18,25,47,39,38,16,23,48,18
41,42,45,17,7,8,35,16,34,23,22,15,41,43,32,23,49,36,12,29,16,45,18,35,49,35,22,17,26,9,27,45,48,23,37,33,12,16,44,47
41,6,45,25,5,9,34,30,25,9,31,21,26,41,25,40,5,16,46,31,13,17,43,28,20,7,39,30,24,36,42,39,17,38,40,49,21,11,35,26
