44,33,20,29,30,16,22,44,38,13,25,32,41,50,39,37,16,47,30,38,21,30,22,23,16,34,46,17,46,45,32,42,11,30,42,18,40,50,47,47
33,23,35,13,45,20,36,44,49,36,21,32,24,31,34,20,46,49,45,46,38,20,12,39,40,17,29,26,40,38,37,41,49,22,29,23,25,43,25,45
50,42,17,41,17,45,38,10,31,25,24,18,45,34,11,21,19,23,48,49,32,39,17,46,47,13,43,17,12,18,47,47,21,16,38,49,12,37,25,38
35,48,35,35,24,18,30,27,26,34,45,21,20,15,22,16,48,45,25,25,17,44,40,44,45,31,19,36,20,32,40,31,17,20,11,33,16,33,38,41
23,10,28,16,50,31,31,49,49,32,16,35,30,48,15,35,43,35,25,19,24,37,10,20,21,38,23,42,46,42,32,14,16,31,17,20,11,17,44,30
44,44,18,33,12,36,40,49,48,47,38,22,31,42,21,45,43,32,31,12,11,13,47,41,23,42,14,27,28,33,26,47,43,15,16,27,28,33,31,19
14,38,39,46,28,41,24,35,16,42,18,19,25,37,39,31,14,35,24,15,10,43,15,27,34,36,32,20,37,38,16,33,12,34,33,19,26,36,37,50
17,24,36,22,19,24,36,36,19,50,10,41,26,16,22,35,20,35,40,33,41,22,49,45,16,11,49,49,26,14,33,40,47,50,28,10,28,40,28,38
15,23,37,39,11,35,43,15,47,39,42,13,43,32,44,23,33,30,15,19,20,48,14,18,29,49,32,21,27,47,26,39,33,38,14,14,48,46,40,26
23,46,44,23,32,11,34,16,45,16,26,28,15,46,14,31,15,13,16,36,48,11,32,22,50,34,37,30,25,25,37,25,19,28,33,46,26,28,45,42
36,37,11,47,44,42,28,24,49,24,38,27,35,28,19,10,10,49,44,22,14,45,36,20,48,17,25,37,43,11,20,21,38,36,18,33,46,37,37,34
15,43,27,23,36,11,44,40,17,15,45,39,26,37,33,26,18,11,17,33,42,49,27,33,12,19,32,23,46,24,20,11,39,20,35,29,21,29,45,19
36,48,22,10,45,31,44,44,20,44,18,49,48,14,35,17,44,22,18,43,33,43,38,22,37,18,47,28,29,12,11,27,49,28,50,26,21,28,34,16
37,35,38,23,32,37,42,17,33,40,13,47,33,19,17,26,49,12,41,42,22,18,13,39,42,46,43,36,36,15,28,19,18,17,34,43,23,30,46,15
33,31,24,15,25,20,12,28,14,11,26,33,18,37,16,26,46,41,17,19,29,28,18,11,46,48,43,34,27,34,24,35,22,23,37,15,31,29,25,28
11,50,41,11,18,46,22,13,33,49,46,42,49,19,10,31,27,40,24,21,49,28,36,11,36,16,49,47,43,14,30,14,38,46,25,22,14,21,46,20
12,13,49,20,22,32,16,49,35,36,32,10,49,18,11,32,47,30,32,50,27,32,48,26,35,19,42,18,45,16,20,36,36,34,13,12,24,14,36,18
50,30,38,25,13,19,14,12,35,16,49,20,15,17,43,40,29,16,16,14,37,27,33,21,39,35,36,38,29,34,42,34,47,21,26,42,22,21,30,24
10,14,13,39,39,11,28,22,41,34,13,20,40,31,20,50,38,23,18,29,40,12,37,35,31,23,44,29,16,37,19,12,10,43,23,13,41,16,46,20
13,16,27,47,30,28,23,30,14,39,11,47,17,37,16,13,47,46,41,10,43,34,28,36,43,17,31,37,33,23,25,12,39,48,34,23,23,15,20,46
