3,9,5,4,14,6,2,6,6,7,4,4,10,10,8,7,3,3,9,7,7,4,10,9,13,2,6,2,4,2,10,6,6,9,2,3,4,9,3,8,6,7,14,3,7,9,10,6,3,5
3,3,4,2,2,8,8,4,3,5,4,8,2,4,4,4,14,2,3,8,7,5,2,6,5,12,3,8,8,2,12,8,6,8,7,5,2,2,6,5,7,9,3,5,9,2,3,8,5,2
11,3,10,5,8,9,3,12,7,9,6,3,8,5,10,9,2,10,5,6,8,3,5,7,5,7,8,7,13,8,7,8,5,2,5,2,7,7,5,6,5,6,7,6,2,4,7,5,9,3
2,2,9,2,6,5,8,10,5,2,5,6,6,2,5,8,6,3,4,8,5,11,8,4,8,6,12,3,10,7,3,4,6,6,5,6,8,12,10,3,3,6,1,4,8,8,5,6,7,1
7,5,3,7,4,5,5,10,1,9,4,9,3,2,3,5,14,9,6,6,9,6,2,14,3,10,4,11,3,5,9,6,5,5,3,6,5,6,9,5,7,3,4,2,8,5,8,8,10,6
9,4,6,10,12,13,9,4,7,5,12,9,4,6,6,7,9,12,10,6,11,12,4,5,3,10,6,8,5,4,11,10,2,7,7,11,3,3,3,5,7,12,7,4,10,6,5,3,4,3
6,6,8,4,6,10,4,5,7,3,3,5,3,5,4,2,4,5,3,3,12,5,3,9,6,8,3,4,14,4,4,5,7,7,9,5,9,6,14,6,6,8,6,2,6,5,7,6,6,3
6,7,3,3,10,7,3,2,6,11,3,6,8,2,6,6,3,4,9,6,10,6,4,2,5,14,4,7,4,5,3,5,5,5,10,7,9,6,5,11,6,3,7,4,4,7,4,2,13,6
9,4,6,5,2,2,5,3,5,6,8,4,1,4,3,3,4,5,8,4,6,8,2,9,11,7,3,9,5,6,1,4,4,2,3,6,6,4,8,4,10,3,10,10,4,3,4,11,8,2
7,9,7,9,4,13,3,7,3,10,3,13,7,5,7,4,8,7,2,7,8,9,13,9,6,5,3,2,3,2,11,4,5,2,2,8,2,5,6,11,10,9,3,8,8,8,7,2,2,2
