32,19,24,47,48,42,23,21,50,30,46,39,37,40,21,13,22,25,24,26,17,11,26,33,22,48,23,23,49,38,43,38,47,38,32,26,38,33,17,46,20,40,42,36,19,36,36,45,13,47
30,11,27,31,49,49,41,37,27,50,23,28,47,17,26,28,25,37,21,36,42,44,33,36,22,28,29,45,15,28,36,18,20,43,49,23,15,35,50,11,13,23,28,45,26,48,11,12,33,49
22,45,32,31,21,39,47,17,15,23,37,48,12,24,29,47,16,23,28,42,44,22,22,20,14,30,23,33,24,10,13,47,48,49,10,13,22,27,32,32,24,31,38,22,15,12,50,11,45,38
22,16,14,37,41,25,34,17,50,15,30,12,29,45,48,22,14,26,17,28,20,24,14,15,12,20,17,37,37,34,41,28,31,28,26,46,37,33,36,15,17,22,43,26,48,43,44,14,25,48
46,49,45,26,24,23,28,27,23,26,40,22,22,31,43,47,27,18,21,47,38,29,18,30,17,21,44,16,48,43,49,46,45,44,29,19,15,35,47,34,42,23,24,22,29,28,13,39,34,12
31,25,37,47,38,18,15,18,34,29,36,17,30,43,48,30,14,42,35,40,43,21,17,31,22,12,29,39,17,16,36,30,36,43,21,30,22,30,19,35,20,25,32,40,49,12,15,32,20,44
23,22,12,22,33,24,36,12,40,40,46,40,16,41,24,14,13,11,18,11,35,38,16,21,34,19,40,21,12,12,47,20,24,25,34,21,20,14,24,24,31,46,19,11,40,49,28,26,27,11
25,32,48,49,32,20,43,32,13,25,49,49,10,47,19,49,34,39,24,11,30,33,42,48,12,34,12,12,46,17,27,30,26,13,12,41,48,34,38,29,30,34,23,18,33,48,16,21,18,19
26,30,32,19,44,36,32,18,13,45,11,22,47,32,19,39,20,27,22,36,39,29,47,32,15,39,16,48,21,16,45,14,43,34,28,15,43,44,34,37,47,13,46,39,41,40,12,45,31,49
37,39,16,16,24,16,47,29,15,33,19,40,47,35,48,17,20,17,39,39,48,12,14,34,50,33,24,38,21,20,29,21,50,16,46,18,22,47,26,49,23,27,50,34,47,25,29,20,42,35
