17,15,40,39,50,17,24,40,40,28,24,13,28,35,13,22,18,41,33,34
42,30,10,14,25,46,46,39,29,28,49,26,19,39,39,25,13,12,16,36
31,20,43,19,37,47,23,34,35,26,40,30,36,18,48,44,42,22,18,47
35,11,33,19,16,32,45,33,13,18,39,26,16,15,30,43,33,20,11,24
26,30,42,11,17,15,32,43,43,40,44,33,10,24,36,38,37,29,17,17
41,36,13,35,21,41,35,40,41,37,16,10,23,48,47,34,42,10,42,45
21,18,24,16,28,34,31,47,31,36,32,49,35,22,35,47,13,35,25,38
28,18,34,14,26,31,50,47,14,49,47,46,15,13,41,31,23,35,46,36
15,47,13,18,28,22,36,34,21,10,42,46,22,44,19,13,16,38,27,26
29,13,47,37,38,28,32,19,28,41,25,48,19,19,19,50,19,13,24,44
38,36,19,20,28,41,46,28,24,26,30,44,17,40,11,44,30,39,17,31
47,17,10,15,13,18,49,29,39,23,49,28,49,40,42,42,37,30,33,26
37,49,36,44,29,37,22,43,31,39,30,16,33,32,15,34,34,26,44,40
47,19,15,46,28,27,16,44,43,35,18,22,46,35,44,27,35,29,31,34
46,40,11,25,11,22,44,13,21,37,40,22,29,42,30,32,35,37,45,44
23,46,14,36,21,31,45,43,15,27,50,28,16,35,13,40,22,26,33,35
45,41,16,15,27,21,10,31,25,22,25,15,15,49,35,13,10,23,32,40
48,47,29,12,30,24,15,40,18,30,27,37,48,49,35,41,32,16,15,42
23,33,29,43,50,10,32,31,11,31,33,42,19,21,13,47,28,34,26,17
47,22,18,39,38,13,43,44,33,11,16,49,38,31,27,37,19,14,11,23
