31,26,46,44,46,18,29,22,13,49,48,23,32,18,6,14,42,22,19,45
41,35,37,37,30,45,45,29,39,26,42,13,31,42,31,32,36,47,18,12
16,25,27,14,41,30,35,50,49,46,41,41,46,30,18,45,27,28,44,24
38,25,35,34,16,25,38,31,49,32,45,29,46,47,21,27,48,29,44,8
44,46,6,44,32,16,16,45,38,15,46,19,8,40,48,25,17,41,9,17
19,20,24,37,29,19,19,22,36,11,25,16,32,43,19,8,22,49,23,34
36,19,26,38,24,28,43,9,43,48,39,17,38,9,29,31,42,49,5,11
34,42,13,30,30,17,8,44,11,47,6,23,14,20,45,6,27,7,11,28
38,7,21,17,20,10,6,33,31,24,8,28,33,43,45,45,5,23,8,37
30,27,20,33,35,13,22,48,22,46,9,15,27,33,32,26,13,29,15,39
