7,2,3,6,3,10,10,9,3,4,7,2,7,6,2,4,7,8,11,11,8,2,2,14,11,5,12,6,11,10
5,9,2,4,8,3,4,8,5,3,2,7,5,8,5,5,2,12,2,6,8,2,7,9,8,2,8,5,7,4
10,14,10,9,6,9,5,4,4,5,5,3,8,5,9,7,3,9,5,6,7,6,2,2,5,4,5,3,3,12
4,5,13,3,2,3,9,8,11,3,11,5,2,5,3,5,6,3,8,8,2,10,3,4,3,5,5,10,3,5
4,8,1,5,3,2,4,2,6,5,3,8,10,4,11,4,10,7,11,3,3,8,4,3,7,3,8,9,8,7
11,11,5,3,4,3,4,4,8,3,8,9,2,6,11,11,8,4,4,6,4,12,5,2,7,6,2,7,2,4
4,8,2,7,12,3,3,7,10,3,4,9,8,9,8,4,11,6,3,11,3,5,3,5,4,11,9,7,3,8
3,9,10,3,4,10,4,2,4,5,7,10,7,5,5,2,2,8,5,12,11,8,7,10,2,13,8,5,7,8
7,10,8,5,10,5,3,11,2,6,7,4,6,2,8,2,7,6,4,12,9,12,9,13,10,9,4,6,11,12
8,9,3,5,11,9,2,5,6,11,4,2,6,6,8,9,4,6,5,5,3,5,5,1,3,8,3,9,11,4
