19,46,36,40,48,9,30,46,39,28,9,29,42,28,45,28,12,47,20,43
15,20,33,45,22,12,10,19,25,32,29,33,12,27,37,25,18,48,41,45
24,16,39,35,34,43,45,29,40,43,17,32,31,36,15,17,13,45,25,39
40,6,31,13,15,16,48,50,33,24,25,30,23,6,25,41,38,18,14,20
25,26,12,11,41,10,17,39,10,48,38,45,38,12,30,13,10,6,19,45
11,37,15,19,6,47,19,36,41,25,29,17,47,15,31,6,41,10,35,26
22,15,32,16,35,11,24,19,48,48,28,33,29,45,22,19,26,42,10,49
13,38,26,20,22,45,20,17,14,29,8,39,41,45,46,9,15,47,6,15
38,32,35,39,6,7,41,16,10,44,34,49,40,8,9,13,48,40,42,7
19,34,46,10,36,14,24,16,38,14,13,37,29,29,21,14,34,48,22,24
22,11,28,39,19,48,29,12,40,10,19,6,40,12,42,31,20,41,27,22
49,43,40,17,43,23,36,19,44,16,10,7,10,50,6,11,7,37,40,12
43,24,41,50,20,45,15,42,49,34,17,24,13,8,7,26,41,49,32,46
18,44,45,24,22,49,18,8,44,40,35,9,12,17,12,6,10,5,20,20
34,46,32,13,42,29,11,11,28,30,36,30,20,40,6,36,17,49,8,25
8,25,30,23,29,7,8,23,27,47,43,24,27,26,34,43,16,10,25,19
5,21,11,11,44,48,39,48,28,25,24,21,15,26,18,5,15,30,48,26
12,39,9,27,45,24,47,27,15,50,33,40,26,23,21,43,29,13,29,23
27,45,9,18,50,34,41,11,10,43,28,38,48,38,42,7,31,26,15,44
13,8,38,38,26,33,38,48,29,12,50,12,39,43,17,17,12,6,35,38
