13,9,4,11,11,4,3,4,4,5,8,2,8,7,6,6,10,5,7,3,7,10,5,5,8,6,11,10,2,7,4,3,6,9,6,5,10,3,4,2,5,10,9,6,7,7,7,3,1,8
4,3,3,6,10,11,5,5,7,8,13,3,2,4,8,8,9,7,5,5,6,6,4,6,3,5,8,11,13,9,5,3,4,7,4,5,3,3,6,12,4,6,7,7,12,5,11,11,1,7
3,9,8,4,11,9,8,4,5,6,3,4,3,3,10,10,3,6,7,2,12,8,2,3,7,4,13,1,8,7,4,3,4,8,4,9,2,6,2,4,8,3,8,10,6,11,4,5,7,7
9,5,3,6,5,3,7,3,4,2,8,3,14,5,4,5,6,5,12,6,5,3,4,5,3,4,7,2,3,10,5,6,7,5,3,6,2,11,6,2,13,14,6,5,9,10,7,5,2,6
8,2,13,5,3,3,2,9,2,9,5,7,4,2,8,11,3,9,1,4,4,7,7,10,5,8,4,12,6,6,5,3,4,11,4,8,1,11,11,8,11,9,9,10,8,4,5,12,4,7
4,7,2,4,5,10,10,9,11,9,3,5,8,5,2,5,5,3,5,4,2,5,5,3,9,4,7,12,4,5,2,11,6,8,3,5,3,7,13,9,10,7,2,7,2,6,7,4,6,2
5,4,4,8,4,2,5,4,11,5,6,5,4,4,5,11,8,5,4,3,10,6,6,7,4,5,9,12,5,8,5,7,2,7,8,6,11,13,6,4,4,7,7,6,5,3,3,6,2,4
11,14,5,4,6,7,9,8,8,2,6,3,9,2,10,12,8,10,8,6,11,3,4,3,8,5,5,5,8,4,10,4,4,7,6,8,3,7,6,1,7,4,5,6,2,7,4,3,2,5
13,4,11,3,8,7,3,2,8,4,4,10,3,5,4,13,9,7,3,5,4,5,1,10,9,6,7,2,5,6,3,6,6,8,2,5,5,2,7,7,6,2,10,8,6,5,3,4,3,8
7,6,2,3,6,4,9,8,9,6,7,5,7,8,4,7,9,5,10,10,2,3,9,3,9,9,6,2,2,2,11,7,4,5,8,10,8,7,4,3,4,4,5,4,6,6,5,6,10,11
