49,8,13,33,45,21,30,44,35,37,23,10,11,36,9,5,49,39,25,25
47,42,11,7,33,9,11,39,14,42,16,9,6,42,12,34,10,29,45,21
42,47,8,12,35,8,21,45,22,17,18,7,5,24,24,21,42,46,31,31
10,25,21,26,13,18,17,37,45,45,17,8,12,14,8,48,14,31,29,30
15,31,43,38,41,40,45,16,24,25,36,18,26,28,6,43,12,41,28,33
16,30,40,29,48,45,12,14,18,15,14,29,12,45,16,27,43,39,49,32
19,29,17,34,48,40,20,50,27,9,6,12,44,33,46,33,40,30,37,12
28,26,24,17,44,10,45,34,47,32,45,28,27,44,14,21,21,39,36,10
38,27,13,22,15,6,46,42,30,32,12,13,9,26,31,29,42,38,36,35
9,29,15,44,10,15,20,44,30,15,16,37,15,43,40,19,32,9,32,38
