24,17,11,29,16,39,28,41,47,27,14,28,39,44,28,25,25,11,17,42
12,36,37,12,21,40,23,21,20,37,24,45,39,44,30,25,16,27,25,13
20,44,27,32,12,31,27,36,18,27,13,33,27,44,20,14,45,20,50,24
18,44,16,49,40,28,32,33,35,48,12,48,38,30,23,31,22,39,45,36
37,39,31,46,50,37,21,27,16,50,13,16,40,37,35,48,36,27,12,48
44,40,14,39,29,24,29,50,45,26,38,13,11,37,39,28,17,31,12,21
32,39,14,24,28,14,39,34,29,37,16,14,20,19,26,50,42,33,34,36
45,44,18,18,30,30,29,29,45,36,26,50,11,21,33,13,43,31,19,22
41,19,45,11,36,31,28,38,37,49,41,18,34,33,12,47,32,24,19,20
47,35,15,23,11,45,18,21,45,30,35,49,18,48,20,28,41,49,32,21
