33,23,24,49,20,21,30,29,28,38,23,26,32,36,38,22,44,47,11,38
37,32,25,32,18,41,11,36,38,14,15,30,21,36,16,33,16,27,40,18
16,32,36,21,32,46,35,43,46,11,44,37,50,13,30,46,16,15,42,18
32,17,19,22,49,39,48,47,34,33,26,12,13,33,24,43,49,27,30,48
22,39,41,49,28,24,46,36,32,14,24,41,12,41,23,36,43,40,47,34
48,46,49,30,30,44,37,50,18,11,35,38,31,12,21,46,34,47,37,36
34,10,32,37,29,40,38,43,42,29,26,32,24,34,38,13,33,40,13,48
37,14,16,18,47,25,47,24,13,30,43,16,25,44,14,25,44,14,30,31
21,25,28,20,13,11,27,25,27,35,32,23,32,26,21,11,33,35,34,37
11,26,22,45,20,19,28,47,33,45,26,28,13,33,26,35,22,34,13,20
30,38,38,22,27,13,21,40,17,24,12,42,16,35,14,13,16,13,12,32
13,37,39,33,29,32,21,42,46,24,28,13,41,38,40,26,15,17,14,44
36,38,32,47,19,35,32,13,24,13,22,14,16,37,39,12,43,17,50,16
40,44,20,29,22,47,37,24,11,28,29,40,24,46,14,27,12,33,39,29
18,34,24,35,16,34,48,34,14,10,34,27,49,27,34,46,26,33,21,36
32,16,43,50,39,24,34,39,34,25,33,40,13,47,26,21,32,49,30,24
30,25,23,42,13,37,29,36,41,11,48,32,36,14,39,14,25,30,12,12
12,16,47,30,33,11,42,25,36,32,38,47,11,47,34,39,37,15,27,47
33,15,35,11,21,43,41,35,28,50,15,32,31,48,44,28,32,24,41,36
12,26,32,36,38,45,40,22,38,15,20,27,23,15,20,26,12,36,42,24
