7,3,5,2,7,6,5,8,6,4,12,2,6,10,10,8,5,8,3,7,6,10,4,9,5,8,2,4,8,4,4,3,9,2,4,6,6,2,11,6
5,4,6,10,11,3,2,6,5,5,10,4,5,3,11,5,10,5,8,2,5,5,4,7,5,10,3,4,4,4,4,8,10,3,3,2,8,9,8,4
9,5,2,7,2,5,7,6,10,10,4,5,8,3,3,7,7,13,6,2,6,5,3,6,10,9,5,10,6,2,6,11,7,7,11,13,6,8,6,11
8,4,9,7,2,5,9,10,6,8,5,7,11,7,2,3,12,12,5,2,7,5,9,8,4,3,11,2,3,5,2,5,9,2,10,12,3,5,6,11
7,3,3,5,1,4,9,8,8,4,4,3,10,5,4,6,2,5,6,6,9,8,7,12,5,7,4,4,4,3,5,1,7,9,5,6,4,5,6,5
9,7,7,7,7,5,9,10,3,3,11,2,3,4,3,8,7,11,11,7,9,13,5,6,8,6,7,13,2,4,3,10,6,3,3,3,7,8,10,6
6,7,11,4,9,2,7,3,5,4,6,3,4,4,5,4,6,3,6,6,8,3,3,2,2,4,11,10,9,5,4,2,7,3,6,12,4,6,4,4
4,6,3,4,6,5,5,7,3,5,7,3,8,9,10,7,4,9,7,11,5,6,11,13,10,6,10,9,10,4,12,5,4,5,6,13,6,2,11,3
2,7,13,4,11,4,3,11,2,4,5,3,1,4,13,10,6,4,5,4,13,6,7,8,9,6,6,4,3,9,8,10,3,6,7,12,5,5,11,4
4,6,3,6,5,4,10,4,6,4,3,5,2,7,13,2,4,5,3,2,2,2,11,3,6,4,6,9,3,8,9,6,4,5,3,7,9,7,3,4
