4,3,2,5,8,8,1,6,4,5,2,10,2,9,3,6,3,13,8,12,7,5,10,4,12,8,7,4,5,4,7,2,6,4,6,10,11,9,8,8
6,14,6,3,4,2,4,8,8,7,4,13,9,4,5,9,8,5,6,5,8,10,2,3,8,7,11,7,6,7,8,6,8,7,7,5,5,6,12,10
2,9,14,4,2,10,3,5,12,13,7,4,4,12,5,3,7,4,3,4,6,7,5,8,5,5,3,7,11,4,2,4,8,7,2,3,10,3,2,10
3,8,13,7,5,4,4,3,7,5,4,7,5,6,5,6,8,5,2,3,3,5,6,8,5,3,7,8,1,6,2,4,4,2,8,3,11,3,13,12
12,4,6,4,8,7,3,10,11,1,11,9,4,5,13,4,3,5,7,8,7,9,9,10,4,3,7,3,5,4,2,6,5,4,6,3,7,11,7,3
5,4,6,6,5,4,4,2,8,5,6,4,5,9,6,5,6,6,9,4,12,5,10,3,6,13,6,4,5,7,6,2,4,7,5,2,3,6,6,10
3,4,4,3,8,4,9,8,13,2,3,6,8,4,8,6,2,1,9,5,3,12,12,5,6,11,9,3,2,7,2,6,13,6,6,5,13,4,6,12
7,3,6,3,2,3,9,8,2,5,13,8,4,3,6,5,10,9,6,6,6,6,2,3,9,3,4,8,8,5,2,5,6,2,8,7,6,4,6,8
3,6,7,9,3,4,4,4,5,3,8,4,8,7,3,10,3,11,6,2,10,3,6,6,4,9,6,7,6,9,7,9,7,2,6,4,3,9,4,8
5,7,7,3,7,2,7,6,11,8,5,11,8,6,9,3,9,4,3,5,7,5,12,12,9,6,2,6,8,10,9,7,7,7,5,12,6,2,9,11
