23,36,15,7,15,45,22,20,21,25,19,37,34,31,26,21,9,30,24,18,6,49,47,34,33,18,30,16,11,36
42,15,45,41,11,38,15,39,22,14,6,44,8,42,8,40,24,43,46,48,23,42,49,33,19,30,45,12,28,12
20,17,8,19,15,6,10,29,15,43,19,22,46,37,9,32,31,48,6,30,11,31,26,48,46,5,19,45,32,11
16,26,40,48,39,40,21,44,17,20,14,19,40,10,13,49,16,14,29,16,31,13,49,18,24,5,35,37,21,10
39,32,31,12,14,16,38,21,45,18,35,30,38,33,21,31,13,14,24,31,19,49,41,17,16,45,34,14,25,44
10,18,17,40,41,19,38,40,38,12,45,14,11,20,16,6,42,17,49,21,14,45,46,27,18,26,19,17,24,7
20,14,44,29,24,45,17,13,44,45,20,5,43,34,39,8,45,28,36,23,26,23,15,22,13,42,45,41,13,45
9,46,11,29,9,12,48,6,36,45,49,41,24,21,29,45,17,19,42,24,30,18,41,7,15,46,50,28,33,35
41,31,8,17,24,34,5,29,28,26,40,21,34,37,38,49,14,30,41,38,13,44,43,34,47,10,15,37,8,38
41,20,23,36,14,10,39,21,39,44,15,39,24,7,47,16,12,15,11,32,37,32,21,14,11,32,23,42,41,5
