36,43,33,30,36,36,19,25,41,12,49,30,20,29,29,42,36,28,43,17
17,18,11,22,14,31,36,30,15,30,35,24,50,43,28,26,15,45,14,34
39,50,30,43,15,46,50,25,11,18,16,31,27,42,21,29,29,35,16,23
18,17,18,44,27,24,28,19,39,12,25,47,11,16,47,36,13,39,31,22
44,21,44,34,29,32,44,38,49,39,43,39,26,33,15,34,46,23,32,46
44,23,26,24,48,10,33,43,26,32,27,21,19,29,41,33,36,50,36,30
40,38,39,32,33,37,47,26,20,33,41,13,41,26,35,46,43,36,13,22
43,12,32,23,24,12,38,41,12,14,42,35,11,32,25,27,31,37,25,39
36,18,20,39,49,42,47,14,18,40,39,39,32,33,33,15,42,44,29,24
25,20,30,31,25,31,35,33,32,40,46,35,45,38,39,21,21,40,22,18
24,28,33,36,42,42,10,49,12,36,33,35,23,27,38,44,45,39,43,24
29,47,36,33,48,24,26,20,21,45,37,40,29,33,44,48,17,12,31,33
40,19,19,26,26,37,12,35,38,21,31,15,16,21,41,49,28,22,39,30
50,20,28,29,32,43,11,25,42,16,44,14,32,13,25,26,34,34,47,25
37,46,46,24,23,35,41,31,41,25,37,22,50,24,34,16,15,37,29,28
25,32,24,39,33,26,43,44,43,33,26,21,39,42,38,40,13,43,22,24
32,46,43,33,23,49,37,13,18,44,37,26,37,33,35,40,49,47,24,44
15,28,16,31,46,27,15,32,48,43,44,15,22,30,12,17,26,36,39,21
50,33,24,44,25,42,46,14,37,13,12,28,29,11,30,48,32,32,32,11
13,23,35,30,18,15,34,24,42,11,42,49,49,22,41,31,42,31,13,29
