18,13,11,29,30,35,10,27,21,48,12,36,11,36,24,19,16,46,29,43,25,26,44,23,41,41,50,31,39,13,49,18,41,17,44,39,43,40,43,29
36,47,27,11,27,12,17,31,46,36,29,48,33,27,28,46,31,29,31,38,31,42,17,32,29,48,48,26,31,28,31,43,35,48,25,30,18,29,50,33
16,40,48,35,10,36,10,21,44,43,42,21,28,45,49,25,39,17,12,25,28,24,35,33,41,35,15,49,46,19,15,15,38,49,14,20,49,12,12,40
15,36,47,24,20,18,20,21,38,21,31,29,23,48,18,33,30,20,11,19,25,45,26,38,27,14,37,32,12,34,12,13,27,15,35,14,42,12,45,44
49,38,43,38,28,45,23,37,44,12,44,42,35,19,47,27,25,33,30,35,34,32,43,49,16,16,36,14,30,41,15,34,23,23,26,17,29,43,34,18
48,30,37,46,40,15,37,11,39,32,24,35,24,39,48,28,32,26,33,24,43,26,39,25,40,46,23,19,18,41,38,17,15,35,20,12,32,26,48,32
15,34,35,12,32,21,31,33,44,11,12,48,37,21,40,21,12,13,34,29,11,45,40,37,33,40,29,15,10,44,12,27,48,32,30,17,47,33,49,45
39,12,21,29,19,22,50,47,12,18,50,27,25,13,36,35,45,42,23,27,49,25,24,13,35,30,13,29,29,39,13,22,45,12,48,35,32,15,37,47
15,28,25,32,11,30,20,27,36,17,30,31,34,40,16,39,14,39,42,14,35,15,35,21,28,34,40,45,42,32,46,43,27,19,28,18,27,32,36,27
23,39,25,21,36,22,50,22,47,27,22,42,41,33,30,13,41,15,18,36,29,32,47,50,43,47,20,34,29,40,30,30,33,35,35,45,37,17,42,40
