14,29,38,6,48,22,31,17,21,35,49,32,23,43,25,29,27,32,41,9,6,8,25,50,13,14,37,33,7,13
37,44,30,41,21,49,28,35,24,19,22,33,26,7,44,6,20,37,31,8,33,29,26,39,36,33,44,40,27,46
27,21,43,26,16,24,31,35,37,43,41,41,31,21,36,29,20,40,44,27,48,28,43,8,47,27,16,45,45,37
26,42,23,12,46,38,25,28,40,6,44,49,47,37,34,6,47,20,10,28,8,40,31,22,11,23,18,21,29,40
36,36,6,34,37,23,29,47,38,29,47,26,45,39,21,12,8,29,6,31,37,27,21,27,46,7,24,38,31,5
24,8,15,42,37,32,21,38,8,29,28,37,44,34,36,11,40,40,47,16,19,39,33,31,7,39,47,34,10,36
22,18,10,13,14,37,35,46,12,29,15,34,14,45,8,20,19,10,47,23,47,40,28,5,24,27,18,45,31,43
21,40,16,22,32,17,39,6,26,11,23,50,6,33,28,12,25,16,34,46,38,43,49,45,45,21,30,37,34,12
12,34,13,46,48,48,39,6,26,41,26,36,29,33,11,30,27,29,18,30,10,41,35,6,33,46,40,32,50,45
26,40,32,47,47,48,33,14,7,32,32,26,7,37,18,19,8,20,30,14,25,11,19,33,39,43,29,34,36,22
37,11,20,48,21,21,19,7,13,37,39,24,8,45,40,17,26,24,24,47,41,26,43,33,49,24,13,23,24,39
44,23,45,13,35,15,12,28,43,45,44,34,45,29,6,7,24,25,39,26,46,18,44,10,47,37,47,40,10,44
15,18,27,12,39,32,25,30,43,37,14,46,36,46,33,36,41,28,24,32,5,37,48,6,40,18,35,40,30,23
20,22,23,46,20,11,14,16,42,38,21,22,11,35,46,32,47,31,9,22,17,23,18,41,45,24,46,47,32,43
34,6,35,15,31,18,20,42,45,26,30,14,12,45,13,5,28,8,7,29,48,17,21,39,42,46,49,49,49,49
17,19,43,23,26,34,20,23,14,27,35,41,17,12,8,49,35,36,23,6,26,38,9,47,37,14,50,31,25,5
31,40,18,29,43,23,37,38,36,42,32,14,35,11,47,19,15,46,39,46,32,17,29,19,48,9,19,10,29,40
30,38,32,32,34,42,21,33,30,35,15,21,15,27,7,50,7,20,34,20,27,48,9,6,25,37,41,45,20,25
11,39,5,21,42,25,47,48,19,18,33,21,36,37,48,28,8,20,13,23,22,26,18,10,25,27,11,23,28,48
10,42,41,41,10,47,38,7,20,27,39,24,47,34,39,16,22,41,34,36,16,48,27,17,35,28,24,33,12,38
