13,4,6,11,6,9,2,8,5,8,8,12,3,4,8,6,6,6,7,3
3,5,6,6,3,8,10,3,1,3,5,5,12,4,3,9,5,12,13,2
10,6,6,4,8,8,8,12,6,8,5,4,6,6,5,5,3,9,4,12
3,5,9,8,10,2,8,5,4,6,6,3,3,6,4,2,2,12,7,15
5,3,7,5,4,3,9,7,7,5,4,5,6,3,7,3,6,9,8,3
6,1,3,5,9,3,11,6,8,4,2,2,8,4,3,3,9,3,7,8
1,3,5,5,4,6,2,8,13,6,3,3,4,3,8,3,3,4,10,6
6,14,7,8,7,3,5,4,10,4,6,4,8,6,8,7,3,5,2,12
5,4,10,10,5,3,11,9,9,8,14,10,4,9,7,6,8,9,2,6
12,2,5,13,13,4,5,12,6,12,14,3,13,5,7,6,6,3,12,9
5,4,6,5,4,3,11,1,10,3,6,5,4,5,3,2,6,8,5,3
13,7,6,7,11,2,3,7,7,4,4,4,12,2,3,10,1,7,6,5
8,11,3,4,3,3,7,9,8,4,3,5,3,9,9,6,4,7,5,10
7,11,6,9,2,10,2,10,4,5,3,5,2,11,5,12,8,2,3,9
3,5,4,2,5,4,8,2,4,11,9,9,8,4,5,2,3,8,3,12
4,8,13,4,8,8,6,3,7,5,11,14,6,4,5,5,10,4,5,6
5,10,5,9,5,3,3,6,5,8,8,5,3,4,13,4,13,7,4,8
10,2,11,5,4,4,7,7,10,6,4,3,6,5,4,6,3,12,14,3
12,8,2,7,10,4,10,7,6,9,5,7,11,5,3,7,11,5,9,8
9,1,7,5,2,8,7,4,11,5,2,2,4,8,2,7,8,5,8,8
