27,40,47,23,13,34,39,45,25,10,42,15,7,23,46,11,49,15,32,41,49,44,30,34,15,37,30,8,31,36,22,6,38,30,39,10,18,22,49,11,35,21,36,11,20,46,8,29,42,21
39,25,43,41,15,8,21,37,42,48,48,47,43,35,33,36,14,12,43,41,24,36,37,24,15,5,19,23,7,16,28,23,15,17,21,6,48,11,28,36,9,36,15,5,33,17,28,8,38,49
30,23,23,41,6,46,13,10,11,12,19,18,14,7,7,10,33,48,6,16,36,5,8,12,26,39,46,15,18,9,18,41,45,34,26,9,16,9,6,35,33,30,39,36,29,10,14,26,17,29
12,32,38,15,26,5,21,47,8,16,49,33,8,36,25,12,27,20,49,29,45,33,8,20,41,10,28,16,8,34,25,24,39,24,10,17,22,17,14,42,13,16,48,20,28,21,32,5,27,39
15,34,41,26,38,36,45,40,23,43,34,16,9,14,50,41,16,22,18,15,42,16,33,27,8,43,31,8,16,47,25,20,12,25,19,34,38,39,43,9,21,35,38,45,20,26,46,47,23,18
25,8,17,29,8,18,39,43,37,29,13,45,40,45,33,33,29,50,50,47,23,14,25,9,48,17,28,22,31,20,40,46,26,24,37,42,24,14,10,37,15,29,35,40,44,36,23,8,15,48
26,6,11,44,15,6,40,13,12,28,25,8,11,11,44,14,14,28,25,25,20,37,15,49,36,16,49,35,45,46,12,19,21,35,13,17,48,5,44,38,17,21,25,47,47,9,22,19,42,20
40,16,41,21,46,44,47,18,37,16,12,42,43,35,33,16,14,12,20,12,38,47,27,48,44,44,27,27,34,19,23,37,41,33,9,22,38,18,17,14,38,6,21,14,30,18,46,46,44,22
32,42,19,23,50,7,14,9,15,36,6,43,15,47,29,17,11,31,23,19,43,32,46,24,36,16,17,20,26,40,27,34,6,46,46,16,24,7,23,31,20,37,28,20,45,34,47,9,27,6
13,21,23,5,18,32,38,11,5,6,22,37,42,31,33,20,36,8,31,15,12,13,9,31,34,30,39,25,28,33,39,47,11,26,32,14,5,27,11,26,44,22,39,17,28,27,5,40,23,14
40,37,42,25,38,8,47,49,5,11,36,42,36,25,40,13,6,16,19,12,9,20,21,16,6,47,31,26,7,36,32,40,16,45,37,35,50,6,36,45,12,33,23,42,31,19,5,35,40,26
6,16,20,12,7,43,39,46,45,6,15,18,13,50,38,36,39,36,10,13,45,46,46,50,6,25,33,32,23,31,32,47,23,14,6,43,6,17,25,41,38,33,28,11,24,9,14,48,25,31
10,44,43,30,19,5,19,20,26,45,29,25,24,25,6,37,42,36,22,38,18,29,19,41,12,39,48,39,21,44,13,37,45,9,35,14,40,35,15,48,19,17,30,7,22,38,47,34,33,6
34,8,24,29,15,46,42,41,47,39,8,27,14,48,19,16,47,20,46,24,34,8,25,43,8,34,49,34,42,40,48,24,8,39,44,30,49,11,28,24,36,7,12,24,24,32,6,40,10,13
14,38,21,14,29,9,48,6,27,14,10,15,26,36,42,7,42,15,16,32,21,34,27,8,47,20,13,28,28,16,41,33,30,11,45,44,8,31,23,37,34,18,20,45,32,30,49,35,49,47
48,33,31,12,13,6,19,5,18,18,43,23,35,15,13,12,23,38,45,36,28,35,17,32,46,33,45,29,36,42,18,40,29,29,36,13,30,8,16,18,21,6,24,39,43,32,13,5,29,31
16,38,11,48,12,20,29,47,43,17,49,22,33,22,19,30,14,31,8,23,18,5,50,13,14,44,9,34,32,37,16,44,13,9,43,7,9,29,17,42,11,43,36,18,13,29,30,5,40,33
6,35,26,23,35,14,31,22,36,30,31,45,27,34,6,16,25,22,38,27,37,35,6,15,11,27,19,8,34,48,38,39,17,40,26,24,33,37,44,42,49,21,6,16,5,49,15,6,15,27
27,8,22,8,46,7,27,22,6,34,10,6,36,6,33,21,15,10,13,16,27,50,49,41,15,9,18,17,17,20,29,9,12,20,15,50,45,25,7,29,48,31,15,8,13,38,28,8,31,20
39,18,11,6,7,6,23,37,27,37,25,22,29,31,31,5,29,49,16,45,49,38,15,23,27,44,20,16,45,37,19,19,27,30,12,48,48,20,11,41,41,34,35,6,30,33,25,47,36,25
