30,10,36,44,36,16,9,33,14,43,40,38,42,21,10,32,7,14,40,47,22,43,33,22,8,26,49,14,34,5
43,17,22,15,32,29,30,25,25,38,30,14,35,43,32,13,48,49,30,39,46,18,22,33,23,13,12,39,26,12
31,23,5,7,8,16,8,16,21,42,23,44,8,28,50,41,12,27,8,43,35,32,43,35,16,39,10,23,31,5
7,16,14,9,13,21,34,43,38,43,9,9,36,35,15,50,30,35,7,37,42,29,23,29,13,38,5,43,20,35
15,41,36,8,37,47,18,31,39,14,50,6,30,21,28,15,48,19,28,29,43,47,37,39,19,38,20,8,17,6
46,28,24,22,24,29,22,42,17,18,34,39,31,21,49,10,27,34,32,29,39,21,41,28,46,20,7,45,25,42
38,19,19,15,23,29,50,33,45,20,46,17,28,40,36,20,13,47,37,47,26,7,21,10,28,36,48,15,16,9
28,28,11,26,40,28,31,26,21,12,12,9,42,41,50,11,22,12,25,13,20,36,29,36,24,46,28,32,15,6
31,41,37,47,44,28,47,15,34,36,29,44,27,30,33,46,20,34,20,7,21,44,30,50,33,32,18,47,19,40
7,41,11,30,29,9,9,34,31,5,30,36,21,36,29,44,25,29,11,10,23,40,45,36,26,14,14,46,10,36
