27,47,24,32,9,27,10,44,15,39,45,35,41,26,46,11,46,26,44,22,13,23,13,29,9,45,6,46,17,32
46,21,23,24,29,15,22,20,34,6,18,27,42,29,37,39,21,5,17,49,28,24,43,47,39,20,42,41,17,36
34,14,24,48,11,7,35,13,42,25,33,38,32,20,21,42,7,32,14,16,23,9,44,22,44,13,28,36,45,49
27,12,48,40,45,20,12,25,30,43,23,37,17,36,50,10,41,31,25,37,38,11,37,46,36,34,14,12,9,10
45,9,31,27,42,37,6,30,46,38,35,35,33,20,38,32,20,31,20,38,45,40,21,16,37,19,21,34,32,13
8,48,7,45,14,30,49,8,26,50,21,46,16,21,21,12,46,15,43,50,6,40,7,9,47,39,40,50,17,40
21,36,46,33,44,20,32,15,48,10,48,7,14,32,34,23,47,30,35,28,37,22,17,23,18,35,42,7,15,21
36,26,35,28,16,13,21,35,43,7,25,9,21,19,17,47,8,13,37,42,10,24,19,10,39,35,28,20,31,47
19,9,32,43,8,18,19,32,14,26,37,16,46,23,44,36,30,20,47,29,33,37,39,23,26,24,38,33,38,15
30,9,36,7,23,39,41,43,20,49,29,10,16,48,50,6,27,28,34,42,18,32,36,16,11,9,21,29,22,16
