37,22,8,16,38,48,21,40,28,19,24,5,6,30,11,15,15,24,24,46
14,49,24,18,20,33,23,37,44,29,18,33,29,22,45,19,45,35,31,28
21,20,10,13,32,40,43,24,28,24,11,28,50,32,36,22,41,32,25,24
17,14,30,16,40,45,49,42,11,19,48,29,21,7,23,22,29,20,49,23
42,35,34,48,36,31,34,27,33,13,45,21,10,6,23,36,21,47,15,14
7,42,18,18,48,47,48,47,10,18,22,16,50,14,13,49,12,23,16,20
48,20,27,41,49,15,36,49,12,23,49,37,21,14,8,46,33,49,30,13
38,14,36,22,42,19,43,28,5,48,42,6,7,48,46,37,47,8,18,25
30,47,21,12,6,17,43,13,7,46,8,16,13,10,17,13,41,48,30,39
45,45,35,32,28,15,27,28,30,22,8,13,5,28,17,8,9,47,36,45
41,33,44,36,50,16,10,41,42,6,12,12,15,9,47,49,28,34,31,26
19,32,5,12,43,39,29,43,47,42,48,7,11,20,12,9,48,43,38,25
17,13,15,25,29,45,39,43,37,37,17,11,20,15,36,10,42,11,39,8
28,6,33,11,35,44,39,40,20,35,13,42,9,23,39,37,17,42,33,25
7,47,44,24,43,44,33,7,47,25,16,35,34,6,49,9,47,39,36,12
11,22,7,6,43,43,14,49,37,50,48,22,33,41,37,29,42,6,8,18
43,21,50,34,17,29,31,33,31,45,41,11,34,13,46,49,33,22,16,11
15,23,36,18,39,43,8,25,30,13,50,49,28,18,21,12,8,39,44,33
11,13,18,29,24,40,39,43,34,22,43,36,45,41,28,14,15,27,48,38
32,23,10,31,44,20,43,13,25,12,17,45,15,41,30,27,30,19,11,17
