13,14,10,45,43,12,15,25,21,36,37,13,15,36,17,21,17,47,40,15,45,7,8,14,17,26,47,11,35,47,10,12,32,40,31,39,30,31,44,41
25,28,27,46,24,49,46,8,22,30,30,41,39,39,26,6,32,38,11,8,22,9,17,31,27,25,29,42,45,14,29,10,37,36,45,42,17,49,31,20
34,39,34,32,49,40,42,28,37,7,47,14,39,37,9,26,45,38,50,7,22,9,49,46,48,42,35,50,19,49,42,19,11,47,21,12,41,34,36,23
11,13,13,36,25,11,32,23,39,47,23,26,9,43,13,14,29,10,23,40,26,26,21,23,9,19,49,36,42,35,24,46,23,41,9,8,11,11,38,6
48,41,13,35,19,6,49,40,26,48,31,42,44,32,50,26,30,17,35,45,34,9,11,19,44,8,11,23,25,10,29,30,10,47,27,17,16,25,49,18
14,36,21,48,16,14,19,22,11,32,19,18,21,42,9,44,47,7,37,34,7,48,16,7,36,50,30,26,14,24,31,16,36,48,24,31,50,32,23,10
35,37,37,39,17,10,7,43,33,13,37,8,22,36,19,20,25,48,12,11,23,18,48,6,47,30,10,33,10,48,5,31,47,37,9,39,18,12,48,12
39,8,34,27,34,21,29,19,45,11,39,34,25,31,49,29,15,9,7,46,16,24,15,9,33,47,14,36,37,12,14,11,22,5,14,13,10,7,37,32
21,29,48,13,40,9,20,6,30,31,24,18,14,34,43,36,44,13,38,28,12,27,49,13,46,28,46,45,29,38,11,9,40,37,38,6,17,29,35,43
19,8,14,22,12,47,34,49,21,27,46,15,7,48,15,36,48,42,47,17,12,32,40,42,47,38,13,50,9,46,49,38,45,31,48,25,19,38,34,35
19,18,32,10,38,22,45,18,31,36,22,36,22,33,45,24,18,41,16,9,17,37,48,43,21,44,32,13,35,15,48,12,42,16,40,21,12,23,34,44
35,24,49,13,8,40,27,34,39,37,44,34,23,10,35,47,25,23,30,37,13,9,42,7,34,22,23,7,16,19,46,25,20,13,40,28,9,31,39,47
14,24,29,8,32,44,33,40,16,35,43,28,17,13,11,44,35,39,9,11,44,11,33,7,29,11,25,32,9,36,30,12,9,38,33,35,8,6,37,10
19,48,35,20,44,21,13,33,44,45,12,42,38,44,36,32,10,13,48,12,6,6,7,48,17,40,34,41,7,8,21,50,44,10,39,16,28,39,15,33
42,43,40,10,25,42,16,6,13,18,9,39,46,16,37,30,6,12,22,39,25,36,46,47,47,45,26,35,30,17,39,5,27,47,16,15,28,20,42,34
48,13,9,34,27,29,5,49,19,28,37,43,41,45,47,17,42,33,41,12,5,36,18,18,12,26,22,44,32,34,16,7,47,17,16,13,46,39,6,6
46,12,7,42,45,48,17,12,38,46,48,36,6,40,42,37,42,32,8,40,20,39,10,15,46,12,11,33,36,30,32,18,43,33,9,15,34,7,25,14
42,29,21,20,9,11,49,8,24,21,27,26,28,41,35,32,21,45,44,36,48,37,41,36,14,35,8,45,28,41,42,29,15,37,39,13,35,40,36,10
45,23,33,13,36,13,24,46,26,28,47,40,30,39,40,18,32,26,39,27,48,29,6,47,48,9,27,30,21,13,34,36,26,19,10,26,43,11,47,35
39,37,22,7,46,33,14,26,48,13,15,22,10,5,25,19,11,38,44,6,49,38,8,8,35,41,20,18,17,7,34,23,25,21,45,48,22,6,8,6
