30,18,40,10,30,39,25,30,34,35,13,23,44,36,26,42,12,44,48,46
33,21,15,6,31,9,49,19,12,30,19,33,48,16,5,38,36,39,33,18
32,49,20,8,24,43,32,41,7,40,24,50,13,21,20,35,23,34,24,33
25,40,48,22,12,48,28,17,8,33,26,37,26,31,48,11,38,13,33,10
21,22,31,7,29,24,24,22,7,13,34,22,28,28,27,49,32,48,18,19
46,23,22,47,35,27,19,27,41,5,37,47,36,28,21,14,7,33,15,31
34,22,48,21,9,50,36,34,19,25,39,22,47,43,16,19,17,21,45,47
28,18,14,43,25,38,41,35,17,20,43,15,24,29,15,11,35,41,5,15
20,25,39,12,14,15,49,30,35,41,33,21,27,33,41,36,30,39,32,46
15,13,22,14,39,50,18,32,34,49,44,24,41,28,43,36,45,23,21,7
30,46,30,21,19,8,44,49,31,43,33,17,39,15,39,49,15,33,47,8
16,39,46,32,35,24,9,23,14,28,12,34,32,33,11,15,47,37,36,40
23,48,28,37,21,34,27,18,49,35,42,42,45,44,33,19,17,24,32,10
26,22,40,42,22,44,33,6,17,36,50,9,45,28,33,40,41,36,34,37
31,8,37,15,33,33,10,33,34,33,11,20,33,18,29,31,49,44,8,29
15,11,15,49,33,46,7,37,37,31,30,24,44,30,26,31,48,17,12,28
21,23,27,15,38,23,46,28,25,36,30,12,37,22,31,21,14,26,10,7
16,48,22,45,34,24,18,11,31,42,31,17,32,15,9,13,17,35,44,23
11,47,42,49,20,43,35,31,45,20,16,13,26,28,30,36,32,11,5,38
19,24,31,28,43,29,31,25,33,37,45,14,27,10,40,16,28,33,35,29
