22,13,24,42,43,12,16,48,22,45,13,43,29,38,16,48,38,48,49,25
28,15,16,13,18,35,45,43,28,16,11,22,25,48,14,47,48,24,16,29
22,41,10,36,22,37,16,14,21,40,46,42,30,21,29,40,18,18,11,31
36,32,47,30,48,11,17,44,23,48,41,12,25,28,21,16,25,37,31,48
42,40,22,17,21,48,46,15,11,48,12,21,18,48,15,35,45,12,45,25
15,41,38,43,32,11,44,17,34,45,20,33,13,12,47,34,17,14,12,24
24,37,46,30,13,44,11,44,49,13,11,47,14,34,27,45,26,19,31,45
30,40,30,22,36,38,37,22,19,49,39,16,49,17,28,32,31,31,38,48
49,27,11,16,40,20,48,28,20,28,19,13,33,33,47,31,22,33,12,27
48,26,39,27,31,21,20,25,39,18,34,31,44,50,37,49,40,24,18,42
