20,46,37,12,18,23,33,39,13,9,19,18,27,36,17,9,38,42,31,19,20,18,6,48,23,32,35,13,7,42,39,12,23,11,30,15,8,47,44,33,26,34,24,37,8,13,19,11,38,45
38,21,40,17,21,28,26,29,5,43,45,8,20,30,15,27,32,41,50,41,25,46,30,46,38,36,30,24,41,44,16,6,29,37,20,17,6,13,10,35,43,47,18,28,24,24,50,26,38,26
37,38,23,37,46,38,19,45,17,14,21,37,39,22,30,39,27,38,18,45,38,34,13,38,31,29,18,18,46,12,50,41,37,6,49,13,18,10,10,36,34,17,31,14,8,45,24,39,19,32
22,14,17,36,43,41,10,23,43,28,47,9,37,14,29,29,40,36,9,50,45,49,42,15,39,7,13,40,22,27,26,42,37,18,37,22,47,25,15,21,14,19,22,49,10,33,23,11,41,30
24,9,23,15,12,33,46,49,29,12,26,6,13,44,36,27,8,29,46,26,46,48,38,17,25,15,44,34,33,17,7,39,39,23,26,29,22,15,48,40,28,42,30,34,13,22,10,41,34,36
28,50,36,21,18,14,10,39,9,24,48,32,45,25,45,39,34,21,34,10,46,7,31,47,11,9,8,45,41,17,31,50,49,39,37,46,38,11,34,42,6,30,25,30,16,14,12,24,16,9
20,11,24,14,5,16,32,23,46,48,29,11,32,30,39,24,47,50,35,22,36,46,7,40,34,25,46,29,33,47,45,18,37,28,15,7,5,37,9,40,27,23,36,12,25,11,30,41,37,37
40,27,44,31,8,16,47,39,30,40,49,6,29,46,35,42,29,42,24,25,31,39,32,25,31,27,35,7,28,47,35,39,27,18,35,35,37,25,28,36,24,39,42,40,47,33,48,49,11,45
22,41,22,10,36,13,5,42,31,49,42,40,42,7,14,5,27,23,41,43,33,45,38,46,7,46,20,11,42,22,43,18,14,49,46,23,7,41,12,21,37,22,39,27,17,16,46,15,46,36
40,14,17,40,19,46,30,36,37,15,11,29,43,7,18,45,11,28,33,47,37,32,44,48,16,43,39,21,12,24,38,34,12,43,5,35,9,7,37,43,33,12,19,15,43,24,22,28,9,37
44,11,43,38,35,21,30,28,10,23,35,21,28,8,11,42,33,13,33,5,25,38,15,7,43,17,18,15,8,31,20,32,12,45,9,28,30,7,21,10,32,22,40,16,9,35,37,31,48,9
25,48,20,41,29,21,26,15,9,10,46,19,48,48,5,25,44,46,7,34,38,22,30,30,27,39,49,37,7,33,26,40,34,11,35,42,21,13,33,46,38,31,28,10,6,32,24,40,19,6
40,40,13,48,34,18,38,16,46,10,12,10,38,29,15,29,31,42,17,27,25,19,35,5,6,19,34,45,29,20,27,47,17,38,24,32,31,23,39,34,15,21,46,19,8,18,22,18,11,25
7,43,40,14,22,32,11,31,37,31,28,28,48,43,7,22,22,22,13,30,5,43,48,46,18,42,35,34,45,24,18,33,9,16,23,12,16,35,40,49,39,47,23,44,47,27,26,16,20,31
38,30,15,42,31,42,46,23,44,23,30,42,8,33,33,36,37,10,5,24,9,22,29,29,42,40,23,18,45,6,9,31,23,13,24,19,28,45,38,23,13,38,22,30,17,17,48,45,5,25
25,39,36,43,39,28,33,9,13,11,16,44,7,20,14,49,6,16,9,16,21,48,41,32,44,32,16,23,35,50,10,20,39,35,39,47,30,18,28,22,16,18,21,32,20,33,6,40,41,31
32,19,31,9,42,29,41,8,16,16,11,12,45,26,38,8,6,22,38,20,9,20,10,18,28,43,22,36,33,5,17,31,15,7,33,15,43,39,22,48,27,42,17,21,25,14,8,5,25,42
41,25,42,18,12,18,30,45,42,19,39,41,31,33,35,29,28,23,27,7,32,15,32,15,10,22,23,47,9,32,15,12,49,35,19,48,49,19,46,13,27,6,39,18,41,36,47,17,37,24
22,12,44,15,46,23,11,10,17,44,20,36,14,33,46,23,22,8,34,6,19,20,22,26,35,9,31,49,16,10,6,15,9,5,13,10,10,34,36,37,45,30,22,11,19,37,24,38,34,16
20,18,12,33,36,21,42,18,21,48,32,27,18,29,46,35,24,49,8,34,30,6,41,37,16,25,19,22,14,46,31,24,35,31,21,34,7,46,38,24,44,45,23,16,44,7,25,22,14,25
