48,41,41,12,18,49,49,12,33,39,31,33,24,42,40,37,34,28,30,14,32,42,41,41,37,47,17,11,32,21,31,28,11,15,36,36,33,27,40,33,36,36,12,43,23,41,39,29,16,31
25,36,11,14,15,28,23,37,25,29,38,50,28,49,17,44,26,46,11,31,43,10,50,32,50,20,17,24,25,27,30,13,19,38,40,44,47,40,29,48,45,24,19,39,32,50,37,48,12,36
17,31,28,28,11,20,28,31,45,27,21,34,16,44,48,22,26,35,15,37,27,46,11,22,12,19,42,47,48,37,16,41,14,49,39,47,45,26,41,44,34,19,26,25,43,14,17,19,12,17
10,42,11,19,45,32,13,36,46,26,11,33,44,40,34,38,18,42,18,30,48,49,49,25,22,19,31,29,46,12,46,24,30,38,26,39,30,15,17,14,44,49,22,29,18,34,22,32,22,21
50,24,31,45,34,33,18,32,50,33,19,30,45,33,23,29,15,41,22,15,47,23,46,23,30,12,35,33,43,32,16,32,13,21,34,13,34,35,23,24,27,26,31,40,11,38,41,45,21,17
49,11,49,39,37,45,44,17,26,27,21,38,28,23,16,20,27,38,32,46,46,43,44,12,24,18,44,27,16,34,43,19,45,35,43,32,19,47,25,43,15,23,46,11,42,27,19,27,36,12
18,39,19,20,10,22,15,42,49,48,32,44,19,46,12,32,17,15,32,20,35,15,25,14,26,26,32,32,30,36,32,36,18,44,49,15,45,15,14,41,13,43,38,10,45,31,18,35,32,14
33,31,28,14,19,24,19,37,34,39,30,10,10,22,50,11,26,39,28,46,11,21,14,49,26,25,41,33,44,46,40,42,33,48,16,42,23,15,36,44,17,19,21,34,38,49,31,29,22,33
22,11,29,33,15,27,32,47,41,42,33,27,37,19,24,25,10,41,31,40,49,39,33,41,27,44,11,49,23,39,46,42,19,43,30,15,24,22,46,49,24,21,24,44,11,29,32,19,44,14
34,40,23,32,14,25,17,23,17,31,24,21,49,22,23,42,26,21,37,26,26,37,21,11,46,12,46,30,38,39,12,23,33,17,40,47,25,45,20,26,20,14,29,18,13,45,40,19,47,33
48,47,19,17,25,28,27,11,46,48,43,34,19,28,43,10,47,38,13,38,38,39,40,36,32,22,30,35,46,29,34,19,26,22,36,45,25,15,18,13,30,32,36,35,32,30,46,25,23,19
26,16,21,11,18,22,44,29,26,35,28,11,21,46,48,40,16,45,34,40,47,44,13,43,45,15,24,47,48,45,33,31,35,21,40,47,31,37,14,21,42,33,45,47,15,42,14,30,40,40
11,40,17,11,37,31,32,30,21,32,43,21,25,19,44,43,14,47,27,19,12,15,32,28,21,11,21,32,41,32,24,50,46,49,39,17,49,43,39,24,47,37,15,37,33,39,43,18,50,20
45,32,48,31,40,33,46,49,33,23,44,47,32,14,41,21,36,44,19,29,35,35,42,48,49,39,42,30,45,49,42,30,39,28,26,31,26,45,15,34,17,38,13,14,28,23,34,48,41,17
38,48,45,41,37,35,19,46,25,26,23,48,43,48,29,18,38,45,14,22,23,31,34,32,48,37,49,28,42,22,31,24,50,40,39,24,24,34,34,19,22,11,17,24,31,49,40,45,18,46
28,33,21,24,30,47,22,39,19,50,22,35,25,26,32,23,46,39,19,34,37,19,47,23,19,28,45,38,35,29,13,12,25,44,24,30,25,18,38,38,18,14,47,12,30,37,40,34,16,21
43,26,44,29,13,20,15,20,46,45,46,31,28,22,43,41,10,14,46,25,32,30,47,16,38,30,16,44,28,19,23,12,20,50,31,48,16,23,12,45,14,33,23,20,12,21,33,33,27,18
37,13,46,29,32,23,30,31,43,43,26,12,39,48,34,41,27,27,21,34,43,42,18,47,22,27,29,19,44,13,28,16,14,29,35,40,50,10,47,45,38,30,21,38,28,23,31,34,25,10
46,36,33,25,13,20,16,29,17,35,36,27,13,24,32,21,28,11,19,39,17,33,21,21,24,31,26,25,24,36,19,25,42,40,43,21,22,46,13,42,25,33,47,27,25,13,34,16,19,31
24,43,46,16,49,15,18,40,21,36,20,24,26,18,50,16,31,24,45,45,24,30,21,12,25,50,26,10,31,38,44,43,33,26,19,11,26,38,49,20,24,23,27,34,40,25,37,13,18,23
