7,12,9,5,10,10,7,12,7,5,3,7,5,4,2,10,6,5,5,3,4,11,5,2,4,4,3,10,9,6
8,8,10,9,9,7,10,6,6,11,5,7,5,6,9,8,7,4,2,7,5,9,8,2,11,6,7,9,3,5
7,4,7,3,7,8,7,2,6,4,4,3,13,8,3,6,6,4,9,5,5,4,2,3,5,4,10,9,4,6
5,10,3,9,3,5,2,7,3,2,2,8,8,7,5,4,7,6,7,6,8,11,7,7,5,2,8,11,14,4
6,10,4,4,3,8,7,6,7,4,5,7,5,7,5,3,10,6,6,9,3,6,6,13,12,8,5,8,6,6
4,4,10,6,6,3,5,3,4,5,5,6,3,5,7,10,3,4,4,12,11,7,3,9,2,3,6,10,3,14
7,4,6,10,8,7,6,8,11,4,3,6,6,4,4,10,5,5,10,7,9,4,10,8,2,3,5,3,11,2
7,11,5,7,6,5,4,12,6,6,8,7,7,12,7,4,4,3,6,2,1,3,4,7,3,4,6,2,2,8
8,4,5,4,7,10,12,9,4,7,6,2,4,5,5,10,3,1,5,3,6,5,9,11,4,8,4,8,12,7
8,5,10,6,10,2,3,11,14,8,7,3,14,9,5,5,3,10,7,5,13,11,5,3,5,4,9,3,6,9
