3,6,10,6,2,10,2,5,5,14,12,4,5,2,6,6,4,13,9,6,5,6,4,12,2,6,2,9,4,3
4,4,8,6,7,5,7,7,6,12,3,9,3,6,2,6,9,6,4,4,8,10,2,3,5,6,7,10,6,11
11,6,3,8,4,7,3,2,12,9,4,5,3,6,2,7,6,12,9,8,3,11,9,3,12,5,4,10,8,6
1,7,5,2,4,11,5,4,5,10,12,6,9,5,7,3,12,5,4,2,6,3,5,9,3,9,1,7,5,6
8,1,4,3,7,7,5,6,4,4,4,6,4,11,5,7,12,11,3,11,9,8,12,5,3,7,4,3,11,9
7,4,3,7,10,10,2,6,9,10,4,2,3,7,3,10,5,3,3,10,13,4,3,4,4,3,3,8,12,4
7,2,11,4,4,6,4,8,3,3,10,3,6,5,10,11,12,4,12,2,3,13,5,11,5,4,7,2,5,3
3,6,7,9,7,1,6,4,4,2,4,4,2,7,8,9,5,10,3,3,2,2,3,7,6,3,3,6,7,6
2,10,5,7,7,8,5,2,10,2,12,7,2,3,7,2,2,3,9,5,7,3,5,4,2,1,5,6,6,4
3,4,4,2,6,7,2,3,6,7,5,3,8,4,4,12,9,10,9,7,6,4,4,4,2,4,4,3,13,8
