32,22,22,50,37,34,21,41,45,49,35,11,30,12,22,27,31,47,30,36,43,21,21,30,35,33,28,33,11,14,16,26,34,26,36,46,41,27,43,42,20,25,44,48,41,36,45,21,17,12
10,38,33,35,11,12,27,35,29,26,39,42,14,30,41,38,29,38,16,28,33,44,28,41,19,39,31,11,39,26,49,45,27,26,50,29,38,13,23,15,42,37,32,39,28,41,23,21,24,40
11,41,14,17,31,26,38,32,20,12,26,33,15,18,31,26,16,35,31,40,31,13,17,19,36,15,46,49,17,26,26,33,18,18,38,26,23,34,29,34,40,20,44,38,39,38,24,32,15,44
25,27,41,23,29,34,17,34,22,12,39,21,39,25,39,15,18,36,19,50,21,18,42,45,50,16,40,29,18,18,14,43,29,45,12,33,25,43,28,14,19,14,26,16,39,11,14,49,32,29
38,42,41,22,46,17,48,15,18,12,35,31,41,26,41,36,48,12,13,23,48,33,28,48,21,20,46,33,32,22,29,44,17,21,33,49,44,19,27,49,24,45,47,27,26,16,25,29,48,34
28,22,46,24,14,26,23,36,30,16,33,16,48,28,16,10,33,22,26,33,19,49,25,37,12,21,37,27,33,15,38,31,34,35,31,48,25,48,39,21,42,37,16,44,27,26,26,34,47,27
11,24,31,31,42,15,16,39,25,40,38,44,15,41,25,25,10,49,30,32,33,22,40,28,40,21,26,21,32,36,50,32,15,19,44,49,25,21,39,20,39,46,11,14,18,15,34,42,42,17
43,32,39,11,26,37,43,30,34,45,12,44,24,43,11,34,20,22,24,26,19,46,48,27,28,38,36,27,41,11,29,27,37,43,35,23,25,21,31,24,37,46,48,14,10,48,13,32,45,34
44,35,12,46,29,47,36,37,31,28,32,18,38,24,47,36,27,32,46,44,40,16,25,24,31,46,48,43,19,33,30,35,30,47,21,25,43,24,33,27,20,48,30,43,25,30,28,29,21,28
19,26,33,23,41,16,35,42,39,17,40,35,28,48,19,15,21,35,47,20,31,20,41,44,47,47,18,43,14,43,15,36,44,45,27,24,45,17,14,14,26,24,24,13,18,35,30,28,48,42
19,11,19,36,37,33,28,16,50,43,22,32,11,42,18,43,26,16,44,49,33,32,18,38,31,11,16,19,26,36,49,23,33,41,46,14,14,22,43,35,10,14,38,42,12,47,28,11,49,36
45,13,28,38,10,41,38,45,39,48,31,16,24,39,34,46,46,25,16,15,29,25,33,14,20,16,10,18,37,11,31,37,12,18,32,50,41,12,24,19,49,35,13,15,26,22,23,50,16,38
16,32,44,17,37,13,23,30,25,16,33,21,48,22,46,30,18,22,24,33,21,30,34,31,39,32,23,31,15,16,11,44,26,26,50,33,41,37,17,22,19,39,32,32,22,32,46,32,13,35
42,32,50,27,45,39,40,23,12,50,11,36,25,49,34,42,45,44,49,46,50,17,28,12,18,41,42,28,13,35,13,20,40,22,10,38,37,21,36,24,34,38,12,26,41,30,13,42,25,32
27,45,17,15,17,20,32,31,25,14,50,41,26,12,15,35,34,16,36,44,43,31,44,13,24,40,13,35,13,18,44,38,21,33,37,40,15,26,14,41,13,47,13,30,12,41,21,34,13,39
22,35,48,21,31,34,20,14,28,30,21,18,19,47,46,13,30,46,16,29,30,44,33,23,14,35,22,32,47,13,27,40,30,27,35,18,40,14,37,23,17,23,40,27,29,32,37,34,37,33
28,23,36,49,20,20,33,18,27,19,49,34,49,13,34,41,48,24,24,49,21,28,18,32,15,27,15,37,23,44,20,23,41,18,18,15,17,20,31,40,38,23,12,48,25,21,11,28,33,27
49,46,19,23,21,17,49,24,42,10,26,18,29,40,43,32,23,29,34,19,42,28,49,11,13,42,49,18,40,28,35,34,19,22,15,45,44,11,48,33,30,45,43,22,37,50,43,45,32,39
43,16,21,46,30,17,40,15,46,16,35,35,28,23,28,17,21,46,31,19,42,15,49,35,38,38,11,21,49,47,21,21,19,43,38,43,41,36,34,44,11,27,22,26,31,17,46,25,26,24
33,44,49,33,39,15,13,22,26,25,45,21,41,50,19,16,24,48,38,39,44,27,24,14,21,14,22,15,48,31,30,40,33,48,41,44,41,36,26,43,43,39,33,48,34,25,42,41,31,38
