16,50,29,42,21,43,20,45,50,8,43,6,30,12,48,25,15,38,39,16
27,50,19,25,47,18,46,37,45,16,28,27,49,21,26,31,29,5,23,7
28,27,48,25,28,20,49,17,26,38,19,10,43,13,49,11,30,16,33,22
32,25,50,24,20,7,22,49,25,24,40,30,40,40,39,17,20,21,14,34
47,12,36,40,42,11,42,28,24,20,7,39,26,14,9,40,24,20,19,13
39,43,38,10,34,22,30,13,40,37,44,11,31,18,45,41,37,34,41,49
42,25,9,12,33,23,13,17,46,21,15,32,24,33,46,29,44,18,42,17
39,31,6,39,19,46,27,23,39,34,22,49,6,44,12,20,35,49,15,43
34,42,27,26,41,14,29,44,7,7,27,16,26,39,39,19,20,15,14,18
37,7,26,18,30,31,18,25,31,33,24,35,49,45,41,38,45,44,27,14
