14,5,6,3,8,9,3,6,6,4,11,4,10,2,8,5,9,6,5,3
11,3,4,4,6,7,4,3,5,7,10,1,6,10,5,8,4,9,6,6
7,4,9,7,4,5,2,3,7,6,10,3,7,14,7,5,5,7,8,5
6,2,3,5,7,2,10,8,3,3,4,7,12,3,8,9,5,4,5,3
6,11,8,2,4,1,8,7,1,4,10,6,3,3,7,6,1,7,7,11
7,4,3,13,12,5,14,10,6,11,3,2,5,1,5,13,10,4,3,4
9,9,4,6,5,7,7,3,6,7,14,4,5,3,10,3,6,5,6,4
3,5,11,3,6,8,5,4,2,10,9,4,4,1,6,7,11,13,3,3
10,10,4,13,6,9,6,3,13,3,9,7,7,2,2,3,3,5,6,7
13,9,7,3,4,11,3,4,9,7,4,7,6,4,5,4,6,8,3,5
10,6,3,9,5,11,8,6,5,8,2,10,7,8,3,5,3,2,8,3
2,7,8,7,4,3,11,5,7,5,3,2,3,8,3,9,2,3,10,4
7,10,3,8,4,7,9,5,6,6,2,4,5,6,4,4,1,7,5,3
4,6,2,3,5,8,12,11,4,5,1,2,5,13,6,3,5,7,8,9
5,6,9,2,5,10,2,13,6,12,6,4,8,4,10,3,10,3,4,5
7,12,15,7,3,6,2,8,10,3,12,8,3,14,9,4,6,14,7,4
5,2,3,4,2,5,6,7,5,2,5,3,4,6,10,5,5,2,5,3
10,8,5,2,7,3,2,7,12,4,7,7,7,6,5,5,6,14,7,6
3,2,2,4,7,2,7,3,5,2,5,6,7,6,2,11,6,1,6,5
4,5,3,3,13,5,5,8,8,8,3,4,6,8,5,5,3,3,4,8
