21,43,20,33,13,30,30,49,34,15,16,19,8,21,36,38,43,7,48,31,7,35,14,44,43,46,33,26,15,20
48,44,7,20,17,49,36,6,42,30,37,6,20,21,9,29,37,17,16,11,16,38,18,40,31,37,36,16,22,49
15,15,12,39,45,47,34,8,23,17,18,47,44,21,41,14,11,20,28,7,22,48,7,45,34,36,43,33,47,17
33,14,11,29,27,33,42,42,23,18,5,46,12,7,40,48,45,39,44,10,6,43,18,5,9,41,46,44,6,30
23,17,33,10,30,27,10,49,30,26,31,49,48,12,25,15,29,20,10,8,14,37,10,6,42,24,47,33,20,44
19,49,40,24,41,6,17,31,44,15,33,26,15,23,25,27,38,46,7,39,38,20,46,48,48,20,25,35,40,47
36,17,24,18,10,35,32,34,32,46,34,22,23,18,8,27,31,44,5,30,10,19,34,41,14,42,10,10,46,33
36,38,26,22,39,35,42,49,28,49,49,37,24,28,34,23,49,12,21,49,49,48,10,43,9,12,41,32,22,46
23,41,9,32,25,45,35,32,28,37,40,41,13,16,28,18,26,22,14,8,24,18,33,21,10,14,30,6,22,21
17,21,28,17,27,11,35,6,6,10,20,42,32,21,24,49,47,29,35,8,25,18,28,9,11,40,14,11,12,14
