42,6,40,37,9,39,32,15,32,41,48,21,18,33,16,27,7,16,14,9,43,19,45,11,20,8,19,45,7,33,13,24,6,17,23,13,35,35,49,18,36,6,30,28,34,42,38,13,16,33,30,43,29,32,22,19,6,8,33,9,36,33,44,40,13,46,46,26,21,42,14,25,42,46,15,23,36,14,11,31,8,23,8,16,42,37,9,40,18,24,22,5,21,7,35,48,49,42,46,39,33,8,43,49,29,19,19,34,12,9,10,41,28,25,29,10,11,26,33,9,34,7,28,24,17,25,44,40,32,32,42,44,26,38,24,23,27,23,5,28,41,37,16,17,48,39,18,34,26,34,34,46,18,30,47,28,45,45,37,22,12,10,19,44,34,13,34,42,26,31,36,10,28,39,7,45,27,50,44,12,11,39,33,40,12,49,23,32,15,39,12,24,26,34,45,14,38,48,22,42
32,19,35,18,17,31,41,16,7,31,27,45,22,38,13,27,29,17,36,22,31,46,25,38,26,9,33,31,13,10,36,39,6,13,35,25,46,30,17,10,28,49,17,34,14,46,34,40,36,34,26,13,23,28,49,18,6,14,22,8,36,27,38,17,16,44,26,50,42,46,7,42,24,6,45,17,46,16,9,15,26,49,33,44,47,35,39,42,9,43,36,7,6,9,33,36,48,43,29,24,16,40,22,34,14,48,48,5,24,36,18,36,21,32,41,32,20,16,12,12,33,34,19,36,29,12,37,10,21,27,31,26,46,6,20,11,16,11,16,48,39,15,41,28,19,47,15,23,11,7,39,7,22,12,25,45,12,11,33,50,26,24,37,24,12,8,48,30,15,47,21,39,26,9,16,14,39,42,34,44,49,40,7,44,34,47,33,47,49,12,38,43,25,22,11,9,36,36,43,39
19,50,43,29,25,22,26,28,33,20,50,14,46,11,30,40,45,34,21,11,7,10,45,5,27,6,34,27,11,50,26,49,19,10,30,29,35,14,19,25,14,40,24,18,31,24,30,21,50,5,13,34,20,25,12,13,39,42,12,35,26,27,6,28,33,21,32,9,42,36,23,22,46,14,42,25,37,12,42,32,49,34,30,5,20,33,19,30,43,8,46,25,50,16,44,41,11,16,20,29,26,45,23,11,21,17,49,16,49,26,48,36,34,12,22,48,46,27,6,22,32,11,46,17,11,5,43,27,23,38,46,9,35,43,26,8,40,26,11,45,14,7,13,16,34,36,45,9,49,34,19,9,22,17,6,24,7,18,40,7,21,18,47,24,10,43,49,16,42,41,5,18,11,18,20,27,17,17,17,28,23,28,12,25,11,31,34,39,28,25,23,37,11,23,45,22,31,30,49,24
49,18,45,19,23,16,26,8,28,19,16,21,13,24,25,7,43,7,18,18,6,49,5,43,9,13,36,34,27,11,9,23,24,17,22,26,7,26,18,22,27,14,38,40,37,31,26,28,10,23,29,22,28,9,41,13,16,30,29,38,24,17,30,19,17,38,39,45,19,5,37,38,40,31,7,7,43,7,29,36,10,20,33,42,28,20,20,24,7,33,18,30,5,11,44,10,33,38,25,12,42,19,26,40,12,13,15,24,20,28,34,7,28,26,38,31,11,45,42,36,50,22,47,41,36,15,41,6,48,31,31,35,8,43,30,22,34,24,28,12,24,31,25,24,38,10,14,42,21,25,45,10,35,41,45,23,12,31,11,27,43,49,27,19,49,21,30,25,30,38,43,38,15,38,38,20,5,10,14,38,15,20,49,14,21,24,35,13,33,43,40,41,46,41,7,42,44,12,28,42
47,12,22,42,40,27,7,41,9,11,43,11,31,24,27,20,41,26,44,17,44,10,43,46,16,11,18,29,7,25,12,32,13,40,49,30,23,6,9,20,48,13,42,30,46,17,22,18,28,13,46,41,29,22,27,42,23,49,28,7,36,11,49,23,14,48,20,47,20,23,49,28,6,13,38,44,35,22,29,33,48,47,34,29,50,9,32,46,7,23,38,24,23,44,20,40,18,28,7,42,9,47,18,19,33,10,10,28,43,10,42,19,44,47,14,40,38,49,19,17,17,33,16,24,37,47,32,18,36,40,32,24,26,8,31,35,47,39,18,9,26,44,19,34,36,7,40,9,29,50,35,8,29,6,22,43,31,46,43,20,9,26,11,13,10,49,42,9,16,16,16,15,48,49,36,20,14,38,19,43,40,12,20,22,49,43,49,11,41,45,39,13,38,49,46,17,47,46,32,26
10,10,46,33,28,9,10,27,34,42,19,19,7,5,32,9,12,6,13,35,44,27,38,15,32,26,37,35,28,24,39,50,32,27,11,36,17,22,13,30,8,28,25,26,45,16,27,6,39,47,19,43,23,47,10,28,44,38,14,43,23,29,30,37,36,36,40,45,37,45,26,28,19,9,9,27,47,11,22,5,43,21,36,22,45,35,20,24,42,17,37,41,17,48,7,12,11,50,18,7,31,18,41,30,21,27,14,17,20,25,14,32,17,30,28,40,43,42,32,28,19,23,11,49,44,22,46,49,44,26,46,26,13,16,50,6,36,8,43,32,44,43,36,6,30,28,25,38,43,29,11,31,17,11,14,21,40,25,45,15,17,21,37,32,16,32,32,20,24,11,24,11,6,24,18,32,44,33,25,44,11,14,37,6,45,16,10,26,18,17,45,17,6,26,28,22,42,14,40,43
14,39,37,15,18,18,30,28,14,34,48,33,15,39,37,21,28,8,16,36,48,17,24,45,49,25,29,28,50,44,41,36,25,31,18,37,30,31,19,28,27,29,29,48,43,10,29,49,28,20,38,35,28,33,19,12,9,34,21,45,20,48,14,7,34,31,27,48,11,19,15,47,46,36,27,29,28,45,37,45,17,6,37,15,7,10,12,15,18,16,32,12,23,18,24,42,23,33,22,48,25,36,26,39,37,12,46,9,11,11,30,38,28,15,17,9,6,49,16,16,48,48,32,9,48,6,21,6,28,43,50,31,25,43,32,15,28,5,16,39,15,43,13,32,47,45,30,14,18,23,40,27,41,28,36,10,44,29,34,13,17,46,45,34,28,36,9,38,27,29,48,5,41,20,17,47,42,25,21,16,49,43,13,44,13,29,40,35,17,13,29,11,33,35,39,46,50,5,49,10
32,13,6,42,37,31,31,35,38,45,30,14,13,50,48,36,29,32,47,26,38,22,10,38,38,41,25,7,35,12,27,14,36,41,40,24,39,37,43,16,20,26,42,24,27,33,28,31,16,38,19,44,22,38,44,36,47,43,28,13,10,47,24,30,7,10,33,11,20,35,24,39,22,42,25,16,32,49,38,24,39,24,25,17,37,31,43,34,7,29,43,19,14,48,25,32,36,11,33,8,39,25,37,23,26,31,27,36,35,46,32,45,38,36,26,32,23,12,14,14,29,5,28,22,5,10,41,10,24,10,25,15,39,19,42,43,19,41,48,19,23,13,43,24,27,41,8,9,21,11,42,33,6,32,29,23,40,43,29,47,28,32,33,33,31,6,28,47,41,28,43,20,11,32,18,38,48,10,35,31,49,48,36,14,34,30,14,32,41,43,39,44,18,14,22,40,21,27,30,16
23,25,6,13,19,28,24,20,14,16,34,42,6,12,40,49,11,23,11,18,49,47,13,16,24,10,29,13,33,13,42,9,34,46,16,49,34,28,6,20,47,24,29,20,46,16,46,8,12,18,48,33,25,40,9,24,26,8,22,23,43,8,30,14,12,18,6,18,28,26,24,42,37,19,27,12,32,49,36,46,48,44,50,40,18,26,46,28,35,13,47,23,43,16,14,21,19,31,30,23,41,42,50,7,16,22,10,21,43,17,49,36,33,26,43,49,7,41,10,24,30,16,35,36,40,41,40,19,44,18,9,18,9,31,11,13,46,16,21,41,47,21,38,14,9,39,27,8,34,23,13,48,49,30,21,20,45,36,41,34,15,20,15,35,46,9,27,8,33,19,18,41,22,12,43,25,15,15,33,43,19,36,32,31,44,44,27,27,26,13,13,12,46,35,25,32,27,35,34,47
9,22,34,37,35,44,13,31,42,26,36,27,41,43,37,33,26,18,5,37,17,5,19,37,37,19,9,14,30,34,18,31,32,25,13,7,28,7,6,30,42,22,43,45,8,28,36,39,13,38,22,10,17,45,15,38,7,35,11,19,34,39,15,25,18,31,13,25,28,16,21,28,36,9,27,29,25,19,9,21,10,28,10,41,22,37,14,14,17,41,12,42,13,11,38,11,39,24,42,15,32,11,38,31,40,22,11,21,6,42,35,43,35,6,14,49,50,13,9,20,40,29,6,46,44,22,34,13,39,26,45,45,46,33,28,15,22,48,30,39,40,42,40,16,18,14,25,48,47,9,33,23,26,34,15,13,35,24,15,44,44,50,27,33,41,20,43,22,15,22,28,23,33,46,25,16,6,12,29,15,43,7,42,16,27,46,41,45,6,40,22,13,7,27,21,41,41,17,29,18
