22,21,20,28,42,32,9,34,7,33,42,8,13,15,10,27,39,7,21,7,42,23,14,16,9,7,10,20,42,16,12,15,24,18,31,9,28,43,49,35,26,33,21,23,11,10,15,31,29,43,47,19,40,28,36,22,9,47,49,10,20,24,34,39,23,12,33,18,15,29,42,49,50,14,32,7,10,25,25,39,34,6,44,28,33,38,26,11,14,38,33,8,17,48,12,9,38,37,49,47,13,23,21,25,5,16,35,17,40,11,24,20,20,17,49,25,14,13,30,8,17,45,27,17,6,15,42,14,9,35,46,21,48,5,49,6,20,31,10,39,46,39,6,6,20,6,40,29,47,21,6,37,32,7,18,45,29,33,7,38,45,45,32,12,26,11,20,49,15,46,19,36,32,29,7,35,47,9,28,27,39,49,39,24,12,19,23,10,18,19,11,28,8,39,17,16,10,35,36,33,29,31,23,30,18,18,28,35,14,33,42,27,16,23,28,40,25,41,50,10,33,43,20,38,49,21,27,15,20,37,35,48,25,44,9,47,12,10,14,8,44,15,41,40,25,20,47,41,37,27,16,9,19,26,23,21,19,43,36,37,21,21,44,28,12,39,31,35,15,21,14,34,27,7,37,27,17,15,28,27,48,32,16,13,34,46,33,38,12,17,8,7,38,16,25,17,37,24,41,32,41,13,15,27,11,38,48,47,28,34,7,12,6,10,40,28,39,46,44,27,39,42,15,12,24,26,49,25,19,20,14,6,44,24,39,20,26,7,27,33,31,36,19,45,28,21,7,10,33,49,18,30,19,36,31,7,16,11,5,18,17,13,9,13,16,5,15,40,18,45,21,5,39,15,25,43,8,23,28,45,48,13,42,42,36,34,46,42,31,48,12,15,8,14,43,6,16,28,14,14,21,44,42,19,40,39,18,6,27,23,12,33,39,8,41,8,16,12,7,13,28,41,17,38,39,34,20,12,27,40,11,40,39,20,21,14,16,30,26,15,10,16,27,35,7,7,42,30,12,45,24,12,22,38,33,20,29,19,26,11,30,42,43,15,25,28,16,18,25,23,49,49,49,15,15,44,11,17,22,45,36,21,19,37,48,14,5,26,35,9,29,8,23,11,40,20,7,20,17,14
13,49,37,7,16,37,5,14,20,21,45,26,44,46,20,19,18,36,27,23,35,20,28,19,49,15,37,8,46,48,18,42,37,8,18,15,15,38,6,40,45,17,24,15,45,8,48,6,33,19,48,24,10,31,40,34,41,6,29,9,18,34,10,21,42,11,37,10,16,45,33,42,15,10,26,21,12,46,41,22,13,11,45,11,20,14,44,40,35,18,20,36,13,43,30,26,39,33,44,17,7,11,19,36,46,9,37,12,17,49,33,36,39,24,21,47,32,46,6,16,37,30,36,6,41,22,20,40,14,45,29,11,40,7,5,28,10,32,28,16,13,30,23,43,28,37,12,29,48,48,31,22,32,15,43,17,12,21,7,35,24,21,40,22,6,34,36,9,13,22,13,7,44,25,16,25,9,36,31,49,29,33,33,47,49,12,22,9,13,14,45,24,29,41,23,28,38,7,22,20,21,45,9,29,20,19,14,16,20,18,8,20,45,11,29,49,43,45,11,18,18,18,7,25,13,24,22,41,43,35,39,44,20,18,37,39,11,15,41,40,40,6,11,29,28,39,20,18,19,23,24,49,39,6,32,44,39,46,21,46,26,49,50,29,43,10,32,13,39,18,48,7,37,11,22,36,24,42,16,31,44,39,13,20,9,22,27,39,31,16,36,38,37,15,27,6,42,19,48,36,34,48,11,40,34,37,8,46,36,11,48,50,29,11,14,9,12,23,10,11,34,42,13,17,35,19,45,25,32,46,28,48,46,11,32,49,34,43,36,22,12,11,18,40,15,46,32,38,30,14,7,7,17,28,47,50,49,18,24,50,46,18,12,46,36,46,16,6,30,15,10,36,41,19,31,25,36,29,31,48,21,34,44,46,23,19,17,42,19,48,30,49,39,31,35,34,34,38,37,40,10,42,49,45,29,45,19,44,12,44,34,48,42,43,49,25,39,39,15,17,9,7,30,6,39,45,24,16,26,40,44,42,10,17,20,44,42,48,42,48,31,24,11,6,29,36,33,31,32,48,6,12,16,5,18,24,47,22,38,26,34,9,35,43,14,29,26,12,29,27,20,6,12,32,28,15,37,7,12,14,34,36,6,22,23,14,24,43,6,17,36,32,25,17,18,8,28,49,14,42
12,14,34,45,39,44,30,9,9,18,25,36,48,41,13,25,17,27,25,48,35,24,45,47,38,33,20,31,34,13,13,18,11,20,5,49,6,16,6,32,10,13,36,38,8,28,7,20,25,26,16,28,41,7,30,41,49,18,29,34,38,42,15,8,41,22,21,7,22,19,33,21,10,42,7,46,14,30,26,36,15,38,39,21,12,50,16,20,50,29,32,17,27,29,23,28,44,8,49,45,18,11,20,40,33,7,23,42,34,33,14,30,43,14,35,48,32,32,26,32,10,41,9,10,8,48,8,27,42,48,28,34,20,41,39,28,27,43,17,13,29,21,44,20,35,22,34,21,5,23,40,38,32,35,6,17,26,45,16,38,22,17,16,46,7,39,15,38,39,50,30,10,38,6,12,47,11,48,48,17,13,25,12,18,46,14,30,44,23,35,17,12,17,34,33,28,12,38,41,43,9,36,38,25,10,10,31,23,42,13,41,41,20,9,27,19,28,17,30,34,21,23,9,18,40,10,44,20,37,24,10,47,20,13,27,42,8,41,41,12,39,48,49,36,34,45,46,27,45,12,19,10,16,11,8,25,47,41,27,39,14,42,19,44,46,39,42,44,47,34,36,9,31,18,23,7,28,10,40,48,10,37,29,18,32,28,41,28,23,42,38,45,16,15,35,15,37,47,23,47,50,37,21,28,36,44,20,44,10,23,33,19,14,49,14,49,45,48,33,39,44,20,47,44,43,35,36,19,31,31,23,29,17,47,18,37,34,33,36,40,14,41,28,42,44,15,49,43,20,12,26,7,34,37,35,13,44,12,22,21,42,39,18,7,25,11,41,9,44,46,28,33,33,33,13,10,28,23,14,45,13,49,46,6,15,46,36,17,48,12,29,10,25,36,42,15,45,48,22,31,12,21,37,18,44,31,33,34,32,19,19,21,16,9,6,7,34,11,24,40,9,21,25,27,43,18,36,7,38,34,5,12,14,13,21,29,17,42,36,10,44,16,42,45,7,44,43,41,35,32,17,49,26,12,40,23,7,6,9,35,12,48,18,42,46,35,45,23,24,39,20,46,26,28,30,17,50,6,11,42,37,14,38,11,50,11,17,45,39,9,34,22,11,48,45,9,31,14,21,40
19,28,29,9,31,31,13,30,16,34,43,32,26,31,31,41,42,27,22,41,25,22,11,6,14,10,14,50,34,33,43,35,36,5,15,11,8,22,38,42,46,18,20,33,35,18,7,24,13,43,23,34,20,29,36,5,40,40,49,44,41,26,6,13,27,34,5,19,18,15,38,30,25,8,48,13,6,6,19,13,11,14,36,34,22,21,47,8,16,47,31,9,29,16,21,20,36,31,10,34,28,34,44,45,15,47,25,33,42,40,14,8,23,11,28,17,48,33,31,28,37,15,15,26,29,13,10,14,30,5,36,36,42,14,26,22,7,49,31,12,44,23,15,22,17,23,16,36,49,47,46,40,43,32,29,47,38,21,11,30,23,34,41,14,38,22,48,45,6,29,49,43,16,29,35,15,14,6,20,29,41,27,46,27,35,11,9,30,41,32,43,34,27,30,25,38,27,46,6,46,15,23,49,43,26,30,32,38,27,46,36,14,20,13,50,49,21,18,16,38,28,38,39,46,10,7,41,46,31,7,17,31,18,48,32,20,15,45,37,17,26,31,12,37,10,30,25,20,36,16,18,28,37,39,38,6,7,43,13,47,8,31,43,43,11,33,42,27,44,44,24,46,6,47,7,14,10,12,10,25,13,24,42,44,37,16,45,12,9,9,27,13,28,17,47,7,41,34,12,22,23,47,41,17,5,7,18,17,23,17,12,11,20,37,29,26,27,23,36,6,34,32,12,43,45,21,43,46,15,18,45,49,23,34,43,27,10,10,25,33,19,45,21,36,46,23,9,43,39,6,22,11,8,14,17,16,31,33,42,42,41,39,16,35,42,31,11,33,5,22,28,45,13,20,43,15,10,33,35,27,11,24,28,6,31,45,40,13,47,38,42,21,37,40,29,47,8,40,41,46,34,26,5,45,22,9,44,48,47,8,46,38,21,21,41,49,40,5,32,35,14,20,30,38,28,37,30,22,48,9,48,39,35,43,27,5,36,42,16,21,14,8,29,18,19,38,17,22,42,34,21,48,19,42,24,49,34,43,37,30,5,48,12,48,9,28,40,49,19,25,16,8,19,39,8,47,27,18,49,26,47,27,9,6,13,6,8,45,8,34,44,31,44,22,36,50,39,41,16,19
35,42,14,10,9,7,33,22,19,6,19,36,8,27,46,6,7,7,34,13,42,27,15,28,22,46,12,44,8,25,22,28,12,20,16,20,22,6,48,27,46,30,26,13,47,33,30,49,26,47,39,22,26,9,47,34,49,36,45,18,30,27,16,41,22,43,48,7,44,15,48,48,33,11,35,19,12,36,33,8,25,25,35,23,47,30,48,40,47,31,46,25,35,16,24,24,47,36,41,16,11,15,14,30,30,46,33,37,39,15,20,23,20,26,26,33,44,32,41,22,13,49,25,12,30,22,34,16,44,11,32,47,29,12,27,6,22,36,50,13,14,28,6,29,34,21,10,25,12,31,35,20,39,9,39,41,44,29,14,24,49,21,6,41,24,45,47,32,7,39,46,32,45,46,17,35,41,37,36,25,46,45,32,43,31,16,23,45,8,28,11,23,33,45,30,47,16,27,40,43,45,22,16,11,8,25,24,22,19,38,27,9,9,39,12,12,19,47,48,34,20,11,45,12,45,29,44,12,16,45,27,11,10,34,8,38,33,20,30,17,22,37,47,30,14,20,11,27,38,25,6,41,25,28,37,45,9,12,22,44,41,34,6,24,45,14,28,11,31,38,14,8,24,26,32,10,9,15,49,30,48,44,20,44,13,28,27,39,34,9,21,32,20,39,46,34,30,25,11,39,22,36,28,21,41,28,11,40,48,46,34,30,28,21,28,25,9,9,38,27,22,35,30,17,44,23,49,13,37,13,44,16,32,33,23,42,37,35,36,45,32,5,7,42,38,13,12,26,46,13,20,27,10,17,45,36,42,37,11,39,46,8,7,5,35,30,24,40,10,6,20,23,36,13,11,14,10,25,14,5,46,30,43,34,34,45,13,6,14,16,32,46,26,24,30,27,34,27,36,29,46,24,20,42,34,36,18,9,45,33,29,22,10,50,34,18,28,36,10,30,37,39,21,12,10,34,41,26,44,48,30,17,25,22,35,47,36,42,39,19,24,27,16,14,37,37,31,42,9,48,24,19,32,6,21,30,15,48,48,19,44,42,23,7,34,41,39,17,46,40,49,12,18,18,37,49,15,10,30,48,26,48,32,48,41,18,36,8,14,29,43,13,28,41,7,45,15,6,41,49
34,9,33,45,28,43,12,20,7,10,16,25,17,26,32,27,41,7,46,47,39,33,47,46,37,15,30,14,38,43,30,44,25,30,8,25,20,41,5,28,25,7,27,5,23,40,15,28,45,38,31,29,41,30,34,29,32,29,33,16,19,18,17,27,49,40,49,12,16,49,10,33,27,25,34,39,27,37,8,15,30,18,48,23,38,10,5,47,24,26,40,19,49,24,14,41,49,47,20,49,6,36,47,21,21,49,6,43,48,10,15,44,17,11,31,12,27,48,14,21,37,20,47,20,44,34,14,17,22,19,29,35,12,24,18,39,14,36,49,46,10,20,43,45,44,23,43,20,6,6,45,14,39,33,35,42,42,40,36,17,15,13,10,5,45,49,36,6,31,20,21,23,12,16,15,24,7,39,38,34,49,24,33,16,14,27,39,22,40,28,26,26,45,14,26,9,11,24,47,16,14,17,39,49,43,36,30,25,15,20,26,38,24,10,6,6,14,15,9,46,17,17,6,28,12,46,42,39,22,43,45,11,6,50,43,15,19,35,19,29,49,22,33,25,43,49,32,41,12,45,35,18,41,42,46,40,45,7,24,30,13,47,25,48,6,30,7,49,35,9,14,47,38,21,8,41,30,13,42,18,27,45,22,30,27,41,47,41,21,18,21,46,38,28,47,35,31,40,20,45,26,30,49,20,41,21,19,11,19,30,19,5,22,12,32,49,35,43,18,11,46,20,9,21,16,5,10,31,24,6,32,14,5,48,18,32,21,18,10,21,8,10,22,43,26,10,8,47,45,5,43,25,49,16,44,40,13,10,18,16,37,48,18,31,40,43,10,17,29,29,41,18,41,29,10,50,43,12,25,21,11,22,13,15,24,44,37,11,44,18,19,18,26,47,18,14,46,27,6,37,7,18,44,50,14,35,41,41,47,12,14,31,10,41,18,48,29,45,31,44,49,10,14,24,11,33,25,42,47,20,50,46,50,30,12,37,11,37,6,42,7,44,28,21,29,5,24,31,34,25,42,29,29,13,12,13,35,44,42,26,48,7,19,18,50,16,20,43,18,32,44,24,26,18,17,26,28,26,22,5,22,28,37,21,21,27,46,35,25,42,15,11,11,20,24,43,10,34,41,22
8,44,23,6,44,41,49,35,33,25,14,23,5,14,8,34,23,40,15,25,31,41,33,14,18,15,8,10,14,42,41,28,35,41,43,39,37,11,35,22,27,23,11,13,20,6,5,35,14,42,27,50,21,25,34,18,35,30,31,45,41,21,26,23,26,43,43,42,40,28,14,47,26,11,16,32,23,48,41,41,9,36,15,42,20,46,13,46,42,8,21,17,37,19,28,31,14,43,23,9,37,10,40,41,47,36,14,17,38,39,41,34,16,46,28,47,13,38,7,30,48,25,46,24,49,43,43,22,24,33,36,33,6,32,6,20,23,37,29,23,25,32,27,26,29,46,11,47,42,26,21,43,16,29,40,42,30,32,8,35,12,5,26,5,35,49,11,18,41,48,20,19,30,35,26,39,9,15,39,37,45,42,17,28,27,27,31,41,49,42,38,15,24,48,39,15,46,49,11,32,42,48,6,19,33,30,35,23,17,40,25,41,35,42,33,13,19,46,49,27,33,19,27,20,23,42,29,27,18,48,25,42,23,26,36,26,34,10,33,10,7,36,15,50,16,34,5,31,45,24,27,19,33,34,47,35,21,44,23,12,8,26,50,23,20,15,40,9,17,43,35,11,22,9,12,38,30,35,47,29,36,15,32,29,27,9,16,8,43,32,42,11,23,22,13,23,23,22,13,40,29,16,28,47,45,32,6,39,21,9,6,39,44,7,25,19,31,17,12,16,7,34,49,15,43,9,31,40,40,26,30,19,29,11,13,47,41,45,48,50,40,6,8,6,42,9,33,35,35,47,36,28,13,31,26,8,35,12,11,25,29,39,27,12,29,23,28,13,27,23,25,31,21,10,34,7,19,7,5,40,28,44,17,25,13,47,11,50,15,17,50,47,10,44,12,36,45,15,36,10,7,14,21,24,36,43,30,9,29,19,22,5,27,25,22,15,35,28,45,45,6,28,42,9,25,31,29,32,20,25,44,34,46,29,47,39,7,13,18,13,18,37,23,22,37,48,26,6,18,33,25,24,18,23,47,34,24,37,50,24,21,39,48,21,12,49,25,43,6,19,41,18,29,12,35,44,45,23,12,23,41,8,34,48,40,20,22,35,49,38,21,44,28,30,22,13,13,11,40,27
38,22,16,26,33,38,19,20,32,39,32,27,10,24,47,39,45,11,49,42,9,48,29,9,30,25,43,31,15,44,40,45,37,35,42,37,18,23,38,37,38,6,15,50,12,31,41,27,32,6,14,42,21,18,25,32,29,29,27,42,22,45,43,44,13,28,16,38,14,46,25,30,44,26,33,47,17,39,23,40,26,48,46,7,46,14,26,27,35,34,10,34,43,9,9,48,8,48,44,22,39,45,39,30,24,16,28,33,7,24,32,22,47,24,25,8,22,32,39,38,13,45,46,6,25,35,31,39,12,13,16,11,30,9,14,10,14,12,7,31,38,46,15,38,42,33,46,19,20,22,44,28,38,34,28,21,17,34,47,34,40,16,44,32,45,29,11,33,39,40,8,33,22,7,44,44,17,36,25,7,48,49,31,22,34,34,17,26,50,41,30,23,17,15,16,9,25,48,48,39,11,20,35,16,25,28,48,21,28,31,43,33,36,10,23,12,44,13,15,8,48,13,36,14,16,32,47,21,16,33,9,50,31,22,13,46,6,5,37,8,28,43,6,27,27,20,41,14,19,22,31,47,25,17,33,35,45,36,45,47,22,19,14,26,41,11,40,20,8,14,44,27,12,24,14,47,35,26,46,46,27,23,47,22,47,30,9,22,28,14,17,36,38,40,29,31,36,14,48,43,28,41,27,50,31,29,12,28,20,23,34,10,19,30,10,21,46,22,27,30,45,40,9,39,44,35,17,49,39,45,45,32,14,33,19,13,27,38,39,44,21,32,19,44,22,43,47,24,40,48,27,24,44,40,43,34,39,9,34,11,24,8,27,12,13,25,25,47,49,45,19,34,12,35,33,13,12,49,43,26,48,15,26,14,20,14,8,48,34,17,7,13,21,19,23,30,16,20,21,14,18,12,47,8,21,22,31,15,17,18,31,36,49,15,19,19,31,45,49,19,12,42,34,31,14,26,43,29,49,46,45,17,15,48,34,49,41,28,48,43,46,13,18,18,11,16,27,33,12,30,45,42,36,24,28,8,31,37,5,44,47,26,9,44,40,38,27,5,33,17,45,10,7,18,16,40,23,35,18,22,35,10,18,28,36,11,5,12,16,46,43,48,18,29,30,36,38,19,48,38
48,39,6,30,50,21,7,46,27,37,21,39,43,9,39,24,42,46,20,20,8,39,33,25,12,15,9,15,42,30,5,13,31,12,41,44,13,45,49,23,36,50,23,49,17,7,39,23,22,23,48,25,46,49,26,19,18,21,26,36,13,9,26,38,6,7,30,44,50,40,21,27,31,39,8,37,30,47,42,6,40,9,47,47,48,5,5,48,37,9,44,11,49,23,6,23,38,20,15,29,12,11,11,25,18,30,17,21,46,35,8,12,23,42,11,36,48,19,50,15,25,16,48,11,31,21,10,35,25,45,15,49,6,42,45,6,33,12,19,20,21,17,6,17,22,15,38,27,47,14,42,38,18,23,31,49,44,7,46,19,23,34,31,10,12,9,47,23,38,26,21,16,48,36,42,37,5,13,45,23,14,44,30,44,19,28,24,23,9,32,15,45,37,14,44,42,24,22,25,45,26,13,39,39,33,22,26,16,20,30,35,15,21,17,22,21,42,24,40,13,17,46,44,20,31,34,44,34,39,11,23,42,38,7,22,23,47,32,12,41,26,48,24,14,33,43,9,10,17,13,20,47,47,18,40,44,7,45,19,14,45,33,22,28,28,19,33,35,35,19,30,9,14,27,15,21,27,13,33,37,34,23,5,49,37,35,48,33,36,30,30,8,30,42,33,26,15,42,34,48,23,28,10,36,47,5,31,31,7,15,36,20,5,46,40,6,13,20,8,36,38,40,21,11,17,13,14,37,17,28,17,31,11,48,50,7,19,8,22,15,32,46,35,42,21,25,49,42,40,43,40,33,22,34,16,37,17,34,26,26,49,50,31,8,37,11,45,27,18,27,13,39,50,38,27,21,46,41,10,7,14,38,23,14,17,8,40,7,33,42,8,30,34,7,34,40,36,46,18,12,30,42,21,47,48,45,49,23,39,11,28,28,46,26,12,44,20,10,42,14,18,16,40,48,29,10,50,36,17,11,10,25,34,26,28,14,25,48,24,37,18,18,5,21,23,39,39,29,13,48,20,23,46,35,29,21,46,20,20,22,36,38,24,49,14,7,46,29,46,7,27,19,31,33,43,6,40,39,18,7,24,7,29,48,27,41,42,38,12,21,22,42,49,25,10,24,19,22,44,37
38,33,40,41,21,10,20,19,44,36,44,11,48,6,14,17,50,16,17,20,28,14,27,38,23,14,19,20,26,11,12,41,48,19,27,47,27,7,33,13,33,32,25,21,36,18,16,49,40,27,26,40,19,30,37,18,30,14,26,32,45,15,24,38,39,12,18,33,34,6,13,24,7,48,9,34,30,20,38,36,39,21,9,36,17,33,42,46,48,29,22,34,24,46,8,49,30,12,29,34,30,43,35,19,37,11,30,20,30,26,41,33,33,40,38,38,14,22,13,41,33,44,36,10,31,8,50,14,11,27,37,29,11,14,12,49,35,28,46,12,44,10,39,16,47,7,31,31,30,5,18,29,6,29,25,43,42,19,39,16,6,11,10,18,13,25,23,19,33,29,33,39,29,47,44,36,47,7,27,31,39,42,30,27,24,44,43,36,42,9,19,38,49,24,50,41,48,40,8,48,36,31,42,29,5,28,39,37,47,7,48,39,8,21,20,41,18,13,24,16,12,15,48,48,39,21,22,21,33,37,12,45,31,29,29,40,31,44,11,9,20,8,18,27,33,32,13,12,42,11,49,25,6,39,15,17,17,47,8,19,31,41,15,32,7,30,33,40,40,22,41,7,50,35,35,5,6,48,16,40,9,12,36,30,15,41,36,17,15,8,21,19,26,24,29,22,20,24,18,16,32,33,39,6,37,36,49,36,35,23,5,21,44,26,42,28,26,39,47,40,23,48,44,46,7,19,50,35,24,42,36,18,19,45,37,38,17,34,36,43,35,29,44,34,39,49,35,42,17,13,16,22,35,42,36,15,42,42,27,31,42,6,39,50,26,32,16,47,28,7,37,44,28,8,48,40,35,34,41,12,22,10,6,15,50,39,12,6,40,26,29,29,46,17,43,11,12,27,37,47,22,38,34,32,32,11,11,36,33,40,46,44,42,18,45,21,23,43,7,37,32,11,27,48,17,16,35,24,39,50,10,17,22,33,9,26,7,12,31,29,44,28,28,11,44,29,10,41,14,48,45,40,30,30,17,18,34,38,43,12,19,25,21,13,18,46,37,9,11,20,8,38,40,38,10,19,33,14,18,23,45,36,41,31,33,28,6,21,31,10,39,40,20,30,43,35,46,37,24,49
