20,29,12,16,38,38,36,33,20,50,19,19,45,14,17,11,23,37,28,34,27,28,48,22,23,13,44,32,19,48,48,24,25,35,38,18,44,18,11,27,11,47,14,24,49,46,34,35,21,29,45,37,21,44,44,25,41,47,14,24,48,47,43,43,22,12,21,12,35,49,11,28,41,12,47,30,11,17,12,34,46,42,29,13,38,14,12,35,13,37,36,32,33,15,26,23,22,37,31,37,30,47,23,34,38,30,13,42,22,18,34,31,44,20,19,41,28,42,17,47,28,47,30,32,14,42,45,13,32,22,35,46,14,30,36,18,30,19,24,36,36,41,10,13,43,15,44,30,42,22,46,49,49,44,45,15,45,20,17,44,46,46,17,14,23,13,44,21,28,37,12,33,36,26,19,25,14,18,16,40,24,22,24,13,28,22,10,41,42,22,16,48,37,48,42,48,43,36,43,16,23,38,28,21,19,12,18,24,17,10,44,27,17,32,39,44,12,38,13,38,31,37,29,29,36,50,32,17,46,36,43,29,19,49,37,44,29,38,16,18,44,19,24,43,35,10,43,15,11,32,19,11,14,26,26,36,40,15,32,24,27,14,40,31,41,15,39,41,29,42,25,48,43,45,48,42,32,10,19,42,34,35,20,45,48,45,20,37,32,38,20,23,14,35,35,29,46,47,18,11,29,46,17,34,15,26,12,33,12,49,14,19,42,10,10,39,26,37,33,44,44,14,20,33,21,49,44,24,35,25,13,29,20,48,35,41,15,41,49,44,25,47,42,43,29,40,23,43,11,48,21,18,17,32,29,27,29,35,13,36,24,42,45,22,34,12,15,43,12,34,28,46,20,34,45,29,39,42,21,49,23,40,45,14,11,15,36,16,21,28,35,33,22,27,13,36,42,32,22,45
15,40,26,42,43,26,50,37,39,43,36,29,18,26,28,30,40,39,42,36,37,48,48,30,42,38,49,40,30,32,44,20,43,14,16,18,21,24,24,24,12,34,12,31,19,36,18,18,14,36,13,21,30,46,12,32,10,21,16,40,19,16,16,40,47,38,17,37,13,49,48,46,34,34,22,43,19,28,41,16,16,50,30,17,50,45,18,38,14,15,44,39,36,47,43,36,13,30,46,35,38,37,30,31,14,47,10,15,20,50,45,41,25,42,49,20,17,48,11,32,42,35,38,20,43,41,32,32,46,42,39,33,43,26,23,43,33,29,22,37,22,17,33,38,15,33,37,50,35,31,43,41,45,47,26,10,18,28,10,21,37,16,24,10,36,23,19,43,40,41,18,32,21,47,12,43,41,43,23,33,19,15,39,15,46,16,44,29,18,17,17,25,43,46,29,50,17,48,36,42,18,35,24,45,11,30,49,36,18,34,24,17,40,50,32,35,24,13,20,41,36,39,20,21,12,29,42,33,44,19,28,47,19,44,27,11,12,45,10,33,22,15,18,25,29,37,27,13,30,22,14,15,40,44,45,48,40,34,26,36,13,20,17,40,28,23,28,49,10,29,20,34,36,45,48,45,40,14,11,12,13,22,26,41,42,42,40,36,24,24,35,30,34,19,15,49,46,24,12,39,39,31,16,49,21,30,45,36,38,48,35,38,40,46,48,14,12,22,28,42,26,43,24,11,23,30,27,41,40,42,25,27,23,46,44,17,29,48,26,17,17,17,32,48,48,31,29,17,15,15,43,36,40,12,34,22,28,43,27,23,46,40,15,25,19,22,30,30,11,27,44,22,29,43,28,17,26,41,30,30,12,45,40,24,24,31,20,47,16,35,46,40,44,40,45,17,21,13,34,46
10,20,15,33,15,41,46,30,29,22,49,49,41,35,49,42,37,28,23,20,32,12,43,25,49,18,42,12,24,50,18,15,44,20,44,16,13,19,18,39,13,13,47,27,40,48,16,11,35,20,32,18,19,32,47,17,30,21,36,40,13,33,18,14,48,48,35,34,47,40,36,49,12,15,21,48,19,35,12,48,41,24,30,35,45,43,43,30,42,40,23,18,12,38,32,45,29,24,48,19,23,34,44,30,12,12,18,34,20,11,36,18,20,40,21,20,18,18,28,18,42,46,33,42,21,28,19,12,23,33,15,12,44,50,23,45,48,49,28,41,43,13,36,37,47,24,49,17,38,42,49,48,37,42,18,49,11,36,41,42,42,46,33,18,31,44,14,19,25,11,14,44,26,19,33,30,45,15,31,14,36,26,14,24,46,22,16,41,38,37,28,20,26,14,44,25,10,15,17,31,47,22,47,13,33,14,23,42,17,18,20,26,26,32,33,35,25,23,11,16,24,17,14,19,26,37,30,48,12,11,24,42,46,24,23,49,48,38,50,15,18,10,22,48,44,36,22,46,46,34,38,40,44,17,45,19,31,49,49,27,32,23,13,16,12,44,14,27,10,47,39,34,38,11,31,49,24,37,33,10,30,27,14,15,50,13,31,30,17,13,11,20,30,30,39,21,44,24,36,44,17,15,12,31,23,14,43,28,22,49,30,12,32,12,18,21,14,32,38,45,43,23,11,13,19,11,48,25,48,20,39,44,11,28,42,41,19,25,46,44,28,15,48,39,35,22,20,32,47,45,22,48,45,23,23,36,42,41,36,32,44,24,28,47,39,17,46,43,10,37,43,39,29,30,39,11,40,11,41,37,36,11,18,21,36,13,11,50,28,46,18,12,28,21,33,21,41,48,25,25
21,23,41,31,20,46,47,31,49,30,42,21,13,23,16,42,42,45,29,15,47,20,30,42,45,10,11,26,46,36,33,47,46,40,12,17,15,16,15,45,12,28,17,31,24,33,49,28,22,50,45,18,33,25,42,13,10,27,18,43,25,33,11,30,40,47,14,18,11,12,28,50,35,23,31,14,34,49,23,43,39,14,43,49,16,44,27,35,17,11,31,16,32,41,32,18,30,31,14,44,23,27,39,34,18,35,36,44,14,35,33,38,30,44,21,46,21,40,50,22,28,25,18,43,23,48,31,44,46,15,16,42,35,46,27,33,25,36,17,43,10,44,44,49,17,37,21,46,29,35,23,15,40,26,44,16,15,30,48,39,12,33,39,50,34,26,48,31,21,26,23,18,32,10,28,25,36,12,28,43,33,37,34,33,48,23,44,29,15,49,11,15,41,14,23,12,39,21,49,16,30,32,23,25,27,35,20,27,17,36,46,41,12,31,42,29,44,35,22,18,13,29,43,37,48,14,41,26,41,33,22,10,32,17,29,38,32,42,20,33,20,45,48,22,31,24,33,47,28,27,46,44,27,24,22,43,33,28,35,12,31,21,16,36,31,18,29,45,36,12,13,27,36,22,40,50,13,48,25,41,49,21,30,25,29,32,11,33,14,48,16,17,30,22,43,28,48,24,35,43,31,50,46,37,19,28,50,47,27,31,35,34,35,39,13,12,14,16,34,16,27,21,18,16,23,41,13,27,10,39,16,45,19,17,12,31,36,16,42,47,41,38,20,18,46,14,29,12,17,37,24,37,14,23,25,19,43,24,29,26,22,30,14,19,42,36,16,37,39,18,16,37,45,46,19,36,12,47,30,30,13,35,26,40,28,12,31,37,49,47,40,37,25,36,22,12,31,30,37,45
22,15,41,12,26,22,47,32,28,13,48,17,13,43,26,22,29,32,34,26,46,31,49,38,18,43,47,47,12,42,16,28,11,37,45,27,15,40,42,25,26,11,34,41,14,16,12,18,35,43,19,21,29,46,39,10,30,39,27,25,47,32,13,40,28,32,22,35,38,28,29,29,12,11,22,44,15,48,21,31,16,19,47,25,29,11,18,26,40,41,33,34,48,33,31,46,25,42,21,24,12,14,27,28,25,23,20,41,40,29,39,10,13,44,16,40,14,22,16,10,47,46,11,49,44,41,33,13,46,10,24,43,19,12,28,35,41,11,15,18,41,48,30,18,17,23,20,47,38,18,33,18,11,21,34,23,37,28,48,29,30,27,13,44,14,45,20,41,21,43,19,37,50,39,48,19,21,48,43,42,39,43,17,46,14,38,46,29,47,25,33,43,32,18,28,15,12,22,35,32,30,18,38,20,22,29,49,23,33,17,28,43,40,42,11,43,34,38,36,34,16,19,11,28,40,30,34,34,46,21,36,14,27,14,50,13,43,50,26,18,26,41,34,46,17,46,42,19,29,49,47,17,36,37,17,25,27,11,27,11,44,43,25,49,36,36,13,20,39,21,46,38,21,30,28,49,30,30,41,33,40,43,38,44,24,40,13,22,43,24,35,13,29,18,48,47,18,20,31,17,37,18,47,19,39,10,47,18,38,36,20,15,20,49,29,23,45,32,36,42,34,39,30,40,13,16,34,43,28,17,28,39,45,11,16,11,10,17,11,25,20,24,20,15,46,38,38,45,11,12,33,41,13,47,43,31,30,15,47,16,25,35,42,41,23,13,27,45,49,36,25,32,42,20,41,13,47,49,21,12,23,35,40,11,46,32,21,30,19,31,30,19,50,26,48,16,42,22,47,45
18,22,44,37,28,29,33,43,36,28,26,42,45,48,12,19,41,48,16,25,39,37,28,13,48,23,27,44,30,12,40,20,27,34,46,27,41,30,19,16,15,19,47,30,14,45,23,11,22,41,30,29,23,46,29,11,46,14,47,28,17,31,22,46,28,15,30,12,46,25,31,11,16,11,40,48,27,44,41,44,50,42,48,28,37,41,44,32,21,33,25,40,13,18,40,27,19,32,34,22,13,26,40,22,43,38,11,28,41,25,30,17,30,40,49,11,31,23,41,13,48,46,21,38,27,14,50,22,39,26,23,36,32,25,28,10,17,24,41,31,30,19,14,28,28,27,28,23,29,40,25,19,18,13,18,29,36,41,24,39,13,41,37,24,22,17,49,45,49,39,43,18,29,41,18,48,19,15,26,40,44,45,43,45,50,19,33,14,36,18,33,33,27,49,49,48,20,26,29,26,41,20,46,30,42,14,42,43,44,16,42,31,28,19,26,13,25,10,35,45,40,11,44,41,10,10,43,16,34,33,43,14,25,35,42,15,10,33,37,31,44,17,41,44,16,29,36,13,21,34,45,17,39,13,46,46,14,30,26,45,35,14,24,23,31,40,28,15,33,33,28,33,33,40,34,45,15,11,43,41,12,43,27,46,26,15,34,10,20,48,49,21,41,13,44,48,14,35,11,27,34,24,33,34,17,10,43,41,15,47,32,40,41,47,11,13,41,27,27,26,33,22,17,20,36,47,11,49,19,10,28,41,33,17,24,26,26,47,45,32,46,27,15,17,32,29,36,29,43,46,47,15,41,32,29,30,31,28,19,30,47,17,16,34,31,26,13,37,34,27,50,13,29,24,33,28,31,37,35,25,28,30,11,48,48,45,48,23,30,24,41,39,17,41,14,50,37,28,43,34
44,24,25,31,27,28,32,24,44,10,49,23,40,21,25,28,32,48,42,29,29,24,25,20,45,44,18,20,23,38,25,29,14,21,28,18,50,43,18,19,35,26,48,20,24,31,22,25,22,37,44,35,39,44,14,36,13,28,36,13,13,39,20,46,33,44,32,38,32,47,14,20,17,42,32,20,12,13,48,27,14,16,12,17,19,30,29,34,45,23,48,13,46,43,37,46,10,50,18,43,28,46,27,22,11,25,34,32,18,30,42,24,21,48,28,30,48,38,42,37,28,13,39,41,42,27,25,18,26,12,19,30,31,38,32,45,38,48,34,49,37,16,11,12,49,41,49,42,45,32,37,20,24,45,48,29,35,36,28,11,34,33,35,21,18,16,24,28,11,16,48,23,25,44,18,47,49,39,32,30,22,13,50,29,37,35,39,48,41,15,40,18,39,12,25,16,10,20,46,15,35,42,46,49,38,41,45,31,38,21,28,16,22,25,17,38,32,12,25,22,25,26,27,42,34,43,24,35,13,34,39,21,40,14,15,29,16,27,13,21,39,24,26,38,40,32,15,34,50,33,43,43,45,38,23,40,48,37,46,46,30,43,36,29,46,18,26,28,19,12,37,26,14,22,18,46,34,49,21,13,29,41,21,24,37,11,50,41,32,22,49,26,24,30,42,23,35,25,42,36,39,27,36,36,29,24,34,46,24,33,17,45,10,11,21,33,31,43,24,13,29,31,44,20,37,48,13,38,27,25,32,29,20,29,34,47,23,27,41,46,48,32,49,24,14,27,23,18,17,37,30,49,21,29,21,18,38,12,48,44,38,19,18,16,23,37,30,29,12,30,39,12,46,42,28,29,19,47,28,30,11,41,16,45,22,33,38,33,20,41,26,37,32,33,38,19,38,38,12,17
27,17,23,42,24,43,11,33,29,38,41,38,16,32,38,41,47,27,19,10,47,34,42,26,28,16,11,27,16,23,23,50,42,36,27,28,31,45,16,34,20,22,36,26,38,35,45,37,25,27,30,28,40,33,26,39,16,31,12,45,30,39,47,26,33,24,27,26,11,43,10,46,36,24,25,43,23,18,12,16,14,26,42,29,11,27,49,28,45,11,36,22,35,35,29,20,31,10,38,16,20,45,28,18,24,33,27,14,11,31,25,30,15,16,12,23,33,48,33,34,20,21,11,36,13,26,40,48,42,35,11,32,27,40,38,49,32,25,26,26,14,12,30,45,28,50,42,17,13,48,44,21,28,16,22,43,38,20,35,21,17,38,48,13,32,37,22,22,23,49,45,17,36,12,14,36,24,30,45,45,16,41,32,29,30,31,25,42,30,47,24,48,35,15,21,35,38,43,19,33,50,32,33,42,22,38,31,25,38,18,24,48,48,21,31,46,10,20,33,37,37,13,16,15,27,15,39,47,45,41,14,44,21,26,49,34,15,23,38,15,32,24,46,44,44,32,22,47,46,39,46,16,43,29,48,17,42,36,44,17,38,25,27,49,44,25,23,34,19,18,39,24,22,32,33,37,49,30,48,24,47,46,14,42,48,41,38,25,11,37,14,27,28,49,24,19,20,45,45,42,31,21,30,49,31,27,38,24,22,27,16,28,26,27,16,30,28,47,49,46,23,41,29,50,47,42,44,29,38,45,27,12,38,26,14,44,48,11,12,44,49,50,22,46,28,37,48,18,36,37,21,34,35,41,37,47,46,32,25,46,44,18,25,47,42,31,30,11,34,49,12,18,46,16,27,45,21,28,35,23,36,19,25,12,21,50,36,27,18,26,45,34,17,38,48,49,34,50,32,13
15,38,43,10,38,36,33,24,31,50,12,30,41,19,18,38,38,43,47,41,40,18,12,23,39,48,41,43,26,29,27,14,39,36,18,22,15,17,42,32,14,45,35,43,37,13,26,37,38,23,33,35,31,33,43,10,47,28,36,26,11,35,30,48,21,20,21,13,13,35,45,26,32,45,16,33,37,28,46,27,34,31,44,13,27,48,50,48,24,14,23,41,17,47,19,41,22,26,26,46,36,13,50,44,33,16,13,40,48,47,31,14,46,38,31,40,11,34,13,46,29,29,31,10,49,10,34,46,18,12,21,29,12,10,37,17,25,45,50,42,23,35,34,48,18,16,37,45,27,26,17,27,19,50,27,42,27,30,22,14,29,19,35,15,10,25,11,22,41,24,33,49,34,22,42,36,25,30,38,32,17,39,15,48,24,48,17,49,30,40,23,11,41,23,13,44,23,12,21,48,19,37,47,44,17,26,48,13,29,20,35,29,38,41,47,35,29,29,12,29,30,18,19,34,24,31,46,43,47,33,47,16,29,40,30,48,32,38,45,13,44,36,32,43,27,23,33,30,15,34,49,11,35,37,48,47,20,47,14,18,32,37,38,26,33,43,24,23,26,48,33,49,24,40,28,20,42,49,28,28,21,35,13,32,11,42,15,37,25,34,30,20,43,15,27,12,49,21,41,46,49,39,45,16,47,14,20,46,36,43,36,16,13,35,16,26,48,24,30,29,38,39,11,50,26,30,33,25,30,15,15,30,32,24,24,40,33,30,29,29,16,47,13,29,18,24,49,10,28,34,23,22,22,34,38,20,17,11,33,11,16,13,41,44,34,14,25,43,48,31,28,36,21,37,12,49,13,12,11,42,26,47,28,50,23,13,40,15,29,17,25,33,29,18,34,45,31,13,33,37
25,24,41,33,29,25,20,48,12,19,46,39,30,21,49,48,30,29,25,11,28,47,24,26,43,19,43,48,31,19,32,25,49,26,30,48,38,15,45,38,39,21,15,12,11,24,19,21,12,33,17,48,47,16,34,18,20,12,46,15,18,14,38,20,33,38,26,25,43,34,27,33,27,12,12,21,29,43,30,19,39,38,13,28,17,17,42,23,50,40,15,44,30,11,31,36,12,18,14,36,30,41,49,13,14,26,14,43,43,35,44,48,21,17,45,26,12,12,14,20,45,12,19,24,38,23,13,44,11,46,12,44,38,43,41,22,24,28,35,14,21,40,12,45,45,20,43,28,31,29,37,41,17,50,23,34,31,44,21,32,38,19,22,45,22,16,35,31,25,23,41,47,12,34,34,20,19,48,12,31,25,41,32,13,42,33,36,38,40,28,14,16,35,35,11,31,45,27,21,44,22,39,26,40,23,26,38,45,45,42,11,32,12,14,21,49,40,37,38,44,19,25,16,48,20,47,47,34,27,38,45,24,19,32,38,17,26,11,11,29,12,24,17,17,43,43,29,30,40,47,23,38,47,27,36,47,18,38,39,18,27,20,13,40,40,16,31,26,38,36,35,20,44,17,48,49,43,21,37,49,33,20,16,28,36,29,12,13,17,43,25,37,19,25,34,11,37,25,22,28,43,27,24,17,21,18,19,15,10,37,46,43,45,25,41,16,29,25,49,13,35,39,47,27,21,21,37,21,46,26,35,13,24,11,21,42,24,21,27,19,36,18,34,48,36,13,34,37,46,14,29,33,41,25,25,38,19,18,17,34,39,35,26,26,44,38,33,44,25,20,45,26,30,17,43,42,18,38,40,18,12,44,50,21,41,42,11,18,46,22,24,35,29,39,13,14,23,20,42,26
