31,26,23,31,39,11,38,18,41,49,45,22,18,17,18,32,13,32,39,35,20,32,26,41,43,21,32,40,26,16,33,34,18,13,29,32,48,32,14,41,46,41,33,14,39,14,43,19,25,12,39,44,20,32,12,11,21,26,20,20,18,27,14,33,37,11,25,42,27,20,24,26,33,14,17,46,35,40,26,35,40,26,36,15,42,44,11,18,48,13,49,32,30,15,20,19,45,32,38,21,21,11,14,12,31,14,35,31,41,32,20,33,13,31,33,49,39,26,37,30,11,30,22,25,28,14,41,30,33,24,20,20,46,40,15,12,45,24,15,22,22,15,35,48,15,17,38,46,12,20,27,50,15,36,49,44,48,39,38,24,16,37,34,13,20,19,29,25,39,26,14,32,15,14,27,22,11,31,39,15,14,42,11,27,33,25,16,10,26,18,12,14,20,42,44,34,30,14,26,16,14,40,46,13,27,46,19,26,24,49,24,30,18,39,19,13,46,30,32,28,28,38,33,30,20,22,39,27,45,17,27,14,48,41,34,14,26,47,47,34,44,16,14,43,26,22,32,15,43,38,33,41,25,37,26,46,38,47,24,23,17,31,11,35,22,33,45,19,36,31,47,27,18,29,45,12,20,10,33,30,25,12,33,18,19,31,32,21,40,43,48,23,40,38,46,32,11,44,38,31,20,16,19,35,46,41,22,46,42,18,39,42,42,26,41,16,34,45,49,14,11,15,20,18,18,20,36,26,49,16,27,40,20,39,18,44,35,41,28,46,40,20,22,22,11,34,14,19,24,35,36,11,29,32,26,21,38,16,30,29,24,46,21,32,14,16,42,15,49,10,29,34,12,48,22,36,20,34,12,46,45,13,15,26,16,39,32,19,11,25,29,18,47,30,45,14,11,40,49,28,22,42,42,50,38,26,21,40,44,47,39,34,24,48,40,33,32,25,40,32,34,15,11,39,29,18,24,26,45,11,17,17,46,16,32,39,35,15,14,31,41,48,28,50,40,46,16,41,21,44,37,18,44,20,30,34,30,45,37,20,11,12,38,14,47,14,27,30,21,26,15,15,26,47,48,36,32,23,13,23,21,33,26,16,37,23,14,46,16,13,45,36,47,23,47,39,48,30,47,49
46,16,36,22,43,25,26,16,23,39,38,30,14,26,48,24,30,26,33,29,20,44,12,27,37,38,12,17,18,46,17,37,12,40,47,32,44,42,19,27,31,26,20,38,29,14,12,49,24,14,48,48,32,48,42,21,40,12,20,35,28,11,23,40,15,39,23,34,38,22,10,20,33,38,39,38,31,40,29,11,19,15,48,34,35,46,32,41,15,35,32,13,15,21,40,17,43,45,38,18,41,34,12,41,46,25,28,27,19,21,31,30,13,26,19,42,41,43,48,48,43,17,35,23,23,42,17,12,41,12,35,30,11,28,20,39,34,21,28,37,34,21,18,16,20,26,10,47,16,25,13,42,28,26,32,41,37,45,40,17,50,48,33,28,11,26,13,44,42,43,23,20,18,41,21,35,29,16,23,23,33,31,18,46,28,29,32,31,17,39,12,27,36,40,38,16,34,44,34,43,19,49,35,20,48,27,27,38,30,39,20,38,14,21,47,12,39,43,12,15,21,21,28,25,14,39,41,40,34,13,20,42,28,19,40,21,31,21,35,32,49,18,30,29,23,40,34,45,14,34,44,38,28,36,47,14,30,38,21,44,28,19,48,43,39,16,21,46,22,21,19,39,19,44,41,26,41,14,39,27,29,21,49,19,14,24,36,27,13,47,40,43,23,20,15,30,28,30,37,16,20,26,40,19,33,20,47,10,40,35,44,17,32,36,20,49,19,47,13,19,33,27,42,32,20,48,41,20,46,30,28,42,29,48,45,48,36,45,14,16,11,11,40,15,27,49,32,14,11,37,12,40,38,47,42,13,18,43,12,37,13,18,23,20,13,14,44,44,24,35,34,31,35,25,19,32,22,18,18,34,41,37,43,17,47,45,31,18,34,27,28,19,18,22,49,17,17,21,36,29,12,12,12,16,29,30,46,47,36,45,38,44,17,47,41,32,31,14,38,33,45,36,26,20,50,24,27,45,38,11,49,16,27,18,12,20,21,40,14,36,31,49,47,42,25,19,34,20,12,25,48,27,32,45,31,20,40,47,30,49,25,45,15,21,49,47,41,21,32,22,43,32,21,23,31,11,21,30,50,13,38,22,24,17,16,28,39,18,31,40,47,48,14,22,46,35,12,21,37,48
17,19,45,42,30,30,34,20,45,16,20,19,12,13,17,18,12,33,14,33,25,47,47,34,16,19,41,42,45,21,18,18,19,45,48,14,19,43,11,12,15,16,38,42,15,11,18,39,29,43,17,46,41,27,14,32,16,43,17,43,46,19,14,46,12,42,23,13,17,44,31,27,19,46,36,10,40,36,31,46,26,38,38,32,35,35,29,32,48,26,27,33,35,27,35,42,38,39,24,45,15,19,32,39,34,16,43,48,43,14,36,13,16,42,30,32,28,24,36,38,35,46,47,33,18,43,43,31,30,26,39,38,13,35,34,30,22,40,39,21,31,15,26,33,28,48,32,22,11,36,17,27,43,11,31,46,46,24,43,49,49,14,31,31,20,16,30,38,24,34,34,27,39,22,10,32,20,42,35,39,10,20,49,41,20,17,29,44,36,29,22,30,42,39,27,39,40,49,42,31,27,38,32,37,14,44,15,29,14,11,11,14,18,17,45,34,45,31,26,47,47,20,26,33,43,44,29,49,27,31,14,26,19,13,16,31,14,21,41,31,35,46,42,44,36,22,34,44,16,12,25,39,27,27,39,22,46,19,47,30,19,40,40,25,45,47,30,24,13,15,48,35,24,23,37,11,18,41,32,21,28,23,12,40,14,23,12,30,16,39,49,40,11,11,42,14,29,17,42,46,38,18,37,32,43,10,24,28,43,34,46,24,13,19,30,44,10,44,19,41,44,40,30,27,25,18,41,41,13,41,17,27,39,27,16,43,39,38,21,26,28,39,24,32,21,22,18,24,35,26,40,28,44,31,16,19,31,50,39,11,19,16,12,39,13,48,21,48,16,11,49,32,24,33,30,46,32,39,18,22,45,20,23,33,35,36,37,43,32,19,47,13,18,29,36,48,37,43,13,48,46,37,11,29,49,33,33,17,24,23,47,33,47,29,28,43,16,28,15,22,43,18,33,18,38,33,25,27,47,21,26,25,21,10,15,20,27,38,13,39,32,38,10,31,36,35,29,17,46,21,26,28,42,41,42,43,39,29,16,40,13,18,33,10,24,12,24,22,12,34,48,47,48,37,35,39,26,12,46,33,36,29,25,19,35,24,32,21,48,30,30,31,13,30,19,21,37,35,27,35
33,40,43,38,46,12,28,43,28,17,13,48,43,10,41,36,35,34,28,34,31,20,49,38,17,43,31,40,35,15,40,24,32,40,19,19,22,21,28,39,30,43,14,26,11,32,45,36,28,31,33,21,21,15,43,13,31,35,36,10,30,49,22,42,13,28,45,20,45,48,34,18,33,36,44,38,13,28,19,42,27,15,32,29,38,39,17,20,44,20,44,20,18,30,33,12,22,18,23,32,45,34,35,11,23,35,45,36,25,31,14,32,13,13,29,38,46,41,27,16,32,26,20,14,43,17,11,28,45,30,45,26,13,18,32,28,32,25,22,15,16,47,26,29,30,49,49,11,31,28,20,17,25,35,29,11,50,42,12,20,16,43,26,23,20,42,33,20,19,41,11,45,28,30,13,14,35,42,47,19,21,15,14,46,18,32,31,35,15,46,50,37,12,37,48,43,46,41,44,48,50,38,30,11,34,42,28,35,31,11,12,28,12,46,18,16,32,48,21,15,20,21,41,47,18,34,41,43,44,15,35,14,47,16,12,20,30,27,40,17,31,35,24,18,46,50,44,19,20,21,14,20,15,17,13,20,26,39,19,33,12,18,43,42,38,46,42,37,36,20,10,12,38,22,12,46,39,17,47,11,50,27,22,32,36,15,45,14,23,19,42,15,25,32,17,49,45,30,28,43,41,36,38,31,13,46,34,18,47,15,34,46,32,13,37,32,19,40,42,30,29,43,49,37,16,44,47,33,14,42,11,16,16,15,25,32,29,40,47,13,43,48,35,11,31,50,16,26,19,37,14,44,43,16,49,18,45,29,29,24,13,13,13,36,23,15,22,37,15,46,44,27,38,35,31,37,13,37,16,49,31,31,38,47,47,44,48,20,43,12,19,29,42,26,37,42,46,46,28,17,22,48,42,36,35,48,20,32,41,27,16,38,17,46,43,41,26,35,31,33,32,34,28,19,42,46,15,29,27,45,31,42,49,16,14,14,33,43,48,12,21,12,49,23,17,33,19,20,40,40,42,18,26,20,47,31,18,10,17,34,40,48,29,29,20,25,20,26,20,11,28,35,23,30,20,50,47,15,29,24,16,24,30,39,10,47,21,47,19,49,34,26,40,39,14,21,14,41,48,17
39,48,46,27,19,27,21,48,49,20,11,35,22,14,16,40,45,36,17,36,42,21,43,39,21,25,33,45,40,35,44,43,24,19,39,37,15,50,39,13,22,45,31,27,36,20,19,43,40,37,29,26,18,50,16,30,47,47,40,26,42,24,34,13,40,43,32,11,10,19,18,40,49,10,33,42,23,11,44,23,43,39,39,48,12,48,32,27,27,14,18,24,21,17,17,28,31,31,19,34,13,28,35,46,34,11,30,17,29,38,11,44,49,34,29,40,29,33,29,38,22,38,39,49,28,24,40,10,48,29,42,44,32,35,21,22,43,33,32,35,41,11,32,23,25,23,33,32,25,43,27,15,14,38,49,27,34,33,40,41,42,28,34,23,33,28,42,23,23,46,36,17,13,41,11,25,44,15,16,47,24,23,33,30,32,44,11,42,25,26,21,32,21,45,38,46,31,21,26,37,24,49,44,30,13,29,43,18,23,32,12,41,14,24,25,24,25,23,35,27,33,22,31,42,19,14,45,33,38,26,41,48,13,11,22,38,50,31,40,39,39,49,46,29,24,37,17,48,41,20,38,36,17,41,30,17,47,19,40,19,26,20,24,37,27,32,21,33,34,24,47,26,23,10,15,27,33,36,23,35,13,41,45,38,32,42,25,41,20,19,25,47,24,44,26,18,19,39,39,34,41,16,16,35,24,36,17,12,22,33,23,25,50,19,28,21,31,30,25,41,39,38,31,39,45,25,31,12,39,43,40,39,27,43,18,13,23,38,13,30,13,50,20,15,13,22,11,29,18,19,22,33,32,47,19,42,35,17,19,34,27,21,31,17,35,29,34,37,22,34,22,38,21,26,12,43,32,44,47,24,16,44,42,29,11,30,21,35,29,42,13,27,48,11,10,19,50,24,43,41,40,29,14,36,42,38,40,13,40,49,20,25,22,24,37,24,48,47,41,37,44,36,13,13,37,25,45,15,14,27,38,33,31,18,19,15,42,13,17,22,30,27,17,46,20,26,18,12,15,41,45,41,27,25,12,17,45,41,25,40,27,18,49,25,20,17,15,25,39,31,23,27,48,13,43,18,28,29,40,28,17,18,47,21,14,44,41,28,27,32,22,28,34,44,24,42,12,10,37,14
29,22,45,33,49,26,28,21,44,32,41,35,39,20,37,38,45,14,12,36,33,49,15,20,28,23,49,30,31,12,26,43,22,40,23,40,20,17,26,25,38,28,36,42,33,19,18,47,23,40,35,46,16,15,31,16,18,30,45,17,43,11,40,22,26,32,17,43,28,50,45,24,30,20,41,33,44,18,27,31,22,44,16,27,22,26,25,20,39,16,23,37,38,26,27,47,46,20,41,45,30,13,48,19,13,37,30,40,46,19,16,49,32,30,38,35,34,36,13,18,49,13,27,26,23,43,26,23,47,13,44,29,13,25,47,39,19,31,34,35,36,11,22,27,28,48,45,32,23,29,42,40,19,20,27,19,39,28,46,12,10,44,27,27,19,21,46,45,13,14,21,22,16,17,29,35,35,40,33,40,37,29,26,42,32,47,33,14,34,32,22,23,36,31,35,30,45,25,23,39,13,32,20,43,33,27,30,24,20,32,33,35,15,24,20,24,31,37,40,43,17,38,33,25,26,48,22,41,41,27,14,44,48,15,29,32,40,26,48,25,26,48,36,16,14,47,34,49,13,17,30,30,22,29,45,20,13,24,46,14,46,49,33,30,19,27,38,15,19,35,36,20,39,23,32,19,23,19,38,14,13,23,15,16,16,24,22,36,46,12,30,17,26,41,14,17,29,32,28,22,18,28,14,14,42,45,46,37,29,27,20,21,21,40,36,11,12,25,32,29,50,25,14,30,30,18,26,43,40,24,18,19,28,14,47,20,46,14,44,47,31,34,15,47,29,33,15,38,18,32,50,32,29,44,21,22,35,14,31,50,20,22,17,16,33,19,20,45,46,48,15,30,41,44,15,24,30,46,21,40,36,44,47,42,34,10,21,39,17,41,18,15,31,20,11,32,40,14,25,23,18,19,38,30,12,42,23,46,10,11,33,19,46,11,37,33,44,13,15,24,23,37,15,11,39,44,26,26,47,44,11,37,28,48,19,30,34,19,39,10,27,21,21,15,29,50,19,31,43,37,48,43,48,17,40,37,36,46,36,37,23,50,37,41,18,21,39,25,44,28,14,27,18,43,10,25,45,28,46,36,37,19,33,30,35,29,13,40,27,15,45,47,29,43,39,34,36,19,18,47
12,43,18,17,31,37,45,29,21,39,23,18,36,35,12,30,26,38,46,33,20,40,35,26,28,34,34,28,41,39,43,19,32,15,37,16,49,48,44,27,22,39,18,11,12,19,27,48,42,23,35,20,38,11,34,16,12,25,23,23,48,16,21,11,27,46,14,33,37,31,16,32,49,32,23,12,32,19,45,46,17,35,28,34,36,30,12,33,29,18,13,12,23,23,40,43,45,14,31,18,19,42,24,43,26,39,46,13,29,20,26,44,11,37,18,43,17,33,25,29,39,14,29,24,36,27,33,19,12,26,45,30,12,40,48,46,38,35,21,12,15,43,20,10,45,20,48,49,17,38,30,24,17,48,42,35,28,14,44,11,22,19,18,40,22,18,42,27,44,35,30,24,12,24,36,30,33,26,37,43,36,11,20,35,34,26,44,29,35,33,18,36,35,46,12,26,29,17,23,32,27,49,24,19,20,17,22,39,46,43,23,19,34,18,15,49,46,21,45,44,21,11,28,19,38,39,41,45,11,47,32,41,46,25,46,23,19,16,36,44,49,28,30,24,44,30,22,40,27,27,48,17,24,33,24,14,26,45,28,22,45,38,20,15,19,48,48,22,16,32,22,39,16,39,29,11,29,48,38,39,42,46,14,23,40,23,20,24,41,16,46,31,32,37,35,44,45,27,41,20,26,48,41,13,22,12,18,19,22,19,17,50,18,14,19,42,32,48,37,35,29,39,46,43,43,19,36,46,41,47,27,22,47,22,21,22,16,30,31,42,45,49,49,20,34,29,47,25,46,18,24,33,22,19,30,18,34,26,10,43,37,44,14,24,44,44,22,12,13,21,20,26,19,42,39,48,32,35,36,43,10,12,19,47,11,45,44,16,24,17,48,46,38,20,48,45,32,49,30,49,14,33,29,26,12,13,21,49,14,12,36,30,28,37,26,48,13,35,44,44,47,20,40,15,32,43,34,21,44,37,29,15,28,21,27,41,32,38,12,33,24,46,19,22,45,47,27,48,30,24,39,21,20,34,16,38,37,13,45,42,38,21,26,17,45,42,24,23,40,41,20,39,49,15,41,22,18,14,20,14,39,18,19,43,17,38,41,34,43,43,20,25,28,19,32,21,36,47,44,38
25,40,21,20,38,49,43,20,40,47,19,37,34,19,32,13,21,30,38,18,26,15,42,34,30,15,36,20,11,39,16,34,35,21,38,39,25,20,14,38,38,24,28,37,47,32,40,38,39,33,48,44,23,48,11,15,22,33,49,13,50,22,18,39,42,42,37,20,20,21,19,45,46,18,25,48,35,15,43,18,26,27,42,47,35,13,23,43,16,38,37,32,18,47,45,10,46,50,47,23,23,44,48,33,30,12,28,28,44,26,48,12,30,11,46,12,49,35,12,35,27,11,17,43,38,12,48,17,16,14,40,38,42,25,16,44,13,33,25,43,31,47,24,12,34,26,29,35,41,26,25,38,28,18,44,36,10,17,32,44,16,30,25,18,14,23,39,47,30,21,46,43,34,20,16,23,29,30,44,40,23,27,35,17,24,46,11,13,46,19,35,29,21,13,11,17,36,12,44,25,21,46,45,19,36,47,43,12,37,29,15,18,32,22,45,47,25,40,43,41,27,14,41,17,19,42,38,24,13,30,47,32,31,19,47,13,17,49,13,27,44,26,30,49,24,46,40,20,33,35,39,27,15,20,49,24,25,34,22,18,23,33,37,25,14,44,47,32,32,28,40,15,38,25,12,11,18,19,19,26,23,24,50,18,37,43,27,27,40,24,24,48,33,42,22,23,20,46,43,22,21,30,23,23,18,19,44,34,13,27,35,24,17,11,33,31,27,20,37,41,40,17,20,23,20,12,38,20,11,37,34,12,15,38,31,20,32,31,30,15,16,40,42,24,45,11,16,36,11,49,44,49,26,39,43,43,19,39,41,14,47,13,26,37,32,14,31,27,24,31,42,30,27,24,39,38,48,26,24,47,32,29,33,25,39,18,33,32,11,11,45,16,41,48,37,31,12,20,18,10,42,11,29,16,47,11,31,29,11,49,19,24,26,36,17,17,26,41,43,28,32,15,37,34,43,24,31,11,37,32,23,37,49,24,32,46,50,26,41,33,27,45,13,35,24,35,19,40,26,49,40,33,25,31,30,45,32,19,26,18,38,20,26,38,39,50,27,48,20,11,20,45,39,24,23,24,44,33,27,34,34,39,33,19,49,34,20,19,13,44,21,46,36,43,46,28,47,21,24,23
34,32,49,48,33,37,42,33,27,39,32,19,27,38,41,13,24,36,21,32,15,48,35,46,44,30,48,41,47,10,43,18,19,13,29,41,43,42,12,16,25,41,35,49,17,12,13,21,20,21,19,14,39,50,11,48,22,39,31,14,45,46,12,34,28,25,19,48,15,20,38,45,49,35,36,26,24,10,48,36,15,27,24,18,44,44,34,15,42,20,13,26,39,26,33,17,11,29,46,46,49,34,12,45,16,47,12,18,24,11,24,47,30,38,36,12,48,33,27,14,37,50,15,45,40,20,42,35,33,23,26,15,23,41,13,20,12,21,39,30,22,19,26,46,35,46,23,24,38,16,49,35,26,14,31,40,17,49,48,47,27,22,42,15,40,42,43,39,15,36,43,42,34,36,14,41,48,42,24,50,27,41,20,31,35,25,18,22,21,41,14,33,36,46,23,39,45,40,48,33,16,32,28,45,19,33,19,31,19,39,32,46,18,11,23,13,48,42,11,33,22,22,43,15,46,25,43,11,38,32,33,32,43,15,30,20,44,28,41,18,37,36,35,19,11,49,22,33,47,31,45,35,47,12,21,41,12,20,38,32,26,18,26,43,48,49,41,21,50,22,38,49,28,31,35,22,44,14,19,16,20,41,23,34,21,28,27,42,20,27,25,11,33,42,48,44,45,39,46,19,34,37,45,46,38,29,43,27,33,48,18,34,40,33,42,16,13,32,25,38,27,27,13,48,16,48,40,35,44,13,44,36,10,26,41,12,27,35,11,50,27,23,40,49,31,11,43,22,25,48,16,35,18,49,39,30,18,46,30,48,17,30,46,30,29,26,22,43,39,45,11,41,25,46,44,13,44,35,40,48,25,24,30,13,25,10,47,23,34,30,13,38,20,48,11,29,49,30,22,22,13,15,36,43,48,27,27,40,41,20,43,39,12,14,43,48,35,15,15,13,20,16,27,15,16,12,32,13,19,34,22,47,48,22,34,27,26,12,41,22,35,11,22,37,39,10,36,20,19,49,48,42,44,21,25,44,46,44,38,44,39,38,44,13,33,34,43,45,38,21,33,50,14,21,31,38,12,17,21,35,42,26,35,35,43,11,35,13,33,41,26,35,37,49,18,13,26,31,25,21
11,29,15,47,42,19,28,32,20,41,22,12,27,46,36,43,35,13,16,43,44,12,25,13,36,45,22,29,40,12,30,28,42,24,20,12,28,24,46,13,37,28,16,26,48,14,28,39,44,45,12,23,43,37,42,33,36,11,30,40,41,25,46,18,34,19,32,35,31,40,29,46,25,20,20,33,24,45,10,36,24,43,50,27,10,13,33,41,20,39,19,38,30,18,24,35,33,29,19,43,12,26,49,42,15,41,24,24,32,20,29,27,19,48,15,41,24,42,44,19,14,38,20,26,20,46,42,26,31,40,38,39,27,44,46,18,13,37,40,29,48,33,20,26,30,24,19,21,26,50,38,20,44,17,27,48,19,33,14,42,16,17,20,33,20,43,20,20,24,47,20,22,43,46,20,47,22,19,39,24,33,17,26,37,38,39,24,38,37,34,49,10,42,24,32,31,22,23,28,18,23,47,36,11,20,41,13,44,30,13,20,10,29,11,19,19,45,20,27,43,15,21,38,30,21,33,27,21,36,32,24,25,48,22,10,47,21,28,50,20,47,43,41,19,46,21,43,23,22,18,15,36,44,42,39,14,10,43,43,18,23,26,39,12,22,32,20,10,42,15,49,12,29,22,12,31,27,33,20,49,35,26,34,35,12,40,45,42,33,29,37,38,30,47,15,37,40,34,25,26,45,33,28,27,45,15,18,43,49,15,10,41,44,42,14,36,48,25,14,28,42,39,30,41,16,13,26,15,49,29,40,50,44,17,22,33,31,46,24,14,18,34,33,17,30,10,25,29,18,29,23,18,47,46,14,35,39,48,41,38,22,11,17,40,12,42,11,33,14,27,18,38,21,30,24,47,26,43,47,22,21,21,33,49,13,10,49,18,46,26,35,41,23,33,47,20,20,44,41,43,24,31,37,11,23,11,25,22,19,45,17,38,25,43,30,42,15,39,42,33,12,40,10,35,31,36,13,29,17,36,33,34,47,41,20,14,35,47,22,34,12,28,19,48,42,45,34,48,12,33,22,34,46,38,28,48,26,22,25,44,44,23,25,18,15,11,19,37,16,47,20,41,12,35,44,24,23,42,49,16,43,26,34,19,13,23,25,43,22,41,26,43,13,34,16,26,45,14,43,36
