7,29,8,34,22,10,38,34,26,8,22,47,38,44,10,8,14,44,11,24,33,6,39,40,29,8,21,35,42,39,14,43,27,29,12,27,24,36,30,13,15,6,8,23,35,8,20,41,31,49,48,48,15,30,10,9,12,17,25,33,17,38,28,41,6,31,48,44,35,5,8,6,19,45,8,24,21,39,26,14,46,48,25,24,44,17,14,32,26,36,25,24,40,45,25,9,15,9,49,24
14,42,19,42,27,24,15,27,9,12,40,23,25,25,7,35,23,30,32,24,35,7,38,46,32,32,32,40,6,44,44,35,37,6,49,33,32,19,44,14,34,43,7,7,34,49,7,22,13,28,18,35,25,23,26,40,43,47,11,6,7,35,14,26,11,9,16,47,23,39,43,49,31,49,40,41,24,22,34,8,48,38,28,39,21,40,6,12,17,5,10,11,45,8,6,40,19,41,20,38
31,25,30,8,50,25,6,43,28,21,50,12,28,26,15,29,39,11,14,15,36,19,45,20,27,20,33,34,20,21,40,5,22,49,46,16,14,23,6,7,31,12,10,46,25,36,19,46,44,32,41,14,39,47,30,6,25,43,21,28,23,28,23,49,23,8,14,16,15,48,15,38,25,31,28,43,34,12,38,31,17,44,30,12,27,27,11,42,34,31,40,24,21,33,12,12,47,5,13,12
36,9,18,6,13,24,38,17,21,31,27,47,14,12,45,24,14,38,27,24,5,50,30,48,7,19,9,34,40,30,21,26,27,33,41,23,9,44,42,34,42,26,34,27,33,38,39,8,36,12,24,28,20,28,24,31,18,17,31,36,33,16,9,8,8,18,9,14,28,45,19,8,37,11,25,8,36,10,47,29,19,7,28,7,11,8,24,7,25,48,35,41,9,32,32,23,16,39,30,23
37,36,36,11,50,50,35,43,18,31,24,31,10,29,39,5,28,31,18,21,22,11,39,24,38,36,40,21,10,33,50,44,15,41,28,28,17,12,19,44,33,6,40,11,8,17,35,27,38,47,22,28,19,38,38,42,41,47,50,22,48,13,36,46,11,7,50,49,34,28,28,21,17,14,33,30,6,34,32,6,50,20,28,45,5,9,17,16,13,35,6,15,26,7,17,24,20,44,11,42
42,42,23,43,48,8,47,20,16,44,38,37,29,46,24,10,9,29,11,13,16,18,23,32,10,7,7,27,17,19,36,39,8,35,16,33,22,12,35,16,20,20,31,12,7,30,12,25,26,30,33,29,29,37,7,25,39,30,24,25,13,35,7,30,12,29,47,20,28,12,31,16,21,16,44,13,40,28,15,36,45,33,27,19,29,11,22,37,10,11,47,13,50,43,12,25,19,10,43,27
47,27,5,32,47,27,32,37,37,40,46,6,17,11,30,22,37,14,34,33,25,36,15,8,22,35,46,35,39,37,26,11,29,8,44,36,11,32,39,7,7,5,20,28,27,10,40,43,25,26,30,49,39,49,43,23,49,13,17,34,22,47,16,15,20,8,25,24,10,27,24,26,33,47,41,5,17,29,41,10,13,36,6,34,36,7,9,35,45,41,27,28,12,33,23,38,32,24,9,32
16,38,20,26,37,39,8,7,6,23,18,18,5,14,45,22,13,49,25,13,42,13,29,37,10,16,21,37,17,32,44,25,45,28,41,20,14,27,27,47,36,44,8,46,19,5,13,37,9,39,25,39,48,33,25,8,44,10,18,38,8,49,41,38,20,15,22,28,46,26,15,11,21,45,29,22,16,42,10,24,49,36,31,30,10,13,16,40,14,28,28,40,23,35,13,41,13,24,45,14
39,41,23,15,28,23,21,6,16,7,48,24,24,32,32,30,37,10,28,38,20,16,47,23,16,13,17,26,16,6,8,34,39,10,27,43,44,43,30,31,26,35,35,36,12,35,10,17,19,24,26,19,10,42,13,35,12,10,17,30,21,44,17,35,42,29,38,41,50,16,10,15,15,10,32,36,37,8,10,20,19,28,49,45,40,19,33,5,10,47,45,49,27,37,48,22,48,35,49,39
40,14,11,29,34,29,37,20,37,29,11,16,32,35,34,38,14,9,12,38,41,47,49,42,33,6,39,50,48,8,23,36,21,44,16,30,35,27,45,16,48,15,36,46,16,35,43,38,31,48,37,45,42,16,35,7,24,44,42,23,38,29,16,18,10,24,36,5,24,25,27,10,36,8,14,38,6,42,6,12,19,31,21,21,50,37,41,26,26,12,33,49,44,40,32,40,46,36,29,22
