46,31,8,42,11,44,11,39,39,21,48,19,15,23,6,15,27,42,33,42,25,43,44,24,32,10,8,5,50,28,24,18,14,29,23,24,10,47,11,49,22,27,39,37,37,46,26,46,47,12,11,31,43,48,44,46,10,47,39,49,47,21,43,25,21,11,30,21,13,32,29,7,24,23,35,33,14,40,21,13,44,11,34,45,13,9,17,30,32,31,40,20,22,48,10,49,29,11,42,35
34,30,13,12,10,10,22,25,6,21,47,48,24,31,45,32,38,38,22,41,40,6,48,14,19,41,35,13,17,20,41,28,33,28,45,47,23,21,11,17,41,31,35,35,12,49,18,34,48,23,38,32,46,42,37,21,28,11,34,23,26,12,38,25,45,9,35,44,8,43,16,47,45,32,44,22,47,49,25,16,29,26,41,31,17,10,35,17,18,10,33,29,13,45,36,6,44,21,34,20
11,21,39,43,34,20,16,31,31,40,32,47,30,16,14,39,36,21,26,8,5,48,48,34,7,12,23,40,31,23,35,44,49,17,33,21,46,47,31,23,9,23,22,19,9,11,38,23,47,12,17,23,22,34,19,20,29,26,43,20,25,39,46,27,9,30,48,38,43,28,33,22,13,28,12,27,18,35,30,48,26,26,40,22,11,20,39,20,36,38,34,43,26,37,16,40,7,5,33,42
48,10,19,18,18,30,19,34,26,33,45,45,7,38,17,33,44,30,29,19,6,27,44,18,19,12,26,34,30,48,36,28,13,39,12,30,15,18,17,43,46,14,48,8,28,18,14,8,39,24,11,46,21,47,28,12,20,10,29,9,31,26,33,19,47,28,24,48,19,13,34,7,23,5,31,43,21,16,18,35,11,8,42,26,39,6,17,6,40,8,11,14,12,14,19,15,38,32,49,6
40,40,11,37,49,48,23,42,26,41,15,40,28,10,39,31,30,49,7,27,8,6,39,36,44,36,38,45,20,45,44,5,26,49,19,46,25,44,33,16,24,33,27,14,32,30,11,23,26,18,8,24,18,29,17,47,28,42,32,28,7,34,12,38,45,32,13,42,34,26,48,20,15,46,18,37,29,16,23,46,8,15,48,27,24,43,49,17,22,27,40,40,32,8,14,48,47,21,14,47
42,5,33,49,9,12,20,14,8,8,47,35,19,27,18,11,30,6,30,12,29,30,26,17,47,31,38,15,12,16,12,37,12,32,33,39,9,8,42,13,35,31,39,18,37,36,25,25,24,30,11,30,36,17,8,50,18,22,27,36,7,6,31,48,11,29,17,47,49,35,21,9,44,29,22,42,7,34,40,40,19,32,26,23,46,17,31,26,41,46,15,32,16,21,32,24,19,13,23,43
11,16,46,44,19,18,47,38,6,45,6,28,39,13,13,11,30,37,42,22,48,45,25,23,15,44,6,32,30,23,38,27,11,45,43,26,10,19,44,27,17,44,32,41,8,26,36,21,18,15,47,45,48,21,21,15,28,46,38,7,39,20,19,49,6,33,13,40,50,9,6,19,50,35,16,46,32,26,32,40,49,39,50,33,36,12,45,26,27,18,24,11,21,16,35,39,35,11,27,18
38,18,27,49,10,46,38,27,26,19,38,17,19,20,32,45,39,12,9,48,38,18,34,29,49,47,31,42,12,19,9,23,44,35,38,24,46,10,11,26,29,37,18,23,49,26,15,18,8,40,6,25,43,31,49,23,43,38,14,9,40,36,43,30,20,45,13,38,39,39,23,33,47,29,21,16,27,11,42,49,24,16,25,9,14,13,47,20,33,41,21,28,16,23,47,11,33,22,20,44
30,14,42,49,21,13,15,17,14,20,15,22,22,24,28,6,22,22,46,29,21,17,13,9,28,15,20,35,33,44,30,24,44,13,20,18,16,45,44,6,39,27,17,49,34,16,39,18,29,32,11,13,29,10,23,18,38,23,42,32,20,43,49,35,46,28,25,29,10,8,24,18,19,35,23,26,27,15,24,6,21,11,12,17,11,8,11,20,36,27,49,39,17,24,19,43,38,38,40,23
35,24,45,27,25,42,27,16,36,7,14,7,6,14,13,25,31,26,30,29,43,49,45,25,32,26,14,18,21,20,13,13,35,22,30,25,27,22,38,6,17,17,48,46,31,49,13,13,40,44,16,14,24,47,47,21,27,18,16,18,21,6,14,28,34,26,19,29,20,28,33,35,37,34,43,50,13,48,37,29,22,20,32,44,7,37,25,15,13,15,26,24,38,44,30,35,24,34,47,6
