23,22,41,21,14,46,18,27,37,36,41,19,13,50,14,24,48,36,35,12,19,49,48,37,46,16,19,39,14,49,30,47,31,39,15,32,23,21,21,49,41,41,28,44,44,27,38,17,44,40,35,37,22,23,17,27,47,46,33,41,26,20,49,36,28,21,43,22,24,32,22,36,27,41,18,19,21,44,11,45,30,11,42,32,41,18,31,37,16,49,15,17,13,43,39,44,36,15,13,33
23,50,15,20,31,35,12,30,33,11,33,25,49,11,34,15,49,13,11,29,43,32,34,48,12,32,27,37,29,46,11,34,33,41,32,18,28,38,35,30,12,47,36,34,20,48,32,23,40,29,48,29,34,41,25,50,11,43,47,36,28,14,38,13,44,31,39,18,23,42,23,19,39,26,17,23,25,49,25,32,37,39,29,11,36,23,30,41,11,45,31,12,12,26,50,19,17,21,45,42
34,38,22,43,20,49,37,37,44,47,30,41,42,41,21,26,12,42,43,47,29,32,27,48,43,18,17,50,44,30,40,30,24,10,29,33,48,25,29,25,30,36,31,24,41,12,34,33,20,22,29,37,21,42,42,37,16,31,21,20,43,42,17,43,48,24,29,32,10,28,25,46,29,15,17,30,13,11,36,23,40,17,10,36,40,47,48,27,34,48,38,21,43,33,14,34,16,31,19,46
27,22,23,28,47,28,35,26,36,43,39,29,50,42,44,19,32,16,31,31,38,24,48,16,47,18,10,35,29,31,42,25,39,16,45,23,34,22,30,31,39,44,42,32,34,41,23,28,33,30,18,23,16,15,36,17,42,13,10,32,16,18,46,33,17,30,37,43,40,22,39,45,12,13,37,48,44,33,24,28,34,25,26,13,43,40,12,11,36,47,45,47,43,19,36,12,14,31,43,25
46,39,17,50,36,39,32,16,21,43,15,41,29,24,12,41,42,28,40,44,27,35,21,37,10,44,24,27,46,39,32,37,29,23,24,19,12,40,19,19,44,40,41,44,11,27,21,39,14,49,25,45,50,16,28,46,17,49,37,17,13,41,12,39,44,31,23,31,39,24,33,17,35,19,38,50,36,33,44,21,30,41,17,17,40,16,27,34,49,49,28,49,45,35,25,18,22,32,31,17
13,12,45,18,44,19,36,11,15,33,14,20,38,30,18,19,45,44,34,29,33,45,45,38,32,11,43,34,50,23,32,48,14,33,44,13,48,20,14,24,42,26,43,31,47,24,24,24,37,44,48,48,44,23,24,42,37,20,12,12,40,17,13,29,16,19,24,15,25,38,18,22,47,49,30,37,23,18,30,42,16,11,24,23,24,21,44,28,34,33,45,23,39,14,35,37,13,25,18,29
16,20,33,40,38,41,23,39,27,38,17,31,38,30,37,33,19,18,34,24,48,22,16,32,19,25,21,44,24,47,15,46,26,12,13,37,13,34,36,45,23,24,48,43,15,23,28,42,38,31,44,43,41,25,20,23,43,16,25,26,45,50,49,26,33,19,40,42,24,27,49,47,40,18,18,11,21,17,49,19,23,37,22,17,48,22,43,37,39,45,36,38,36,13,11,37,12,39,35,49
23,30,43,26,33,32,35,46,43,40,19,36,29,32,38,28,27,20,19,11,24,50,18,26,41,21,12,19,33,27,19,32,49,30,40,24,28,41,35,12,14,10,17,20,44,40,33,28,22,48,12,11,47,21,42,14,25,37,19,25,38,17,31,46,46,16,44,24,20,17,23,20,27,24,17,13,13,46,33,50,46,30,29,37,37,29,35,25,13,43,25,13,16,48,49,19,22,40,40,28
41,10,26,18,12,35,48,14,12,44,49,24,38,17,46,26,32,25,22,13,48,47,47,26,16,25,30,19,19,25,42,22,48,49,40,36,34,13,13,19,22,26,40,13,32,40,20,23,46,29,34,45,45,41,37,50,11,27,41,34,19,34,39,13,16,29,41,41,11,41,42,31,46,49,46,38,31,11,38,21,32,25,37,22,11,34,27,41,26,15,33,46,12,35,24,26,27,36,11,23
45,47,40,36,40,15,37,49,25,36,47,47,36,35,34,31,21,26,37,12,44,15,18,46,44,13,16,34,34,42,33,11,40,12,25,30,12,39,31,34,19,44,35,22,18,18,17,27,19,40,35,32,16,33,11,11,29,22,32,22,43,14,46,27,17,25,27,20,24,22,33,30,11,48,40,31,43,27,39,19,23,45,48,16,41,45,21,36,36,39,12,21,32,11,47,29,20,15,41,29
20,36,49,39,27,43,25,17,36,46,49,47,13,14,23,12,12,26,43,27,46,13,45,37,12,23,19,26,35,20,38,35,48,16,44,49,30,21,46,26,39,36,19,45,32,11,16,45,25,22,29,28,48,39,12,37,16,29,24,11,22,39,45,23,39,32,26,23,46,31,47,45,42,44,22,15,25,30,40,20,36,16,29,32,14,32,49,48,47,23,16,48,15,13,18,39,40,21,36,23
41,49,34,29,15,38,35,31,37,22,33,13,42,35,35,45,40,30,28,39,22,28,18,36,41,16,39,23,49,17,27,34,41,15,11,46,36,48,38,35,26,34,10,45,37,39,19,37,30,42,37,26,35,31,21,24,41,41,27,19,44,32,14,43,36,33,18,30,34,46,27,17,16,19,43,25,47,13,25,25,42,11,33,13,28,31,16,44,12,35,42,12,41,15,18,13,48,39,40,12
22,42,46,42,15,45,10,20,11,41,47,32,38,20,34,32,41,14,31,35,26,28,41,28,28,24,21,48,47,20,28,40,36,20,12,13,48,30,39,24,36,17,41,49,46,48,44,45,15,23,27,16,47,26,36,36,16,41,11,24,43,47,30,38,28,22,46,44,24,24,44,13,31,35,44,24,28,43,40,36,39,42,20,35,15,11,16,49,35,31,33,44,38,14,36,40,26,35,46,38
32,34,32,36,24,43,29,31,17,49,23,23,38,30,44,48,35,11,12,32,44,41,31,24,18,21,13,13,32,40,32,41,18,14,10,31,36,35,16,32,44,12,19,30,37,15,38,33,20,46,17,12,46,18,11,49,45,44,12,30,32,38,20,40,18,42,34,37,36,46,11,37,40,47,46,17,12,24,46,42,47,39,41,48,18,13,42,27,35,37,32,36,32,10,36,24,35,48,19,31
15,26,33,31,15,23,30,48,36,37,28,21,17,43,37,49,46,36,22,21,42,49,34,26,41,24,34,21,28,48,30,12,32,38,10,44,37,45,48,48,11,15,28,26,15,47,17,29,31,45,28,48,34,41,18,41,19,13,15,28,21,32,26,31,24,21,14,27,22,44,27,24,20,30,22,23,30,34,35,34,39,20,49,35,11,11,11,45,21,34,43,27,25,32,24,12,47,19,14,44
14,21,37,10,35,41,39,13,12,33,23,36,24,43,48,14,45,44,11,14,45,27,41,49,40,39,27,21,22,40,31,18,20,33,10,47,32,21,30,47,14,20,37,11,46,37,43,42,19,28,24,35,16,46,49,12,27,35,46,48,11,14,31,43,42,36,40,14,24,27,47,15,26,40,30,29,25,34,11,21,32,41,40,18,25,14,23,42,30,49,46,34,38,24,32,40,38,47,21,16
11,31,46,40,43,13,42,38,45,19,37,25,14,10,47,21,40,49,25,12,24,43,41,42,22,30,43,27,30,42,49,39,20,22,31,26,13,44,50,48,31,29,27,11,42,36,32,46,36,45,45,40,44,46,38,31,16,16,26,15,35,30,39,29,22,43,32,38,35,10,14,36,11,40,50,12,43,37,42,24,48,38,19,39,32,47,41,15,26,36,17,14,38,47,33,14,42,28,41,20
26,14,46,35,33,11,43,27,18,20,41,39,47,19,40,29,25,31,27,31,28,16,22,44,21,24,26,12,24,31,43,28,34,13,26,37,16,47,32,21,25,25,39,35,17,41,15,25,46,45,43,45,10,11,19,43,17,14,36,49,34,11,34,23,44,47,30,12,44,17,26,37,12,25,31,20,30,47,24,42,39,12,45,15,45,49,22,39,24,13,36,45,27,40,32,11,46,35,49,25
12,50,34,38,21,33,42,24,44,13,29,48,26,25,44,28,18,12,16,32,49,22,36,41,19,32,33,25,19,36,14,50,11,36,26,21,39,13,18,28,17,36,14,24,29,41,43,27,39,41,20,29,37,30,28,23,12,45,40,28,18,48,36,31,18,25,26,34,21,17,40,49,17,49,15,46,45,32,27,35,38,43,20,47,45,21,10,14,37,27,29,44,42,43,11,43,37,33,47,11
36,42,26,38,40,29,36,37,37,24,47,12,45,26,37,13,31,37,37,11,29,30,42,17,48,48,39,33,21,17,13,48,42,36,14,18,22,10,38,23,49,48,17,39,18,39,28,40,30,22,31,43,32,12,33,19,21,30,21,12,32,22,23,45,21,48,27,25,14,33,17,37,33,44,37,15,23,40,31,48,12,42,30,12,23,44,32,20,12,14,46,27,39,34,13,29,25,48,48,49
38,41,47,30,10,26,21,49,48,29,33,21,27,21,22,38,27,18,40,40,49,43,21,37,17,41,13,24,18,46,33,32,30,47,28,43,26,37,25,12,23,30,24,32,35,48,23,23,22,13,29,12,22,11,36,42,20,48,45,27,46,27,19,44,46,47,12,11,29,34,28,46,16,31,16,30,43,45,24,16,36,29,14,17,32,12,30,13,13,16,36,38,34,39,16,26,30,48,45,23
20,10,36,15,30,42,26,44,19,16,18,48,20,31,23,13,16,16,18,20,25,48,42,20,37,17,33,41,30,17,22,38,19,39,37,21,36,48,48,15,24,13,12,12,16,10,20,31,33,14,49,23,44,45,34,30,48,34,42,30,37,15,44,22,23,37,20,27,29,30,21,35,38,12,31,43,36,36,11,18,47,30,17,49,17,19,22,27,43,28,23,42,21,15,38,21,15,49,29,50
43,37,48,15,15,18,13,13,43,27,38,47,41,44,25,42,37,37,24,34,24,27,26,36,40,23,32,11,40,38,20,42,19,25,24,33,19,37,18,28,15,14,42,45,16,24,40,16,27,21,30,50,19,43,46,37,11,29,23,33,36,29,40,31,28,23,39,37,45,39,36,40,27,34,49,43,35,12,34,19,16,11,23,47,48,34,36,38,46,15,25,36,50,27,43,33,33,45,48,37
47,31,33,47,26,39,33,33,33,39,40,20,45,31,21,26,14,17,35,20,44,24,17,44,24,23,19,37,17,48,23,35,46,29,19,22,28,44,32,17,36,48,26,18,15,22,11,22,31,37,35,36,19,15,22,18,15,13,24,20,11,23,11,13,19,46,33,43,16,15,20,37,50,40,10,11,41,11,33,46,19,16,50,34,18,39,49,19,25,28,15,50,46,36,47,46,32,18,36,25
21,25,18,33,48,49,41,35,38,43,42,14,30,22,13,49,29,24,48,24,38,15,32,49,16,33,29,41,30,13,15,40,48,22,23,20,43,47,18,43,23,41,13,46,11,29,27,26,34,39,28,33,31,37,29,19,19,11,22,35,28,20,20,35,50,17,42,29,24,11,15,23,36,15,23,29,32,37,29,28,49,12,48,32,17,12,42,40,42,32,21,37,45,30,24,31,19,49,44,11
41,24,43,31,42,11,11,36,44,12,45,29,20,48,15,21,40,27,11,27,47,12,10,17,39,14,18,37,45,29,35,16,16,13,27,25,50,25,21,42,46,50,29,13,13,34,17,40,47,38,48,46,30,18,13,15,25,19,40,48,25,16,28,41,48,15,31,14,34,32,42,46,12,11,41,43,31,19,23,31,24,43,47,44,28,48,27,10,15,29,32,19,18,29,18,36,49,16,36,28
25,19,37,16,29,22,48,28,17,40,45,36,48,32,40,38,47,11,47,27,44,42,30,45,31,50,40,21,16,43,25,48,46,10,38,28,13,36,26,30,15,24,12,29,13,33,23,37,31,46,44,40,26,33,45,31,13,16,46,39,36,17,18,47,43,32,41,26,23,39,19,38,17,21,35,19,20,47,14,32,24,27,43,12,18,13,28,18,24,34,35,43,41,44,17,24,36,18,45,41
40,35,34,27,33,19,41,29,14,48,46,24,40,33,12,44,14,24,34,47,35,38,16,36,19,40,11,32,11,20,35,34,31,33,20,21,10,14,11,38,44,15,43,23,26,36,35,28,46,33,30,37,37,32,49,29,21,38,32,48,19,38,31,24,49,23,35,37,18,41,42,12,35,12,49,39,23,38,33,13,47,42,24,28,39,36,23,33,11,16,18,14,38,26,32,35,25,18,32,34
20,36,36,29,27,33,31,25,49,18,29,10,27,28,26,38,37,33,32,47,35,35,43,11,48,43,41,35,19,45,20,15,37,15,50,23,19,28,45,25,10,18,20,45,16,14,31,34,36,29,46,16,49,19,29,28,44,29,43,30,11,14,13,45,46,37,13,41,18,48,43,11,15,13,49,20,46,17,40,33,20,47,42,40,34,30,41,31,45,47,34,19,36,33,33,34,13,12,27,22
49,12,27,11,43,11,26,26,13,19,41,36,39,23,28,44,31,37,16,13,42,16,18,47,12,32,14,34,37,16,37,50,24,49,20,19,19,37,34,15,19,16,34,37,20,15,46,36,29,23,22,33,15,24,22,29,16,36,27,38,43,41,40,18,23,18,22,12,43,37,10,20,49,30,22,15,23,20,44,42,26,13,44,35,44,39,37,28,14,24,46,22,12,23,29,27,21,11,29,46
40,29,19,43,48,24,14,20,21,30,18,49,43,32,35,11,40,15,38,24,46,30,35,34,36,15,31,49,22,32,38,45,34,49,31,22,12,23,31,12,35,41,40,40,44,48,30,10,32,29,43,44,45,32,18,21,33,15,46,18,40,42,25,12,10,49,24,11,31,40,15,40,38,16,33,30,45,12,40,14,33,11,48,24,36,13,11,30,29,26,21,25,17,26,13,25,28,20,15,45
