27,32,12,15,16,38,20,41,44,39,15,29,13,31,43,19,31,43,32,40,28,14,18,43,40,47,36,24,42,43,32,36,47,32,21,37,34,13,48,27,25,16,11,18,12,29,39,40,31,37,12,44,37,39,37,42,12,23,14,20,43,21,35,27,23,23,21,19,29,16,20,23,40,12,26,18,34,31,28,30,39,36,37,19,41,22,11,23,20,22,21,23,38,30,23,37,39,12,17,50
30,21,19,12,41,11,24,27,25,19,24,31,23,12,37,14,26,43,33,17,11,48,41,41,37,38,39,10,18,18,34,43,33,28,40,41,10,47,23,33,17,22,39,25,38,15,39,22,16,38,33,11,18,49,38,29,41,22,27,11,43,35,20,21,31,45,38,26,35,37,11,42,12,12,31,21,26,46,25,21,21,28,46,20,41,12,37,44,14,44,15,39,17,46,45,49,25,21,23,43
16,17,47,41,39,39,25,27,22,15,31,18,39,37,18,44,33,17,15,28,40,18,21,36,34,17,31,44,45,41,22,16,18,26,21,30,17,45,13,28,26,44,20,37,46,38,18,35,30,19,26,44,32,11,11,24,22,30,42,22,20,40,43,40,45,49,18,16,40,49,21,46,30,49,36,41,26,36,45,25,24,34,13,10,22,28,36,12,19,10,25,15,45,41,19,49,36,22,47,17
13,28,26,13,28,29,13,12,35,11,47,21,19,40,40,35,40,48,34,39,40,25,42,34,28,37,48,32,22,37,16,15,26,11,45,18,18,48,31,12,21,31,32,24,12,27,17,15,31,20,46,28,20,18,25,38,46,43,34,38,39,11,42,48,24,46,26,23,28,44,14,45,30,17,22,19,43,49,39,17,19,12,48,48,24,13,29,18,40,24,28,21,10,28,32,41,41,27,42,29
45,28,16,15,12,28,21,49,12,41,28,33,22,43,35,41,11,42,15,18,15,17,48,12,23,23,29,38,42,31,33,39,43,45,18,33,18,38,16,13,10,34,30,28,17,13,49,12,31,12,40,30,37,41,35,33,24,26,44,43,10,35,35,35,47,30,21,23,22,49,31,17,19,19,32,12,34,37,15,22,31,45,18,41,11,44,45,35,38,44,49,23,10,26,29,17,45,33,39,11
15,29,22,43,18,24,12,50,49,11,24,43,35,18,16,33,30,25,46,22,15,16,23,24,43,43,24,12,12,42,42,22,11,47,37,20,17,28,17,48,19,43,26,26,36,11,44,40,32,11,29,35,35,45,37,21,16,42,22,16,29,15,14,33,32,18,13,19,21,22,28,27,38,40,12,16,25,49,28,37,11,49,30,46,47,22,38,14,15,43,28,13,28,43,12,13,23,15,47,37
35,46,23,29,44,46,28,17,23,48,31,16,47,33,48,48,12,27,50,34,37,24,20,42,13,48,35,19,29,42,45,33,21,39,17,43,33,30,38,17,41,41,48,22,15,39,47,11,22,46,31,41,24,14,44,14,24,38,18,13,11,18,30,21,11,46,36,20,27,39,27,32,14,44,42,15,46,20,22,44,40,48,17,32,22,17,50,10,41,39,30,13,45,14,35,19,48,13,17,38
34,45,32,26,25,16,42,16,27,47,26,24,24,19,18,33,11,30,48,33,37,38,22,34,34,14,28,34,32,31,33,45,22,41,17,25,29,32,33,23,40,48,15,48,17,50,42,47,18,34,50,30,41,43,12,31,24,48,39,46,45,28,19,32,17,38,16,34,22,28,34,31,17,41,20,45,20,32,28,18,28,19,11,28,11,26,13,37,13,29,28,30,46,28,22,34,34,14,28,40
32,28,30,33,48,31,10,17,29,23,30,18,30,44,20,17,15,29,20,36,28,21,37,42,35,17,49,43,24,25,17,18,22,18,23,39,33,49,41,12,43,21,31,49,33,47,44,28,18,15,32,25,22,25,25,39,20,44,14,36,11,13,22,32,49,15,23,39,14,29,48,20,38,35,24,47,46,19,33,23,26,33,15,31,20,38,24,32,12,43,33,16,28,34,25,48,25,28,11,27
16,33,15,28,41,32,48,45,23,11,26,36,34,32,35,38,23,38,17,46,16,22,43,36,49,39,33,33,35,48,35,37,35,28,32,25,17,39,47,13,43,28,14,44,44,41,50,21,19,12,35,34,48,43,40,18,43,29,47,13,33,27,41,36,20,36,41,31,22,50,36,17,47,32,30,46,16,42,23,41,26,38,49,29,24,18,21,24,44,41,28,26,17,35,13,29,45,33,41,44
16,28,32,26,43,11,16,49,24,15,24,16,47,26,24,21,13,42,32,33,44,35,23,21,15,15,21,19,39,21,45,49,38,48,41,48,33,25,24,14,18,40,49,49,19,23,31,16,12,27,24,28,35,31,23,37,16,28,13,49,24,27,47,41,38,18,27,17,36,28,19,40,41,26,20,38,21,16,25,19,42,25,40,17,33,37,14,10,26,22,13,49,19,37,46,49,49,14,47,29
43,30,37,37,28,12,41,12,28,41,44,28,33,24,18,12,47,13,36,23,43,23,27,33,46,31,34,43,29,25,45,28,14,14,21,26,41,14,40,18,13,25,49,23,40,17,45,41,16,27,46,35,25,28,43,18,13,26,39,31,33,24,33,23,26,20,43,47,11,29,29,34,20,45,46,12,37,27,15,10,43,45,36,43,24,32,31,23,28,47,21,46,28,22,19,29,29,12,41,27
45,38,47,42,38,41,20,42,34,37,37,31,41,14,23,44,30,44,35,16,23,13,31,12,43,33,23,28,32,14,17,42,47,41,14,38,33,22,12,34,47,14,40,38,47,29,33,44,38,40,42,43,11,22,15,39,30,35,21,17,46,48,42,45,18,47,28,22,36,28,37,21,18,18,47,46,39,12,12,17,25,33,32,22,33,40,28,36,31,27,39,34,27,49,16,20,16,39,10,50
31,41,40,38,21,34,22,17,48,36,31,42,30,48,33,24,48,17,50,28,32,34,35,40,23,37,43,40,13,29,21,22,34,16,43,23,27,23,18,10,29,41,14,11,16,32,19,28,20,10,49,38,47,22,22,29,11,26,18,41,38,23,34,13,36,46,36,40,24,49,27,21,32,31,16,44,31,26,40,46,43,48,39,29,36,28,40,26,40,46,19,24,46,37,31,45,36,40,41,50
45,38,19,30,16,15,18,43,44,36,25,49,35,27,30,47,32,27,43,27,18,44,35,13,50,16,42,42,20,28,18,24,35,18,33,21,18,25,41,46,47,47,27,41,26,19,48,31,39,11,16,41,18,47,26,30,31,49,35,44,38,27,45,34,49,33,41,33,34,44,23,17,14,17,44,23,45,46,45,46,22,46,38,23,46,40,27,21,29,24,16,31,23,37,31,15,45,24,26,21
21,28,50,33,38,42,45,23,42,48,28,22,10,18,37,14,26,42,27,50,37,48,13,31,12,42,37,33,28,49,20,18,45,28,37,49,37,12,26,49,47,32,26,49,38,26,13,33,19,30,26,38,17,44,18,20,43,41,46,20,23,22,25,20,37,33,13,18,17,22,28,15,44,13,26,35,34,25,37,35,10,21,28,12,16,46,39,18,37,46,39,35,23,47,14,47,27,14,30,46
24,10,31,24,37,42,38,39,43,44,24,37,29,46,16,32,38,17,45,13,17,34,38,37,17,48,45,30,46,43,20,18,25,45,44,36,21,21,17,47,19,12,26,25,48,35,41,38,30,43,32,44,28,36,19,39,39,45,25,17,33,17,34,41,19,25,28,20,21,24,35,21,13,20,42,23,19,44,43,32,23,23,24,44,19,21,38,18,33,43,15,33,49,49,47,30,38,16,44,43
33,29,14,19,39,24,39,35,41,34,34,25,47,24,38,35,44,46,19,29,28,25,21,13,19,36,43,15,43,34,18,39,48,18,40,33,28,18,24,27,44,17,31,26,22,41,37,26,35,40,36,39,37,48,35,15,30,43,28,14,36,43,44,16,33,20,34,17,12,41,32,13,43,40,26,41,12,45,10,26,14,38,49,33,19,16,50,31,41,13,49,48,15,14,10,35,26,42,33,37
29,22,26,27,41,22,14,18,47,22,11,26,45,42,21,32,36,21,29,46,23,41,12,22,33,36,28,24,34,37,47,42,26,40,47,32,35,33,38,26,16,21,40,32,33,34,27,10,50,34,38,43,34,45,18,47,34,48,37,29,20,45,42,39,44,37,37,15,29,44,31,25,43,45,30,48,37,19,30,35,24,25,22,16,12,10,12,21,26,44,15,26,43,18,20,17,34,45,10,33
21,15,32,28,35,19,35,25,48,42,37,15,14,49,39,47,42,34,21,47,44,11,49,26,38,15,39,30,41,42,50,50,32,38,18,17,14,49,50,21,17,49,18,29,49,27,31,44,23,47,49,15,26,18,26,42,41,35,43,17,38,17,46,39,12,27,20,11,28,44,45,20,36,37,24,29,29,24,28,13,47,23,16,12,30,11,30,30,36,16,38,50,26,33,39,28,31,14,48,18
15,45,29,24,44,49,19,39,36,13,32,15,33,28,34,11,39,40,43,42,29,48,22,47,21,46,39,31,31,24,27,15,15,40,41,30,11,16,27,11,13,33,16,47,38,44,23,38,16,37,29,36,42,35,17,15,14,41,43,16,25,22,15,45,39,24,46,35,21,36,33,24,43,41,28,27,48,28,23,12,37,15,48,22,23,33,46,47,36,49,17,41,41,16,13,31,23,34,11,14
46,22,24,27,17,41,42,17,17,22,38,21,25,46,44,37,21,36,13,33,13,12,48,18,49,28,31,11,49,25,43,25,41,41,20,30,48,26,21,22,43,11,12,15,11,21,10,46,47,43,19,18,12,23,15,14,19,43,42,40,22,40,13,17,26,10,37,11,38,20,13,40,50,12,16,14,39,25,21,43,16,30,21,24,42,41,47,43,24,11,37,42,29,28,23,29,32,47,20,48
24,14,18,45,14,26,21,29,11,21,25,35,35,29,30,47,33,35,31,28,44,46,18,40,32,49,13,28,27,50,40,18,31,47,37,38,23,31,15,42,26,15,30,39,24,32,18,12,35,34,17,50,34,29,34,13,44,27,11,49,14,24,35,45,16,15,16,14,39,28,43,40,27,34,17,38,14,15,14,16,29,47,37,15,26,35,47,11,29,45,26,30,48,44,20,44,47,36,29,34
10,14,19,48,23,41,40,43,19,17,26,18,33,14,23,19,37,40,44,38,19,35,36,11,34,16,18,22,36,38,34,34,40,46,15,49,43,25,25,47,38,43,46,24,20,23,28,38,29,26,10,22,16,12,36,34,49,29,22,15,43,29,34,26,19,48,48,41,26,35,16,17,15,18,11,33,46,14,31,16,10,15,20,34,16,45,32,17,13,49,19,37,34,15,33,16,19,46,16,19
28,48,38,24,37,35,18,33,41,39,39,27,39,43,21,22,26,18,33,20,21,32,32,33,15,29,12,19,33,14,17,41,37,21,17,31,22,12,40,11,24,39,13,10,17,43,41,10,49,22,34,36,41,44,13,12,31,50,32,39,36,13,10,13,43,16,12,40,31,13,41,19,33,26,13,28,15,24,14,45,19,18,22,33,30,34,34,23,29,23,41,36,48,40,43,24,18,40,15,27
32,29,45,46,41,11,20,20,44,29,42,23,36,40,31,10,34,10,36,39,42,23,44,40,12,10,31,49,29,25,37,25,50,31,40,15,26,30,15,17,32,29,12,44,28,39,44,46,18,47,47,24,43,45,37,47,36,35,43,35,47,49,43,43,50,50,15,41,16,22,39,37,14,24,12,37,35,31,40,30,14,32,43,20,16,40,48,37,38,29,44,47,17,23,34,25,36,45,11,31
28,14,14,17,38,40,21,38,45,50,21,45,30,38,40,15,31,42,38,20,20,22,30,42,43,46,13,45,45,23,50,13,28,46,12,38,14,13,17,14,37,18,23,23,23,39,41,14,36,37,30,29,24,42,48,33,38,27,27,36,11,34,41,40,31,38,30,10,48,37,15,21,26,11,25,11,45,25,37,47,21,39,32,48,25,15,28,16,30,41,17,20,15,45,16,23,12,18,15,25
39,11,15,41,29,13,43,49,20,44,15,28,42,26,49,24,11,24,44,29,44,21,14,42,35,29,50,16,41,25,45,46,30,23,30,18,41,36,14,48,47,39,43,29,49,15,18,45,14,46,38,30,47,26,29,44,25,19,28,46,18,43,23,15,49,38,49,30,35,11,32,29,15,45,11,47,45,15,44,24,32,48,24,25,39,23,37,35,19,33,26,35,14,23,46,25,38,49,48,44
38,35,45,33,11,28,17,24,36,43,31,22,49,49,44,18,15,38,14,40,38,18,40,13,17,26,30,29,13,14,16,30,34,48,32,30,47,31,11,29,17,45,44,40,22,14,25,48,45,30,32,40,32,47,27,43,46,45,24,24,34,48,50,46,43,43,25,33,36,47,39,30,28,33,46,47,35,31,34,30,38,21,29,50,27,30,26,19,12,14,10,29,28,22,23,11,30,20,27,23
40,33,28,12,28,41,27,43,16,24,22,10,29,12,20,30,34,40,43,42,39,26,44,50,38,24,49,13,45,27,30,14,32,33,46,24,38,35,12,25,48,12,46,34,17,21,17,27,35,40,20,39,49,28,29,10,18,18,31,40,13,49,12,47,21,28,27,37,35,12,26,41,42,30,10,28,39,21,37,17,40,44,43,17,45,29,29,35,41,27,37,31,32,25,31,32,27,36,22,39
37,27,41,28,29,30,19,36,44,44,11,24,49,12,36,35,26,34,29,48,32,12,47,21,12,28,18,22,33,43,10,32,37,44,12,14,11,40,14,34,34,35,40,25,38,22,23,14,25,31,16,29,18,44,10,43,48,44,45,45,46,25,37,26,33,13,30,33,14,16,42,50,26,45,39,49,11,30,36,20,49,34,16,35,48,47,39,49,33,42,23,43,20,15,10,31,34,39,31,39
28,39,50,25,14,28,16,25,30,40,32,38,34,22,41,32,35,23,48,23,49,39,13,22,13,29,48,38,46,22,26,30,22,33,26,29,42,19,25,41,45,10,15,44,37,46,25,28,26,27,15,44,11,30,13,40,29,30,23,21,20,20,19,39,29,13,25,25,39,32,30,28,26,29,26,19,19,16,31,43,20,37,31,49,41,37,42,39,14,28,16,21,19,27,32,30,34,41,25,20
41,18,14,14,32,33,27,36,50,40,45,15,30,37,35,43,34,27,19,40,13,36,33,11,44,12,44,26,28,29,46,29,25,49,49,36,32,19,38,36,20,11,44,16,25,11,38,22,28,46,30,49,47,47,40,27,28,23,47,19,15,11,26,13,11,46,50,22,47,41,47,24,25,25,16,37,25,38,12,21,11,16,28,15,30,22,25,26,47,34,30,29,40,38,46,17,14,17,26,24
26,41,39,40,25,26,24,21,26,24,20,25,28,32,30,38,13,48,40,41,41,21,36,45,24,40,29,39,44,33,20,30,43,15,27,44,21,44,48,28,19,23,28,13,19,34,30,39,44,49,33,24,14,29,10,29,13,36,39,13,37,16,47,24,42,26,17,41,49,35,47,36,15,11,20,50,18,35,18,46,29,25,50,27,13,43,48,33,17,39,11,48,43,16,22,32,42,35,22,44
42,39,14,48,47,19,24,31,13,23,21,21,22,38,34,17,32,24,30,23,25,21,24,47,12,16,33,20,30,25,23,32,41,16,28,24,18,42,18,27,21,16,16,48,32,11,49,22,16,19,47,40,43,43,43,37,49,28,16,23,26,41,13,38,32,16,37,23,47,42,43,15,26,33,45,48,21,28,31,36,47,44,32,12,12,31,46,37,43,25,17,16,22,13,10,19,28,36,32,38
