22,11,13,17,5,20,31,41,27,11,12,29,16,14,48,47,21,9,50,25,20,8,30,13,17,27,19,13,26,34,44,39,29,5,13,46,50,32,22,37,49,34,8,16,26,14,9,11,39,32,7,41,8,35,23,33,46,29,40,10,30,36,43,43,34,40,48,35,37,12,27,16,41,5,47,41,36,40,10,44,42,29,26,6,12,44,27,25,8,42,49,13,8,10,38,42,22,24,48,38
47,47,22,40,13,17,12,30,11,28,40,47,48,50,35,35,20,11,11,6,29,24,49,29,10,12,42,14,13,34,11,35,20,21,22,28,28,49,28,28,43,7,24,5,22,28,49,35,28,14,28,31,28,50,39,19,9,15,25,25,35,34,26,17,18,40,25,39,23,34,28,49,39,41,32,31,32,25,47,31,32,49,16,38,42,5,40,37,40,15,37,6,46,12,5,39,33,24,44,50
21,47,6,22,40,15,8,48,46,40,38,8,41,21,16,12,29,17,22,47,8,44,23,14,38,42,35,7,18,34,49,42,21,35,20,19,18,27,11,42,11,27,31,34,38,7,28,49,18,49,36,34,20,39,7,13,47,12,9,9,22,21,31,30,37,26,22,26,24,31,13,23,38,11,33,24,26,36,41,12,7,47,36,18,29,24,43,39,19,48,27,10,15,10,25,32,16,43,18,49
30,47,12,25,36,10,47,48,8,16,17,41,41,17,13,17,48,43,25,38,45,30,7,16,37,50,10,32,40,22,21,36,26,12,48,7,23,23,11,29,30,20,21,32,31,16,8,21,13,14,38,45,41,30,12,46,31,47,32,38,5,18,43,24,24,23,12,5,24,10,43,14,24,13,16,12,16,5,22,38,45,21,7,26,49,27,14,12,44,20,43,19,22,45,33,48,42,25,47,42
8,40,17,15,28,27,44,46,8,8,42,15,47,40,45,25,11,39,35,47,36,40,11,49,23,30,21,24,46,6,26,21,40,45,32,37,22,17,43,39,38,47,31,17,5,30,35,22,27,24,5,27,35,44,27,7,36,40,18,45,35,32,42,23,49,47,20,32,7,17,31,36,39,35,17,29,18,43,11,39,15,48,31,13,47,11,38,17,10,43,15,9,47,17,30,7,37,25,32,31
15,38,7,30,5,9,28,17,33,14,36,48,18,22,31,6,11,34,22,28,41,44,33,16,22,47,40,16,13,8,47,11,38,37,35,6,21,9,29,14,46,10,8,28,7,20,18,23,39,36,28,40,49,36,27,18,21,36,17,24,24,23,13,22,21,19,12,34,27,42,16,11,11,20,8,25,25,34,27,12,41,42,19,32,47,48,33,50,37,15,42,28,40,26,17,33,30,36,49,14
14,29,34,26,43,40,34,35,14,44,46,7,18,15,29,43,45,25,48,29,44,14,42,14,33,43,36,42,38,17,32,26,6,48,6,28,42,17,9,19,41,35,49,31,47,6,44,38,36,9,21,50,33,28,5,28,31,19,19,42,30,39,12,17,20,37,38,16,46,8,28,6,13,44,28,49,49,31,19,10,6,12,24,17,33,13,26,18,47,18,12,27,46,35,29,21,50,10,22,26
47,10,7,29,9,36,21,44,16,30,49,43,18,26,39,35,24,6,36,10,38,46,8,41,19,14,37,24,7,34,19,24,43,17,21,30,49,13,30,32,37,28,43,37,41,47,15,18,34,50,30,32,12,43,47,7,41,26,10,33,17,34,39,26,32,24,45,24,11,8,31,42,33,25,18,35,39,10,30,48,47,43,18,23,29,45,50,46,41,44,45,28,43,36,5,30,19,40,9,11
18,32,26,42,49,42,37,28,46,5,34,21,13,5,33,39,30,40,23,25,5,44,21,37,44,43,28,47,6,44,31,11,16,5,46,45,49,6,18,7,13,19,37,10,18,15,48,31,27,47,34,35,49,43,13,47,16,14,48,25,37,9,35,7,32,21,43,16,27,43,19,36,21,39,37,11,33,8,37,35,10,21,47,34,37,24,49,11,41,48,14,13,24,47,32,32,5,47,12,46
44,15,43,27,37,31,43,38,38,43,5,31,11,36,6,6,31,35,37,36,15,47,36,12,32,30,32,40,40,15,44,7,42,32,40,21,35,43,15,42,17,42,9,28,25,6,6,38,22,25,15,47,24,10,44,34,32,41,12,37,13,27,27,15,41,46,48,20,47,22,6,46,32,19,14,37,17,21,40,36,16,11,37,23,15,20,10,28,42,31,45,41,20,38,7,28,30,49,8,30
